human gene name,pig gene name,correlation,identical_scores,orthology confidence,combo_score
XK,XK,0.5992027,85.3604,1.0,1.0850785369247355
XRCC2,XRCC2,0.5992027,85.3571,1.0,1.0850310438400166
ZNF713,ZNF713,0.5992027,85.3356,1.0,1.08472161919715
ZFP69,ZFP69,0.5992027,85.33365,1.0,1.0846935551016343
ZNF793,ZNF793,0.5992027,85.3269,1.0,1.084596410155618
VIT,VIT,0.5992027,85.3125,1.0,1.0843891676041169
CFAP96,CFAP96,0.5992027,85.2991,1.0,1.08419631689647
MIR192,ssc-mir-192,0.5992027,85.2841,1.0,1.083980439238656
MIR181B1,ssc-mir-181b-1,0.5992027,85.2841,1.0,1.083980439238656
THAP9,THAP9,0.5992027,85.2713,1.0,1.0837962236373218
MIR151A,MIR151A,0.5992027,85.26885,1.0,1.0837609636198788
GDPD3,GDPD3,0.6504784,79.00710000000001,1.0,1.0837376442077702
C1orf174,C1orf174,0.7962274,61.20165,1.0,1.0835750566143976
HAPSTR2,HAPSTR2,0.5992027,85.24844999999999,1.0,1.083467370005252
TUFM,TUFM,0.5992027,85.23859999999999,1.0,1.0833256103432876
SPG7,SPG7,0.5992027,85.23089999999999,1.0,1.08321479314561
STAM,STAM,0.5992027,85.22995,1.0,1.0832011208939485
ZSWIM3,ZSWIM3,0.5992027,85.22255000000001,1.0,1.0830946212494272
ZSWIM9,ZSWIM9,0.5992027,85.2174,1.0,1.0830205032535776
SNORD27,SNORD27,0.5992027,85.19735,1.0,1.0827319467843
TGFB1I1,TGFB1I1,0.5992027,85.19635,1.0,1.0827175549404455
USP54,USP54,0.5992027,85.18965,1.0,1.0826211295866222
TSEN15,TSEN15,0.5992027,85.18735000000001,1.0,1.0825880283457576
MIR195,ssc-mir-195,0.5992027,85.1796,1.0,1.0824764915558869
TMED4,TMED4,0.5992027,85.1428,1.0,1.0819468717020504
MIR22,MIR22,0.5992027,85.13145,1.0,1.0817835242743048
PIERCE2,PIERCE2,0.5992027,85.124,1.0,1.0816763050375906
ZNF605,ZNF605,0.5992027,85.1055,1.0,1.0814100559262871
TPT1,TPT1,0.5992027,85.10204999999999,1.0,1.0813604040649896
U2AF1L4,U2AF1L4,0.5992027,85.0942,1.0,1.0812474280907338
USP10,USP10,0.5992027,85.0921,1.0,1.08121720521864
MEAK7,MEAK7,0.7998345,60.5886,1.0,1.0810900508972274
SNORA31B,SNORA31B,0.5992027,85.0746,1.0,1.0809653479511907
SUPT20H,SUPT20H,0.5992027,85.0659,1.0,1.0808401389096587
SYTL5,SYTL5,0.5992027,85.0627,1.0,1.0807940850093252
TRNP1,TRNP1,0.5992027,85.05215,1.0,1.0806422510566627
TRDN,TRDN,0.5992027,85.048,1.0,1.0805825249046674
WSCD1,WSCD1,0.5992027,85.03635,1.0,1.0804148599237655
TRIM68,TRIM68,0.5992027,85.03625,1.0,1.08041342073938
ZC3H12A,ZC3H12A,0.5992027,85.0303,1.0,1.0803277892684473
SNORA4,SNORA4,0.5992027,85.01735,1.0,1.0801414148905346
ZNF444,ZNF444,0.5992027,85.0153,1.0,1.0801119116106335
YJEFN3,YJEFN3,0.5992027,85.01429999999999,1.0,1.080097519766779
TRIM3,TRIM3,0.5992027,85.01195000000001,1.0,1.080063698933722
ZNF692,ZNF692,0.5992027,85.00035,1.0,1.0798967535450124
SNORD55,SNORD39,0.5992027,85.0,1.0,1.0798917163996635
WRAP73,WRAP73,0.5992027,85.0,1.0,1.0798917163996635
SNORD125,SNORD125,0.5992027,84.97640000000001,1.0,1.0795520688847033
CFAP210,CFAP210,0.5992027,84.9638,1.0,1.0793707316521397
THYN1,THYN1,0.5992027,84.9574,1.0,1.0792786238514724
C14orf39,C14orf39,0.70773995,71.70485,1.0,1.0792571470865375
WDR46,WDR46,0.5992027,84.94630000000001,1.0,1.0791188743846902
TM4SF4,TM4SF4,0.5992027,84.9388,1.0,1.0790109355557833
TBX10,TBX10,0.5992027,84.9351,1.0,1.0789576857335226
VPS35L,VPS35L,0.5992027,84.93465,1.0,1.0789512094037883
TMEM63C,TMEM63C,0.5992027,84.9162,1.0,1.0786856798846773
LCA5L,LCA5L,0.7496689,66.53819999999999,1.0,1.0785714756443263
STAT2,STAT2,0.5992027,84.90285,1.0,1.078493548769223
STAG3,STAG3,0.5992027,84.9022,1.0,1.0784841940707177
TRAIP,TRAIP,0.5992027,84.894,1.0,1.078366180951113
MIR451A,ssc-mir-451,0.5992027,84.89320000000001,1.0,1.0783546674760296
ELOA,ELOA,0.5992027,84.8818,1.0,1.078190600456091
TERB1,TERB1,0.5992027,84.8752,1.0,1.0780956142866531
TIMM23B,TIMM23B,0.5992027,84.87225000000001,1.0,1.078053158347283
TMEM239,TMEM239,0.5992027,84.8684,1.0,1.0779977497484439
WDR89,WDR89,0.5992027,84.8643,1.0,1.0779387431886416
UBE2A,UBE2A,0.5992027,84.86240000000001,1.0,1.0779113986853186
SSH2,SSH2,0.5992027,84.84299999999999,1.0,1.077632196914546
STAMBP,STAMBP,0.5992027,84.83515,1.0,1.0775192209402902
TLR7,TLR7,0.5992027,84.8317,1.0,1.077469569078993
ZNF318,ZNF318,0.5992027,84.8283,1.0,1.0774206368098886
MIR223,ssc-mir-223,0.5992027,84.82165,1.0,1.077324931048258
TRMT10B,TRMT10B,0.5992027,84.8101,1.0,1.0771587052517413
ZC3HAV1L,ZC3HAV1L,0.5992027,84.80825,1.0,1.0771320803406108
VSIG2,VSIG2,0.5992027,84.80555000000001,1.0,1.0770932223622045
TERF1,TERF1,0.5992027,84.801,1.0,1.0770277394726675
UBAP2,UBAP2,0.5992027,84.79435000000001,1.0,1.0769320337110369
SYNPR,SYNPR,0.5992027,84.7877,1.0,1.076836327949406
WDR72,WDR72,0.5992027,84.78765,1.0,1.0768356083572133
SNORA2C,SNORA2C,0.5992027,84.78710000000001,1.0,1.0768276928430935
TSGA10,TSGA10,0.5992027,84.7842,1.0,1.0767859564959161
XRCC6,XRCC6,0.5992027,84.77420000000001,1.0,1.0766420380573738
TAFA3,TAFA3,0.5992027,84.77185,1.0,1.076608217224316
THNSL2,THNSL2,0.5992027,84.76915,1.0,1.0765693592459096
WFS1,WFS1,0.5992027,84.76675,1.0,1.0765348188206594
ZNF546,ZNF546,0.5992027,84.74950000000001,1.0,1.0762865595141737
THAP4,THAP4,0.5992027,84.7487,1.0,1.0762750460390902
TSPAN14,TSPAN14,0.5992027,84.7311,1.0,1.0760217495872553
ZNF316,ZNF316,0.5992027,84.7309,1.0,1.0760188712184846
ZNF331,ZNF331,0.5992027,84.72704999999999,1.0,1.0759634626196455
FSTL3,FSTL3,0.553575,90.28604999999999,1.0,1.0757968247061998
SSBP4,SSBP4,0.5992027,84.7049,1.0,1.075644683278274
ZRANB3,ZRANB3,0.5992027,84.66884999999999,1.0,1.0751258573073281
TRPM6,TRPM6,0.5992027,84.66305,1.0,1.0750423846129735
TAF4,TAF4,0.5992027,84.64869999999999,1.0,1.074835861653665
XPNPEP2,XPNPEP2,0.5992027,84.63255000000001,1.0,1.074603433375419
WDFY4,WDFY4,0.5992027,84.62960000000001,1.0,1.0745609774360492
TMEM222,TMEM222,0.5992027,84.6257,1.0,1.0745048492450173
TRMT2A,TRMT2A,0.5992027,84.59155,1.0,1.0740133677773946
TTC32,TTC32,0.5992027,84.57900000000001,1.0,1.073832750137024
SYBU,SYBU,0.5992027,84.57255,1.0,1.073739922744164
TMEM132C,TMEM132C,0.5992027,84.56325000000001,1.0,1.0736060785963195
WDPCP,WDPCP,0.5992027,84.55905000000001,1.0,1.0735456328521318
TEX9,TEX9,0.5992027,84.54675,1.0,1.0733686131727243
TCIRG1,TCIRG1,0.5992027,84.54560000000001,1.0,1.0733520625522919
TMEM74,TMEM74,0.5992027,84.5404,1.0,1.07327722496425
VWCE,VWCE,0.5992027,84.49825000000001,1.0,1.0726706087457933
MATCAP2,MATCAP2,0.5992027,84.4905,1.0,1.0725590719559226
TRUB2,TRUB2,0.5992027,84.47095,1.0,1.072277711408572
ATOSA,ATOSA,0.5992027,84.4696,1.0,1.0722582824193687
VEGFD,VEGFD,0.5992027,84.4633,1.0,1.0721676138030871
TRABD,TRABD,0.5992027,84.46090000000001,1.0,1.072133073377837
SULT1B1,SULT1B1,0.5992027,84.4595,1.0,1.072112924796441
STRADB,STRADB,0.5992027,84.45085,1.0,1.0719884353471016
TGFBR2,TGFBR2,0.5992027,84.44445,1.0,1.0718963275464344
ZNF45,ZNF45,0.5992027,84.44229999999999,1.0,1.0718653850821476
TALDO1,TALDO1,0.5992027,84.43119999999999,1.0,1.0717056356153654
TMT1B,TMT1B,0.5992027,84.4262,1.0,1.0716336763960943
GPR182,GPR182,0.66213083,76.74205,1.0,1.0716134913433786
SRR,SRR,0.5992027,84.41845,1.0,1.071522139606224
TAAR2,TAAR2,0.5992027,84.4143,1.0,1.0714624134542288
SNORA38,SNORA38,0.5992027,84.41185,1.0,1.0714271534367859
TM7SF3,TM7SF3,0.5992027,84.3972,1.0,1.071216312924321
VWF,VWF,0.5992027,84.37729999999999,1.0,1.0709299152316214
CFAP276,CFAP276,0.5992027,84.3665,1.0,1.0707744833179955
URI1,URI1,0.5992027,84.32865000000001,1.0,1.0702297520281123
TCEA3,TCEA3,0.5992027,84.31885,1.0,1.0700887119583404
SPRN,SPRN,0.5992027,84.2894,1.0,1.0696648721568327
TXNL1,TXNL1,0.5992027,84.2758,1.0,1.069469143080415
SMIM10L3,SMIM10L3,0.5992027,84.27535,1.0,1.0694626667506806
TSSK1B,TSSK1,0.5992027,84.26955,1.0,1.0693791940563258
UQCRC1,UQCRC1,0.5992027,84.26265000000001,1.0,1.0692798903337317
TSKS,TSKS,0.5992027,84.2624,1.0,1.069276292372768
SPMIP8,SPMIP8,0.5992027,84.2593,1.0,1.0692316776568198
UACA,UACA,0.5992027,84.25075,1.0,1.069108627391866
ZNF684,ZNF684,0.5992027,84.24155,1.0,1.068976222428407
ZCWPW2,ZCWPW2,0.5992027,84.22605,1.0,1.068753148848666
DMKN,DMKN,0.7995847,59.7612,1.0,1.0687433241092235
TTLL4,TTLL4,0.5992027,84.2238,1.0,1.0687207671999939
TPM4,TPM4,0.5992027,84.22025,1.0,1.0686696761543113
TDRD5,TDRD5,0.5992027,84.21055,1.0,1.068530075268925
STXBP2,STXBP2,0.5992027,84.20325,1.0,1.068425014808789
FAM240B,FAM240B,0.6292131,80.53305,1.0,1.0683343345381906
CIMAP1B,CIMAP1B,0.5992027,84.1897,1.0,1.068230005324564
ULK2,ULK2,0.5992027,84.18520000000001,1.0,1.0681652420272199
ZSCAN23,ZSCAN23,0.5992027,84.17005,1.0,1.067947205592828
MIR299,ssc-mir-299,0.5992027,84.16714999999999,1.0,1.0679054692456504
TGFBR3,TGFBR3,0.5992027,84.1636,1.0,1.067854378199968
ZNF23,ZNF23,0.5992027,84.16,1.0,1.0678025675620926
CENPS,CENPS,0.6142955,82.31155,1.0,1.0677190153266736
YIPF7,YIPF7,0.5992027,84.14904999999999,1.0,1.0676449768718885
USP40,USP40,0.5992027,84.1362,1.0,1.0674600416783615
UBP1,UBP1,0.5992027,84.11269999999999,1.0,1.0671218333477865
NEIL1,NEIL1,0.61085665,82.67025,1.0,1.0668390819788074
GARIN1B,GARIN1B,0.5992027,84.08775,1.0,1.066762756843623
UMOD,UMOD,0.5992027,84.08760000000001,1.0,1.0667605980670452
SCGB1A1,SCGB1A1,0.8108559,58.2418,1.0,1.066680603196764
TNFAIP8L3,TNFAIP8L3,0.5992027,84.08109999999999,1.0,1.0666670510819922
TRPT1,TRPT1,0.5992027,84.06705,1.0,1.06646484567584
TIMP1,TIMP1,0.5992027,84.058,1.0,1.0663345994889593
ZKSCAN5,ZKSCAN5,0.5992027,84.05575,1.0,1.066302217840287
ST3GAL4,ST3GAL4,0.5992027,84.04509999999999,1.0,1.066148944703239
TFB1M,TFB1M,0.5992027,84.01445,1.0,1.0657078346891065
TASL,TASL,0.5992027,84.0009,1.0,1.0655128252048813
TMEM26,TMEM26,0.5992027,83.9674,1.0,1.065030698435764
TBXA2R,TBXA2R,0.5992027,83.965,1.0,1.0649961580105138
TOP3A,TOP3A,0.5992027,83.9649,1.0,1.0649947188261284
TWSG1,TWSG1,0.5992027,83.95975,1.0,1.064920600830279
TRAF3IP2,TRAF3IP2,0.5992027,83.93854999999999,1.0,1.0646154937405687
UQCR11,UQCR11,0.5992027,83.9286,1.0,1.0644722948942191
WDR76,WDR76,0.5992027,83.91805,1.0,1.0643204609415566
MUC6,MUC6,0.8489479,53.4269,1.0,1.0643154869639933
LGALS1,LGALS1,0.7126598,70.06575,1.0,1.0643119788797473
MARCO,MARCO,0.8299213,55.7469,1.0,1.0642735654231952
SNORA52,SNORA52,0.5992027,83.8963,1.0,1.0640074383377267
FATE1,FATE1,0.8323469,55.4309,1.0,1.0639876829889399
TGFBR3L,TGFBR3L,0.5992027,83.8945,1.0,1.063981533018789
ZNF555,ZNF555,0.5992027,83.87655000000001,1.0,1.0637231994216054
ZNF621,ZNF621,0.5992027,83.87315,1.0,1.0636742671525008
WIPF3,WIPF3,0.5992027,83.86865,1.0,1.0636095038551567
ZNF496,ZNF496,0.5992027,83.8438,1.0,1.0632518665353785
TNFSF13,TNFSF13,0.5992027,83.83265,1.0,1.0630913974764036
TCTE1,TCTE1,0.5992027,83.8323,1.0,1.0630863603310547
TAMALIN,TAMALIN,0.5992027,83.82925,1.0,1.0630424652072992
TXNRD3,TXNRD3,0.5992027,83.81755000000001,1.0,1.0628740806342047
SYNC,SYNC,0.5992027,83.8174,1.0,1.0628719218576264
SRPK1,SRPK1,0.5992027,83.8137,1.0,1.0628186720353656
ZNF622,ZNF622,0.5992027,83.791,1.0,1.062491977179874
TRADD,TRADD,0.5992027,83.78035,1.0,1.0623387040428263
TRANK1,TRANK1,0.5992027,83.7673,1.0,1.0621508904805284
SPMAP1,SPMAP1,0.5992027,83.7662,1.0,1.0621350594522887
TMEM102,TMEM102,0.5992027,83.76285,1.0,1.062086846775377
SPIRE1,SPIRE1,0.5992027,83.75915,1.0,1.0620335969531163
TMEM179B,TMEM179B,0.5992027,83.7533,1.0,1.0619494046665687
SPINK6,SPINK6,0.5992027,83.75,1.0,1.0619019115818498
ST3GAL1,ST3GAL1,0.5992027,83.74975,1.0,1.0618983136208864
TM4SF1,TM4SF1,0.5992027,83.73425,1.0,1.0616752400411453
MIR450A1,ssc-mir-450a,0.5992027,83.7342,1.0,1.0616745204489526
STAP1,STAP1,0.5992027,83.7288,1.0,1.0615968044921398
ZNF518A,ZNF518A,0.5992027,83.7262,1.0,1.0615593856981187
WWC2,WWC2,0.5992027,83.7062,1.0,1.0612715488210336
TTK,TTK,0.5992027,83.68945,1.0,1.061030485436475
EFCAB13,EFCAB13,0.79793704,59.418350000000004,1.0,1.0609140324437267
UCN,UCN,0.5992027,83.6773,1.0,1.0608556245336458
TLR3,TLR3,0.5992027,83.6746,1.0,1.0608167665552393
MIR323A,MIR323A,0.5992027,83.65635,1.0,1.0605541154048992
TRIML1,TRIML1,0.5992027,83.65520000000001,1.0,1.060537564784467
MIR342,ssc-mir-342,0.5992027,83.62375,1.0,1.0600849412952507
STX11,STX11,0.5992027,83.6237,1.0,1.060084221703058
WNK3,WNK3,0.5992027,83.62049999999999,1.0,1.0600381678027242
HAS2,HAS2,0.5992027,83.62,1.0,1.0600309718807972
ZSCAN9,ZSCAN9,0.5992027,83.60875,1.0,1.0598690636374368
TDRKH,TDRKH,0.5992027,83.59925000000001,1.0,1.0597323411208217
SNORA5A,SNORA5A,0.5992027,83.5821,1.0,1.059485520998721
ZNF10,ZNF10,0.5992027,83.5726,1.0,1.0593487984821057
ZNF638,ZNF638,0.5992027,83.5719,1.0,1.0593387241914076
ZNF579,ZNF579,0.5992027,83.57169999999999,1.0,1.0593358458226367
TMCC3,TMCC3,0.5992027,83.57079999999999,1.0,1.059322893163168
WBP2,WBP2,0.5992027,83.56280000000001,1.0,1.0592077584123343
SUN2,SUN2,0.5992027,83.5598,1.0,1.0591645828807712
METTL21EP,METTL21EP,0.5992027,83.54635,1.0,1.0589710125809317
SLC25A40,SLC25A40,0.551608,89.3491,1.0,1.0588562370274763
SREBF1,SREBF1,0.5992027,83.52295000000001,1.0,1.0586342434347422
IQCF1,IQCF1,0.77830064,61.65195,1.0,1.0585571965122904
TMEM221,TMEM221,0.5992027,83.5052,1.0,1.0583787882063291
TANGO6,TANGO6,0.5992027,83.5033,1.0,1.0583514437030062
USB1,USB1,0.5992027,83.45985,1.0,1.057726118087539
TNC,TNC,0.5992027,83.44229999999999,1.0,1.0574735412278966
SYTL1,SYTL1,0.5992027,83.43185,1.0,1.0573231464596198
TCF19,TCF19,0.5992027,83.41380000000001,1.0,1.0570633736780508
TSPAN1,TSPAN1,0.5992027,83.4025,1.0,1.0569007458424977
TTLL12,TTLL12,0.5992027,83.39795000000001,1.0,1.056835262952961
VCF1,VCF1,0.5992027,83.39275,1.0,1.0567604253649188
ZNF34,ZNF34,0.5992027,83.38165000000001,1.0,1.0566006758981366
RNF228,RNF228,0.5992027,83.37975,1.0,1.0565733313948134
SYCP3,SYCP3,0.5992027,83.37175,1.0,1.0564581966439794
UBE2NL,UBE2NL,0.5992027,83.36664999999999,1.0,1.0563847982403227
ZNF200,ZNF200,0.5992027,83.36475,1.0,1.0563574537369997
SNORD81,SNORD81,0.5992027,83.34705,1.0,1.0561027181007794
TMPRSS11F,TMPRSS11F,0.5992027,83.3333,1.0,1.0559048302477834
ZFP69B,ZFP69B,0.5992027,83.3333,1.0,1.0559048302477834
TTC21A,TTC21A,0.5992027,83.32554999999999,1.0,1.0557932934579128
GIMAP2,GIMAP2,0.76738375,62.7899,1.0,1.055752694777449
ST3GAL6,ST3GAL6,0.5992027,83.3162,1.0,1.0556587297178757
SPIRE2,SPIRE2,0.5992027,83.3142,1.0,1.0556299460301672
ZPBP,ZPBP,0.5992027,83.30975000000001,1.0,1.055565902325016
ZNF329,ZNF329,0.5992027,83.3036,1.0,1.0554773924853122
SPG21,SPG21,0.5992027,83.30145,1.0,1.0554464500210257
SNORA21,SNORA21,0.5992027,83.30015,1.0,1.0554277406240151
ZKSCAN7,ZKSCAN7,0.5992027,83.2891,1.0,1.0552687107494256
MIR206,ssc-mir-206,0.5992027,83.2413,1.0,1.0545807806131924
UPK1A,UPK1A,0.5992027,83.2173,1.0,1.0542353763606902
TMED7,TMED7,0.5992027,83.19235,1.0,1.053876299856527
MIR155,ssc-mir-155,0.5992027,83.1909,1.0,1.053855431682938
ZSCAN26,ZSCAN26,0.5992027,83.1767,1.0,1.0536510675002078
TM4SF5,TM4SF5,0.5992027,83.1654,1.0,1.0534884396646549
SPR,SPR,0.5992027,83.1194,1.0,1.0528264148473592
ZYX,ZYX,0.5992027,83.11925,1.0,1.052824256070781
ZYG11A,ZYG11A,0.5992027,83.1187,1.0,1.0528163405566613
TLCD3A,TLCD3A,0.5992027,83.1071,1.0,1.0526493951679519
ZNF467,ZNF467,0.5992027,83.10585,1.0,1.052631405363134
VIP,VIP,0.5992027,83.0926,1.0,1.0524407134320652
TYK2,TYK2,0.5992027,83.08744999999999,1.0,1.0523665954362158
SNORD19,SNORD19,0.5992027,83.0787,1.0,1.052240666802491
ZNF358,ZNF358,0.5992027,83.06925000000001,1.0,1.0521046638780687
SRSF11,SRSF11,0.5992027,83.0659,1.0,1.0520564512011568
ZSCAN20,ZSCAN20,0.5992027,83.04605000000001,1.0,1.05177077310065
MIR1224,ssc-mir-1224,0.5992027,83.04464999999999,1.0,1.0517506245192538
SPATC1L,SPATC1L,0.5992027,83.04374999999999,1.0,1.0517376718597848
TMC3,TMC3,0.5992027,83.0204,1.0,1.0514016223057883
USP53,USP53,0.5992027,83.01085,1.0,1.0512641801969804
TXNDC16,TXNDC16,0.5992027,82.98005,1.0,1.0508209114062694
TRPV1,TRPV1,0.5992027,82.9789,1.0,1.0508043607858368
STARD3,STARD3,0.5992027,82.97725,1.0,1.0507806142434775
ZFYVE16,ZFYVE16,0.5992027,82.97135,1.0,1.0506957023647374
TSPAN9,TSPAN9,0.5992027,82.96565000000001,1.0,1.0506136688547683
TSPEAR,TSPEAR,0.5992027,82.9596,1.0,1.0505265981994498
TMEM59,TMEM59,0.5992027,82.95769999999999,1.0,1.0504992536961266
SPON2,SPON2,0.5992027,82.95644999999999,1.0,1.0504812638913088
WDR64,WDR64,0.5992027,82.94815,1.0,1.0503618115873188
KLK1,KLK1,0.7199686,68.19069999999999,1.0,1.0501685988562208
UQCRQ,UQCRQ,0.5992027,82.9268,1.0,1.0500545457210304
UNKL,UNKL,0.5992027,82.90025,1.0,1.0496724422667
MIR424,ssc-mir-424,0.5992027,82.8699,1.0,1.0492356498057236
ZKSCAN4,ZKSCAN4,0.5992027,82.85985,1.0,1.0490910117749883
TIMM44,TIMM44,0.5992027,82.8535,1.0,1.0489996235665138
TMC4,TMC4,0.5992027,82.84905,1.0,1.0489355798613624
ZNF213,ZNF213,0.5992027,82.8424,1.0,1.0488398740997316
TSPO,TSPO,0.5992027,82.8402,1.0,1.0488082120432523
SPMIP10,SPMIP10,0.5992027,82.8358,1.0,1.0487448879302936
WDTC1,WDTC1,0.5992027,82.8257,1.0,1.0485995303073656
TCFL5,TCFL5,0.5992027,82.82425,1.0,1.0485786621337772
STRA6,STRA6,0.5992027,82.82075,1.0,1.0485282906802873
DBF4,DBF4,0.5992027,82.815,1.0,1.0484455375781252
SPICE1,SPICE1,0.5992027,82.7995,1.0,1.0482224639983841
RPS10,RPS10,0.5992027,82.7956,1.0,1.0481663358073527
TST,TST,0.5992027,82.78115,1.0,1.0479583736636588
AIRIM,AIRIM,0.5992027,82.7586,1.0,1.0476338375847454
ZNF304,ZNF304,0.5992027,82.72745,1.0,1.0471855316486856
TTC39B,TTC39B,0.5992027,82.7247,1.0,1.0471459540780863
TSPAN11,TSPAN11,0.5992027,82.7112,1.0,1.0469516641860541
SYNJ2,SYNJ2,0.5992027,82.6957,1.0,1.046728590606313
ZNF165,ZNF165,0.5992027,82.6804,1.0,1.0465083953953431
TENT5D,TENT5D,0.5992027,82.67025,1.0,1.0463623181802224
TMEM120B,TMEM120B,0.5992027,82.65305000000001,1.0,1.0461147784659295
WDR73,WDR73,0.5992027,82.62975,1.0,1.0457794485041252
TYW3,TYW3,0.5992027,82.6255,1.0,1.0457182831677447
ZMAT1,ZMAT1,0.5992027,82.62475,1.0,1.0457074892848541
TNS4,TNS4,0.5992027,82.59960000000001,1.0,1.0453455344119198
SYCP1,SYCP1,0.5992027,82.58539999999999,1.0,1.045141170229189
SNORD105,SNORD105,0.5992027,82.5693,1.0,1.0449094615431358
MIR98,ssc-mir-98,0.5992027,82.5683,1.0,1.0448950696992814
MIR133B,ssc-mir-133b,0.5992027,82.5683,1.0,1.0448950696992814
ZBED1,ZBED1,0.5992027,82.54685,1.0,1.044586364648608
TSPYL5,TSPYL5,0.5992027,82.54345,1.0,1.0445374323795036
TECPR2,TECPR2,0.5992027,82.5367,1.0,1.044440287433487
CIMIP2B,CIMIP2B,0.5992027,82.5292,1.0,1.0443323486045804
AKR7L,AKR7A2,0.5992027,82.52895000000001,1.0,1.044328750643617
SNORD9,SNORD9,0.5992027,82.5206,1.0,1.0442085787474338
UBTD2,UBTD2,0.5992027,82.5204,1.0,1.044205700378663
TCERG1L,TCERG1L,0.5992027,82.5149,1.0,1.0441265452374644
ZNF268,ZNF268,0.5992027,82.51455,1.0,1.0441215080921156
STPG1,STPG1,0.5992027,82.5114,1.0,1.0440761737839745
THUMPD3,THUMPD3,0.5992027,82.47625,1.0,1.0435703004724977
TMEM192,TMEM192,0.5992027,82.473,1.0,1.0435235269799714
TWF2,TWF2,0.5992027,82.46735,1.0,1.0434422130621948
SUCLA2,SUCLA2,0.5992027,82.4647,1.0,1.043404074675981
TAX1BP3,TAX1BP3,0.5992027,82.46074999999999,1.0,1.0433472268927566
MIR181C,MIR181C,0.5992027,82.4508,1.0,1.043204028046407
SSH1,SSH1,0.5992027,82.44135,1.0,1.0430680251219844
ZSWIM7,ZSWIM7,0.5992027,82.41069999999999,1.0,1.0426269151078515
TIPIN,TIPIN,0.5992027,82.40695,1.0,1.042572945693398
MIR15A,MIR15A,0.5992027,82.39695,1.0,1.0424290272548558
SNORD31B,SNORD31,0.5992027,82.37075,1.0,1.0420519609458743
TMEM44,TMEM44,0.5992027,82.36619999999999,1.0,1.0419864780563373
UHRF1,UHRF1,0.5992027,82.35415,1.0,1.0418130563378938
TMEM233,TMEM233,0.5992027,82.35315,1.0,1.0417986644940394
UBA7,UBA7,0.5992027,82.353,1.0,1.0417965057174612
STX1A,STX1A,0.5992027,82.3446,1.0,1.0416756142290855
TMED3,TMED3,0.5992027,82.33485,1.0,1.0415352937515068
SNORD126,SNORD126,0.5992027,82.33125,1.0,1.0414834831136313
ZSWIM1,ZSWIM1,0.5992027,82.33109999999999,1.0,1.041481324337053
TRPV5,TRPV5,0.5992027,82.2976,1.0,1.0409991975679358
ZBTB8B,ZBTB8B,0.5992027,82.29435000000001,1.0,1.0409524240754096
TRIM15,TRIM15,0.5992027,82.29095000000001,1.0,1.0409034918063051
TMEM131L,TMEM131L,0.5992027,82.28110000000001,1.0,1.0407617321443408
C4BPA,C4BPA,0.81393415,56.04285,1.0,1.0404423477533797
ZNF7,ZNF7,0.5992027,82.2503,1.0,1.0403184633536298
ZNF688,ZNF688,0.5992027,82.23285,1.0,1.040067325678373
TMEM212,TMEM212,0.5992027,82.23214999999999,1.0,1.040057251387675
TDP2,TDP2,0.5992027,82.23214999999999,1.0,1.040057251387675
THOP1,THOP1,0.5992027,82.2273,1.0,1.039987450944982
ZNF25,ZNF25,0.5992027,82.22225,1.0,1.039914772133518
TLCD2,TLCD2,0.5992027,82.197,1.0,1.0395513780761982
VPS37C,VPS37C,0.5992027,82.1894,1.0,1.0394420000629059
STOML1,STOML1,0.5992027,82.17160000000001,1.0,1.0391858252423003
TSR3,TSR3,0.5992027,82.16895,1.0,1.0391476868560863
TREX1,TREX1,0.5992027,82.1656,1.0,1.0390994741791746
TRAF3IP3,TRAF3IP3,0.5992027,82.1541,1.0,1.0389339679748508
SYTL3,SYTL3,0.5992027,82.1311,1.0,1.038602955566203
UNC119,UNC119,0.5992027,82.10525,1.0,1.0382309264025706
TMEM244,TMEM244,0.5992027,82.1043,1.0,1.038217254150909
TNN,TNN,0.5992027,82.0955,1.0,1.0380906059249917
TRIM14,TRIM14,0.5992027,82.07535,1.0,1.0378006102713286
TBC1D2,TBC1D2,0.5992027,82.07315,1.0,1.037768948214849
TMEM184A,TMEM184A,0.5992027,82.06915000000001,1.0,1.0377113808394323
ZNF326,ZNF326,0.5992027,82.06355,1.0,1.0376307865138485
SNORD113-5,SNORD113-5,0.5992027,82.0513,1.0,1.0374544864266337
TACR2,TACR2,0.5992027,82.04945000000001,1.0,1.0374278615155035
MIR181A2,ssc-mir-181a-2,0.5992027,82.04545,1.0,1.0373702941400864
MIR222,ssc-mir-222,0.5992027,82.04545,1.0,1.0373702941400864
SNORD35A,SNORD35A,0.5992027,82.0349,1.0,1.037218460187424
TMEM45B,TMEM45B,0.5992027,82.03295,1.0,1.0371903960919082
ZNF704,ZNF704,0.5992027,82.0192,1.0,1.0369925082389122
STX12,STX12,0.5992027,82.01515,1.0,1.0369342212713026
WASHC1,WASHC1,0.5992027,82.00895,1.0,1.0368449918394063
TAF1A,TAF1A,0.5992027,82.0,1.0,1.0367161848369106
ZSCAN12,ZSCAN12,0.5992027,81.9967,1.0,1.0366686917521917
SNORA49,SNORA49,0.5992027,81.99664999999999,1.0,1.0366679721599987
TBC1D9B,TBC1D9B,0.5992027,81.9949,1.0,1.0366427864332541
SWT1,SWT1,0.5992027,81.9947,1.0,1.036639908064483
