zebrafish gene name,frog gene name,correlation,identical_scores,orthology confidence,combo_score
zufsp,zup1,0.8954485,51.9481,0.0,1.2577059117380096
edaradd,edaradd,0.9492399,40.20885,0.0,1.257634052723607
fbln2,fbln2,0.895402,51.9481,0.0,1.257599662306387
hsf5,hsf5,0.8953777,51.9481,0.0,1.2575441384098618
si:ch211-261d7.3,tsnare1l,0.89535093,51.9481,0.0,1.2574829707263233
glmp,glmp,0.9633184,37.1178,0.0,1.2574203205799102
med11,med11,0.8952713,51.9481,0.0,1.2573010214308369
si:dkey-195m11.11,xilr4,0.8952692,51.9481,0.0,1.2572962230694087
lamp2,lamp3,0.89526,51.9481,0.0,1.2572752016764854
rasl10a,rasl10a,0.87563974,56.224450000000004,0.0,1.2572437094882907
hnrnph3,hnrnph3,0.96462685,36.8137,0.0,1.2572242578484167
ogg1,ogg1,0.9149988,47.63175,0.0,1.2571585055965162
polr3c,nudt17,0.8951851,51.9481,0.0,1.2571040601188825
aurka,aurka,0.8727419,56.83775,0.0,1.2570473337436847
zgc:112185,c9h8orf33,0.89516014,51.9481,0.0,1.2570470281659083
tmem82,tmem82,0.95028985,39.9116,0.0,1.2569190958939236
pgap4,pgap4,0.9622347,37.28715,0.0,1.2567182665899492
suco,suco,0.94272816,41.5128,0.0,1.2564154783890604
gprin3a,gprin3,0.89486766,51.9481,0.0,1.2563787306656717
adprm,adprm,0.89479935,51.9481,0.0,1.2562226468232172
arl13a,arl13a,0.89476436,51.9481,0.0,1.2561426969820886
irak3,irak2,0.894712,51.9481,0.0,1.2560230578371474
ponzr6,XB5717875,0.89470786,51.9481,0.0,1.2560135982103322
wdr62,wdr62,0.89462924,51.9481,0.0,1.2558339566981993
trmt61b,trmt61b,0.9601505,37.64705,0.0,1.255726358623381
exoc3l1,exoc3l1,0.9621239,37.210499999999996,0.0,1.255662102173029
cfbl,cfb,0.9647715,36.6316,0.0,1.2556470741677799
si:ch211-114c12.2,bclaf3,0.89451724,51.9481,0.0,1.2555780440886997
ddo,ddo,0.9198374,46.40475,0.0,1.255360201996731
soul2,hebp2,0.89441586,51.9481,0.0,1.255346397478422
ST6GALNAC6,st6galnac6,0.92362285,45.5761,0.0,1.2553286780225832
agbl5,agbl2,0.8943954,51.9481,0.0,1.2552996477285079
gldc,gldc,0.8942862,51.9481,0.0,1.2550501329342458
fbxl8,fbxl8,0.95027643,39.73235,0.0,1.2550105896034505
tspan36,tspan36,0.92929214,44.308099999999996,0.0,1.2549989258036167
b4galnt2.1,b4galnt2,0.96214426,37.130700000000004,0.0,1.2548726299590487
zgc:194007,c7h1orf174,0.8941887,51.9481,0.0,1.25482735186794
gpr3,gpr12l,0.89415824,51.9481,0.0,1.2547577527778921
acot20,acot2,0.939098,42.130449999999996,0.0,1.254591370840408
phactr1,phactr2,0.89407027,51.9481,0.0,1.2545567471327344
scn1ba,scn3b,0.89402795,51.9481,0.0,1.2544600487252877
fxyd3,fxyd1,0.89389575,51.9481,0.0,1.2541579804487175
c6.2,c6.1,0.9355067,42.8638,0.0,1.254068141598644
uprt,uprt,0.8938399,51.9481,0.0,1.2540303668840695
ptk6b,ptk6,0.9454233,40.69125,0.0,1.2539670483822076
rnaseh2c,rnaseh2c,0.9370403,42.5088,0.0,1.2538532978298385
zgc:112294,tmem17,0.9343048,43.085899999999995,0.0,1.2536486231397355
mov10b.2,mov10l1,0.89364225,51.9481,0.0,1.2535787496763229
timm10,timm10,0.8936404,51.9481,0.0,1.253574522548398
osm,LIF,0.8935979,51.9481,0.0,1.253477412852829
prdm9,znf268,0.8934931,51.9481,0.0,1.2532379517682257
lrmp,irag2,0.97560704,34.036699999999996,0.0,1.2532211137241012
si:dkey-238d18.5,siglecl1,0.89335257,51.9481,0.0,1.252916849991324
hhla2b.2,hhla2,0.8933327,51.9481,0.0,1.2528714483524777
pcdh12,etv2,0.8933113,51.9481,0.0,1.2528225507645914
unc45b,unc45b,0.89311486,51.9481,0.0,1.2523736983270006
cd276,cd276,0.89310545,51.9481,0.0,1.2523521970979348
tjp3,tjp3,0.95492524,38.46045,0.0,1.2523082510987533
cxcl8a,cxcl8a.2,0.89300054,51.9481,0.0,1.2521124846705898
arpc5b,arpc5,0.8929327,51.9481,0.0,1.2519574747471216
samd9l,XB5880825,0.8929283,51.9481,0.0,1.2519474210374626
znf692,znf653,0.89279836,51.9481,0.0,1.2516505167117629
BEND7,bend7,0.9621448,36.81585,0.0,1.251575461014084
creb3l2,CREB3L2,0.8926723,51.9481,0.0,1.2513624779300345
ccdc78,ccdc78,0.920214,45.93555,0.0,1.251305317966283
ifitm1,ifitm1,0.8925979,51.9481,0.0,1.2511924788394384
pih1d1,pih1d1,0.88104033,54.468050000000005,0.0,1.251183464033902
cyp4f3,cyp4f22,0.8925882,51.9481,0.0,1.2511703149795086
cidea,cidea,0.936744,42.313199999999995,0.0,1.2511271450291843
lgals4,lgals9,0.89253443,51.9481,0.0,1.2510474540776084
si:dkey-1d7.3,tmem132a,0.8925245,51.9481,0.0,1.2510247646828556
gtpbp2b,gtpbp2,0.89251816,51.9481,0.0,1.2510102782012105
get3,get3,0.89250165,51.9481,0.0,1.2509725539406498
zgc:63972,cuta,0.89249337,51.9481,0.0,1.2509536346870185
uqcc3,uqcc3,0.8924764,51.9481,0.0,1.2509148593568113
mcm7,mcm7,0.89246285,51.9481,0.0,1.25088389850093
pcare2,frmpd3,0.89240235,51.9481,0.0,1.25074565999312
MTCL3,MTCL3,0.87731344,55.2088,0.0,1.250427943793293
rpusd4,rpusd3,0.8922116,51.9481,0.0,1.2503098088300657
cmtm8b,cmtm8,0.9219915,45.4263,0.0,1.25003182984365
pbxip1a,ccpg1,0.89206856,51.9481,0.0,1.2499829718687903
nxpe3,nxpe3,0.89205873,51.9481,0.0,1.2499605109674388
si:ch211-253b8.2,XB5729191,0.8920083,51.9481,0.0,1.2498452817451433
gata1a,gata1,0.95901304,37.31695,0.0,1.2496691741142225
si:ch73-237c6.1,cfp,0.94707364,39.918350000000004,0.0,1.249640982004123
uros,uros,0.88717926,52.975049999999996,0.0,1.2495696837781054
zgc:85932,capn12,0.9568476,37.76975,0.0,1.2494648686022507
epob,thpo,0.8918034,51.9481,0.0,1.2493770987657995
PTPRR,ptprr,0.88355094,53.74245,0.0,1.2493185777787934
fblim1,fblim1,0.8917722,51.9481,0.0,1.2493058088245816
morn4,MORN4,0.89171016,51.9481,0.0,1.249164051518391
traf1,traf1,0.9206275,45.6365,0.0,1.2491172578882024
rereb,atn1,0.89166725,51.9481,0.0,1.2490660049998765
tysnd1,tysnd1,0.96252877,36.49225,0.0,1.2490627383671615
arhgap25,arhgap25,0.93512625,42.46795,0.0,1.2490518708430416
zgc:113314,germes,0.8916503,51.9481,0.0,1.2490272753683493
kcnn1b,KCNN3,0.8916407,51.9481,0.0,1.2490053400018208
gstp1.1,gstp1,0.93158394,43.216300000000004,0.0,1.2487977221483857
ubap1lb,ubap1l,0.8915401,51.9481,0.0,1.2487754756400737
gpr35.1,GPR82,0.8915306,51.9481,0.0,1.2487537687669463
NFKBIZ,nfkbid,0.89152664,51.9481,0.0,1.2487447204282536
tpp1,tpp1,0.8914593,51.9481,0.0,1.2485908529717917
trim66,aire,0.89144695,51.9481,0.0,1.2485626340367264
arhgef39,arhgef39,0.9418972,40.9379,0.0,1.2484940747568025
CGA,cga,0.92375594,44.8738,0.0,1.2482754087835688
g6fl,cd4,0.8913006,51.9481,0.0,1.2482282339438666
tmc4,tmc4,0.9449083,40.2436,0.0,1.2481006773268888
spock2,spock2,0.89121705,51.9481,0.0,1.2480373277070478
usp6nl,usp6nl,0.944005,40.4315,0.0,1.2480051572484527
adamts12,adamts12,0.9157991,46.55335,0.0,1.2476897027162603
gphb5,gphb5,0.89105386,51.9481,0.0,1.2476644493254025
spag8,cfap95,0.8910161,51.9481,0.0,1.2475781702170572
ncs1b,ncs1,0.89099014,51.9481,0.0,1.2475188533300694
tctn2,tctn2,0.9640628,35.995450000000005,0.0,1.2473633649130156
thap3,XB5752756,0.8908695,51.9481,0.0,1.247243198890694
ndufb8,sec31b,0.8908504,51.9481,0.0,1.2471995566510383
cdc25b,cdc25c,0.89081585,51.9481,0.0,1.2471206121808756
zgc:153993,BAK1,0.890761,51.9481,0.0,1.2469952835502411
lad1,lad1,0.89075327,51.9481,0.0,1.2469776210103176
tdrkh,tdrkh,0.890743,51.9481,0.0,1.2469541547379999
dcaf12,dcaf12,0.89051944,51.9481,0.0,1.2464433348899666
lamp1b,tmem255a,0.8904937,51.9481,0.0,1.246384520688462
adam28,adam21,0.89046466,51.9481,0.0,1.2463181662047131
snphb,SNPH,0.94152385,40.80555,0.0,1.246254481662706
ttf2,smarcal1,0.89043564,51.9481,0.0,1.2462518574196442
psmb11a,psmb11,0.890419,51.9481,0.0,1.2462138361176613
ATE1,ate1,0.8887339,52.2958,0.0,1.2460060367902732
foxh1,foxh1,0.9735074,33.7662,0.0,1.2455897874816453
ccdc126,ccdc126,0.91098183,47.40105,0.0,1.245563155946547
MTFP1,mtfp1,0.8870984,52.6038,0.0,1.2454956686764331
hspb1,hspb1,0.88990563,51.9481,0.0,1.2450408195432072
si:ch73-367f21.6,znf3,0.9592229,36.82425,0.0,1.2449871116330413
her4.4,hes5.9,0.88984597,51.9481,0.0,1.2449045003799681
scpp5,amelx,0.8898279,51.9481,0.0,1.2448632116223464
c9,c9,0.9625686,36.064949999999996,0.0,1.2446773060615763
cst14a.2,cstb,0.93167573,42.78715,0.0,1.2445116342131284
zgc:113162,tesk1,0.81240106,68.80154999999999,0.0,1.2445065647314113
snai1b,snai1,0.90591276,48.4058,0.0,1.244506535656183
SNX2,snx24,0.90917206,47.687799999999996,0.0,1.2444319750733215
gmnn,gmnn,0.88963485,51.9481,0.0,1.2444221051110613
znf648,znf177,0.88962597,51.9481,0.0,1.2444018148970224
mhc1zea,mhc1-uda,0.889609,51.9481,0.0,1.244363039566815
chaf1a,chaf1a,0.9543425,37.82685,0.0,1.2443390662093803
pkmyt1,pkmyt1,0.9582185,36.9737,0.0,1.2442577783481517
phf10,phf10,0.88952863,51.9481,0.0,1.244179399420159
zgc:112038,prss36,0.88946575,51.9481,0.0,1.244035722769397
C6H3orf18,C3orf18,0.93713987,41.526650000000004,0.0,1.243791698596211
zgc:123297,btnl2,0.88934886,51.9481,0.0,1.2437686368325718
iqcb1,iqcb1,0.9415318,40.5383,0.0,1.2434729068506534
eef1g,eef1g,0.8892016,51.9481,0.0,1.2434321574497598
GPR141,gpr141,0.96644473,35.100449999999995,0.0,1.243429800543281
ncanb,acan,0.8891933,51.9481,0.0,1.2434131924974485
zdhhc8b,pgam5,0.8891317,51.9481,0.0,1.2432724405622237
si:dkey-88e18.8,dact4,0.88913125,51.9481,0.0,1.243271412341918
gpr179,gpr179,0.9709651,34.0977,0.0,1.2432536297578034
tmem223,tmem223,0.9224467,44.671099999999996,0.0,1.2431603745519557
si:ch211-67e16.3,ICOS,0.88905025,51.9481,0.0,1.243086332686833
mapk11,mapk11,0.88904816,51.9481,0.0,1.243081557174745
stil,stil,0.9656899,35.20825,0.0,1.2428343883147246
vcam1a,icam5,0.8888829,51.9481,0.0,1.2427039489796923
triobpb,triobp,0.9361245,41.6387,0.0,1.24264549312158
ehmt1a,setdb2,0.8888067,51.9481,0.0,1.2425298370078717
C7H4orf54,c4orf54,0.96855664,34.5296,0.0,1.2422750889110539
HPDL,hpdl,0.9252747,43.95265,0.0,1.2420956076802252
commd8,commd8,0.93018186,42.8702,0.0,1.2419682806621593
fam210b,fam210b,0.92885846,43.138549999999995,0.0,1.241755662745815
senp1,senp1,0.9378895,41.15225,0.0,1.2415822986010632
zhx3a,lcor,0.88830465,51.9481,0.0,1.2413826858864492
cldn15a,cldn18,0.88828397,51.9481,0.0,1.2413354334510522
gas2l3,gas2l3,0.95542616,37.303,0.0,1.2413272482845654
txlng,txlng,0.88825667,51.9481,0.0,1.2412730547524866
pimr213,megs,0.88822687,51.9481,0.0,1.2412049637188876
illr4,clec4m,0.88821757,51.9481,0.0,1.2411837138325632
tmem88a,tmem88,0.8882066,51.9481,0.0,1.241158648106436
plekho2,plekho2,0.8881966,51.9481,0.0,1.2411357987663023
si:ch211-108c17.2,MGC145244,0.8880275,51.9481,0.0,1.2407494164246378
si:ch211-284e13.6,znf605,0.8879878,51.9481,0.0,1.2406587045443063
ARSD,arsd,0.9344611,41.8096,0.0,1.2406351008524683
PTS,pts,0.88930464,51.65255,0.0,1.2405713831381666
si:dkeyp-72e1.9,stxbp4,0.88791233,51.9481,0.0,1.2404862605743157
polr2m,polr2m,0.97454786,33.04625,0.0,1.2404248955006392
rgs12a,rgs14,0.8878123,51.9481,0.0,1.2402576986249563
SLC15A5,SLC15A5,0.8742658,54.8848,0.0,1.240070028293218
rrp7a,rrp7a,0.92813605,43.125,0.0,1.2399630522929561
hexd,hexd,0.94578516,39.27375,0.0,1.2399439905889587
dusp10,DUSP10,0.8876735,51.9481,0.0,1.2399405497838976
cryaa,cryaa,0.8876695,51.9481,0.0,1.239931410047844
phf3,cdc6,0.8875921,51.9481,0.0,1.2397545561552077
si:ch211-117n7.7,abhd12b,0.93117213,42.44255,0.0,1.2397508744022323
ahrrb,ahrr,0.9633818,35.417249999999996,0.0,1.2397500388268512
synrg,synrg,0.8875854,51.9481,0.0,1.2397392470973179
skap1,skap1,0.92851126,43.0208,0.0,1.2397287718624992
si:dkey-226l10.6,znf684,0.88757706,51.9481,0.0,1.2397201907476463
spaw,nodal2,0.96054614,36.03135,0.0,1.2397041211661208
brat1,brat1,0.97254235,33.4144,0.0,1.23969921688797
kng1,kng1,0.88755524,51.9481,0.0,1.239670333487474
C25H11orf96,c11orf96,0.89549416,50.2066,0.0,1.2395660986062218
sanbr,sanbr,0.8874643,51.9481,0.0,1.2394625415882963
znf16l,znf37a,0.88743514,51.9481,0.0,1.2393959129124659
MTERF1,mterf1,0.887331,51.9481,0.0,1.2391579598843112
fam149b1,fam149b1,0.9579121,36.5218,0.0,1.2388235210662517
zgc:172120,pdcd1lg2,0.8871756,51.9481,0.0,1.2388028811386302
f9a,acr,0.8870547,51.9481,0.0,1.2385266326164115
aspscr1,aspscr1,0.9353831,41.390550000000005,0.0,1.2383517966818616
si:dkeyp-117b8.4,zbed1,0.88692224,51.9481,0.0,1.2382239702569977
lrrc73,lrrc73,0.88691163,51.9481,0.0,1.2381997271071157
FKBP3,fkbp3,0.856327,58.6156,0.0,1.2381653201756473
slc39a3,slc39a1,0.88689643,51.9481,0.0,1.238164996110112
rbfa,rbfa,0.96422666,35.07955,0.0,1.2381427062853565
pycr3,pycr3,0.8868164,51.9481,0.0,1.2379821328410203
tomt,sfrpx,0.8867871,51.9481,0.0,1.2379151842744283
egf,egf,0.9575044,36.52055,0.0,1.2378788583331763
npdc1a,NPDC1,0.95049596,38.04885,0.0,1.237875672250433
vgll4l,tamm41,0.8867307,51.9481,0.0,1.237786313996073
rnf11b,rnf11,0.8866798,51.9481,0.0,1.2376700108547913
ifi35,ifi35,0.9710849,33.525800000000004,0.0,1.2375360783140752
nicn1,mst1r,0.88655025,51.9481,0.0,1.2373739976533566
zmp:0000000729,sftpa2,0.8865451,51.9481,0.0,1.2373622302431877
il15l,il15,0.8865269,51.9481,0.0,1.2373206444441438
msto1,msto1,0.95296556,37.4339,0.0,1.2370762622738671
slc66a1,XB5947741,0.88636196,51.9481,0.0,1.2369437674279753
npm2b,npm2,0.90046704,48.870450000000005,0.0,1.236931148686302
apoob,apool,0.8862727,51.9481,0.0,1.23673981421794
prdx5,prdx5,0.92286605,43.9126,0.0,1.2361724332173276
admb,IAPP,0.8859686,51.9481,0.0,1.2360449657844679
rfx5,rfx5,0.95211095,37.454049999999995,0.0,1.2353346284060371
syt15,syt15,0.88560414,51.9481,0.0,1.2352121987339475
crlf1b,il11ra,0.88555056,51.9481,0.0,1.23508977196951
b3gnt2l,dmac2,0.9512923,37.60615,0.0,1.2350574833020647
gcfc2,gcfc2,0.9701127,33.49875,0.0,1.2350312867271986
ptgfrna,vepp1,0.88546234,51.9481,0.0,1.2348881950908488
ighmbp2,ighmbp2,0.8854474,51.9481,0.0,1.2348540581766887
zgc:154054,mgat4d,0.8854433,51.9481,0.0,1.2348446899472338
zmp:0000000951,irgq,0.88535583,51.9481,0.0,1.2346448267690824
txlnbb,txlnb,0.92821574,42.5911,0.0,1.2345519442747568
zgc:174972,CAMK2N1,0.8852996,51.9481,0.0,1.2345163449295096
zbtb12.2,zbtb12,0.95980096,35.68895,0.0,1.2344144144353058
zgc:174877,MGC115716,0.885244,51.9481,0.0,1.2343893025983652
si:ch211-156l18.7,krt78.4,0.885221,51.9481,0.0,1.234336749116057
bcl2l13,bcl2l13,0.93543804,40.984049999999996,0.0,1.2342187927891966
slc45a1,slc45a1,0.88516676,51.9481,0.0,1.2342128142951707
ostn,ostn,0.9373842,40.534499999999994,0.0,1.2339561053238337
tspan4b,tspan4,0.91381484,45.6582,0.0,1.233778110890302
si:ch211-194k22.8,XB5788060,0.88492614,51.9481,0.0,1.2336630134728688
lman2la,ubxn10,0.90065145,48.5056,0.0,1.2335303051257398
mtus1b,flacc1,0.88486624,51.9481,0.0,1.2335261459254667
pla2g10,pla2g2d,0.8847915,51.9481,0.0,1.2333553699573057
xkr8.3,xkr8,0.88474405,51.9481,0.0,1.2332469498383705
tet3,tet3,0.95333326,36.981300000000005,0.0,1.2331749457343366
ninl,ninl,0.96345305,34.7507,0.0,1.2329299901527864
fhip2b,fhip2b,0.9223553,43.7137,0.0,1.2329217051589476
stat2,stat2,0.95022863,37.62835,0.0,1.2328596371521336
aldh9a1a.2,aldh16a1,0.8845351,51.9481,0.0,1.2327695128762723
cdkn1cb,cdkn1a,0.8845223,51.9481,0.0,1.232740265720901
PRRG3,prrg3,0.93011534,41.987899999999996,0.0,1.2325732161872287
ccdc106a,ccdc106,0.9239734,43.31455,0.0,1.2324374181172524
katnbl1,AVPI1,0.8843433,51.9481,0.0,1.2323312625325042
slc11a2,slc11a2,0.8990891,48.7278,0.0,1.2322882298125695
mboat4,mboat4,0.9620053,35.00495,0.0,1.2322855275598725
wu:fc63a07,glis1,0.8842333,51.9481,0.0,1.232079919791031
ankzf1,ankzf1,0.9223935,43.613,0.0,1.231954045496923
csf1a,csf1,0.8841517,51.9481,0.0,1.2318934691755383
APBA3,apba3,0.9372861,40.356399999999994,0.0,1.2318661583460577
mag,mag,0.95413953,36.63375,0.0,1.2313762479190347
cnmd,cnmd,0.92683226,42.581050000000005,0.0,1.2312854988739506
he1.2,astl2g,0.88388133,51.9481,0.0,1.231275691566338
srrd,srrd,0.93959594,39.7915,0.0,1.231226036549585
nr1h5,nr1h5,0.94283134,39.0676,0.0,1.231035057002752
bin2a,bin2,0.88375336,51.9481,0.0,1.2309832885606444
stk19,stk19,0.88369966,51.9481,0.0,1.2308605876041252
ghrh,ghrh,0.8836886,51.9481,0.0,1.2308353162339374
draxina,draxin,0.96599454,33.97895,0.0,1.230652190245685
oxt,oxt,0.88255244,52.1766,0.0,1.2306330564324468
TTC6,ttc6,0.94892573,37.699,0.0,1.2306227337024067
SETD9,setd9,0.9355456,40.60465,0.0,1.230489924668807
ccdc136a,ccdc136,0.94881856,37.6793,0.0,1.2301714779837316
tas2r203,t2r9,0.8833912,51.9481,0.0,1.2301557768583549
si:dkey-56e3.3,znf160,0.8833838,51.9481,0.0,1.230138868346656
cltrn,cltrn,0.95236015,36.88485,0.0,1.229941032917004
znf532,znf532,0.8832959,51.9481,0.0,1.2299380226468788
slc22a18,SLC22A18,0.8832482,51.9481,0.0,1.22982903129444
cdca5,cdca5,0.97095054,32.815749999999994,0.0,1.2297905136311198
si:ch1073-416j23.1,racgap1.2,0.9372147,40.14875,0.0,1.2295276500957488
hivep3a,hivep3,0.97599965,31.68575,0.0,1.2294893940298142
wfikkn1,wfikkn1,0.8830476,51.9481,0.0,1.229370673531354
KLHL10,ipp,0.8830409,51.9481,0.0,1.2293553644734643
trim25l,trim29,0.8830403,51.9481,0.0,1.229353993513056
arid3b,arid3b,0.9194889,43.99265,0.0,1.2292944808116615
prrc2a,prrc2a,0.9658393,33.8708,0.0,1.2291644859386466
ncoa6,ncoa6,0.95939445,35.2749,0.0,1.2291479331218333
abhd14a,abhd14a,0.8829452,51.9481,0.0,1.2291366962883825
mtg1,mtg1,0.88293034,51.9481,0.0,1.2291027421689438
parp11,parp11,0.8829063,51.9481,0.0,1.2290478123552617
colq,col19a1,0.8828877,51.9481,0.0,1.2290053125826128
amn1,amn1,0.9287538,41.9058,0.0,1.2286020986102426
tmco6,tmco6,0.938408,39.763000000000005,0.0,1.2282131029411132
arhgef4,arhgef4,0.9345318,40.6079,0.0,1.2282075059191535
neu3.5,neu3.2,0.93100244,41.3771,0.0,1.2282013739853817
riox2,riox2,0.88248736,51.9481,0.0,1.228090562099692
tor2a,tor2a,0.93839395,39.7452,0.0,1.2279945248842052
rmdn3,rmdn3,0.9439259,38.512699999999995,0.0,1.2277228616850135
lipt2,lipt2,0.8822657,51.9481,0.0,1.227584083626284
med9,med9,0.8822513,51.9481,0.0,1.2275511805764907
si:ch73-170d6.4,plscr4,0.8822341,51.9481,0.0,1.2275118797114608
atxn10,atxn10,0.94496876,38.259550000000004,0.0,1.2274537010647637
SMIM10L3,tmem250,0.8821482,51.9481,0.0,1.2273156038797106
myot,myot,0.9489548,37.376850000000005,0.0,1.2273142783316786
mix23,mix23,0.88213664,51.9481,0.0,1.2272891900425156
laptm5,laptm5,0.88213015,51.9481,0.0,1.2272743608207686
trim46a,TRIM46,0.8820338,51.9481,0.0,1.2270542074285784
zgc:198329,ceacam8,0.88195455,51.9481,0.0,1.2268731264080173
kcne4,KCNE4,0.8819393,51.9481,0.0,1.226838281164313
znf106b,akap8,0.88184786,51.9481,0.0,1.2266293467981289
cluap1,cluap1,0.88179374,51.9481,0.0,1.226505686169324
baz2a,chd9,0.8817412,51.9481,0.0,1.2263856357362604
epyc,optc,0.8816706,51.9481,0.0,1.226224319394915
EDNRB,ednrb,0.91035223,45.68155,0.0,1.2261108926632382
thap1,thap1,0.8816168,51.9481,0.0,1.2261013899449944
dnlz,dnlz,0.93675905,39.8955,0.0,1.2258334453962276
zgc:136472,pdilt,0.95555353,35.7847,0.0,1.225712404562315
mcl1b,bcl2l10,0.88128144,51.9481,0.0,1.2253351144742637
gna11a,gnas,0.8812456,51.9481,0.0,1.2252532224392239
bmp1b,accsl2,0.88118994,51.9481,0.0,1.2251260430120385
zgc:100868,prss8l.5,0.88098776,51.9481,0.0,1.2246640750532114
odam,odam,0.88097966,51.9481,0.0,1.224645567087703
adgrg1,adgrg1,0.8809243,51.9481,0.0,1.2245190731407214
samd14,arhgef17,0.8808794,51.9481,0.0,1.2244164796035202
ptk2bb,shc1,0.8808268,51.9481,0.0,1.224296292074416
ovca2,ovca2,0.9263603,42.012649999999994,0.0,1.2242524812587432
rpgrb,RPGR,0.96117646,34.3947,0.0,1.2239986375468468
tax1bp3,tax1bp3,0.8805015,51.9481,0.0,1.2235530030398603
plvapb,plvap,0.8804976,51.9481,0.0,1.2235440917972078
PRXL2C,prxl2c,0.87704736,52.6954,0.0,1.2234893170630796
tnrc6bb.2,tnrc6c,0.8802941,51.9481,0.0,1.2230791077254826
pitpnbl,pitpnb,0.7843232,72.8605,0.0,1.2228725086104464
pla2g6,pla2g6,0.8802018,51.9481,0.0,1.222868208316047
pomp,cfap276,0.88015497,51.9481,0.0,1.2227612048561998
wu:fa25f02,c11orf24,0.88007784,51.9481,0.0,1.222584967895747
vsig8a,vsig1,0.88001263,51.9481,0.0,1.2224359673487335
jtb,JTB,0.8799685,51.9481,0.0,1.2223351332107228
gemin7,gemin7,0.87969655,51.9481,0.0,1.2217137454057814
col5a3a,col15a1,0.8796782,51.9481,0.0,1.2216718168666354
ipo13a,xpo5.2,0.8796222,51.9481,0.0,1.2215438605618858
sprtn,sprtn,0.9325485,40.398700000000005,0.0,1.2214841943602313
edf1,edf1,0.8795198,51.9481,0.0,1.2213098833189142
adgre10,adgrd1,0.879431,51.9481,0.0,1.2211069811785253
pex6,pex6,0.94210154,38.27245,0.0,1.221037434364511
zgc:110410,grina,0.9406308,38.58495,0.0,1.2209506744676546
zgc:77262,snx15,0.87926376,51.9481,0.0,1.2207248488141258
raver1,raver1,0.8896982,49.66345,0.0,1.2206326140472055
jhy,ccp110,0.8792131,51.9481,0.0,1.2206090940570076
tut1,tut1,0.9506132,36.37005,0.0,1.2205562667078533
KIFC3,kifc3,0.9326628,40.279799999999994,0.0,1.2204997529991446
galt,galt,0.8791508,51.9481,0.0,1.2204667426679734
tbc1d10c,palm3,0.8791468,51.9481,0.0,1.2204576029319196
pkz,eif2ak2,0.87908435,51.9481,0.0,1.2203149088027834
HTRA2,htra2,0.8514503,57.96255,0.0,1.220180959716839
zgc:152948,c1h18orf54,0.8789191,51.9481,0.0,1.2199373234570707
INPP5J,inpp5a.1,0.87891114,51.9481,0.0,1.2199191353823242
nup54,nup54,0.87885076,51.9481,0.0,1.2197811710665953
pin1,krt12.3,0.87877774,51.9481,0.0,1.2196143251849376
plekhg4,tbc1d10b,0.8786924,51.9481,0.0,1.219419328916235
si:dkey-103g5.3,thdl17,0.8785233,51.9481,0.0,1.2190329465745706
zp2l2,zp4.2,0.8784809,51.9481,0.0,1.2189360653724028
phtf2,phtf2,0.87841845,51.9481,0.0,1.2187933712432666
tppp,XB5852327,0.8784042,51.9481,0.0,1.218760810933576
tectb,tectb,0.8783806,51.9481,0.0,1.2187068864908597
opn3,opn3,0.87837845,51.9481,0.0,1.2187019738827312
kif20bb,kif20b,0.974225,31.03085,0.0,1.2185736323262364
hrob,hrob,0.9713378,31.6401,0.0,1.2183591400394893
hscb,hscb,0.946637,37.02515,0.0,1.2183338108622543
cicb,cic,0.9386488,38.75605,0.0,1.2182143974436073
gmip,gmip,0.97197604,31.4735,0.0,1.2180721566226405
nkd3l,s100pbp,0.87805873,51.9481,0.0,1.2179714347799697
kdm6ba,tcf20,0.87801933,51.9481,0.0,1.2178814083798422
plp2a,cmtm5,0.8779614,51.9481,0.0,1.2177490421524464
si:dkey-221j11.3,cfap141,0.8779582,51.9481,0.0,1.2177417303636036
tmed6,tmed6,0.93502074,39.498599999999996,0.0,1.2177035542271168
DGKD,dgkd,0.8935764,48.5332,0.0,1.2176534233331173
slc4a1ap,slc4a1ap,0.87791854,51.9481,0.0,1.2176511098806326
zgc:91968,mreg,0.8778843,51.9481,0.0,1.217572873740014
zgc:110319,nfu1,0.87782824,51.9481,0.0,1.2174447803392234
snapc3,snapc3,0.8778171,51.9481,0.0,1.2174193261743143
rabggta,rabggta,0.8776666,51.9481,0.0,1.2170754436052988
fbxl9,FBXL6,0.8776414,51.9481,0.0,1.2170178632681616
si:ch211-141o9.10,XB5765667,0.87759024,51.9481,0.0,1.2169009660440362
washc2c,washc2a,0.87758654,51.9481,0.0,1.216892511788187
ckap4,ckap4,0.8775468,51.9481,0.0,1.2168017085104945
gba2,gba2,0.8775345,51.9481,0.0,1.21677360382213
creg2,creg2,0.9254178,41.4918,0.0,1.216642449759315
cd2bp2,cd2bp2,0.90689534,45.526650000000004,0.0,1.216589377891371
bcl10,bcl10,0.8774408,51.9481,0.0,1.2165595055050753
dnaaf3,dnaaf3,0.9438935,37.4413,0.0,1.2164247270123774
ets1,ets1,0.8773627,51.9481,0.0,1.2163810521586296
tmem216,tmem80,0.87732893,51.9481,0.0,1.2163038899369973
fam50a,fam50a,0.87730813,51.9481,0.0,1.2162563633095187
si:ch73-264p11.1,sh2d1b,0.8773034,51.9481,0.0,1.2162455555716354
zdhhc15a,slc66a1l,0.87722296,51.9481,0.0,1.2160617554795983
