Gene name,Macaque gene name
PHF8,PHF8
LGALS12,LGALS12
RERE,RERE
PGM2,PGM2
PRELID3B,PRELID3B
TPSG1,TPSG1
GOLGA4,GOLGA4
C1RL,C1RL
TFCP2L1,TFCP2L1
ADA2,ADA2
FAM219A,FAM219A
PELI3,PELI3
VIP,VIP
SCAF1,SCAF1
TBC1D4,TBC1D4
CHTOP,CHTOP
PNPLA5,PNPLA5
GLYATL3,GLYATL3
ARFGEF2,ARFGEF2
USP9X,USP9X
RCOR2,RCOR2
HPN,HPN
ACOX2,ACOX2
DDIT3,DDIT3
SAP30L,SAP30L
ARFGAP1,ARFGAP1
TNNT3,TNNT3
GALNTL5,GALNTL5
POLR3B,POLR3B
GRM7,GRM7
PRR14,PRR14
CAPZB,CAPZB
NAA50,NAA50
BEND6,BEND6
PHKG1,PHKG1
HHIP,HHIP
SRRM1,SRRM1
ATOSB,ATOSB
TRPC1,TRPC1
INSL4,INSL4
EGFLAM,EGFLAM
EFCAB13,EFCAB13
COX7B,COX7B
RNF167,RNF167
GOT2,GOT2
CNBD2,CNBD2
SLC17A9,SLC17A9
IFNGR1,IFNGR1
CYP8B1,CYP8B1
DENND3,DENND3
SRCIN1,SRCIN1
SLC6A7,SLC6A7
DDX54,DDX54
MOG,MOG
RPLP1,RPLP1
CPT1C,CPT1C
SLC5A2,SLC5A2
PARL,PARL
PIK3AP1,PIK3AP1
TRPM7,TRPM7
LLGL1,LLGL1
ENTPD1,ENTPD1
NUCB2,NUCB2
TTC7A,TTC7A
HNF4G,HNF4G
CLIP4,CLIP4
NLGN1,NLGN1
ANTXR2,ANTXR2
ZBTB25,ZBTB25
TMPRSS11D,TMPRSS11D
STEAP3,STEAP3
HAND1,HAND1
GMFG,GMFG
NDUFA4L2,NDUFA4L2
MIB2,MIB2
LAMTOR2,LAMTOR2
AGK,AGK
CNFN,CNFN
METTL22,METTL22
HIVEP3,HIVEP3
MYBPC3,MYBPC3
TRIM15,TRIM15
TRAF3IP1,TRAF3IP1
MDM1,MDM1
SLC22A1,SLC22A1
RAET1E,RAET1E
MID1,MID1
GABRB2,GABRB2
ADGRL4,ADGRL4
GAL,GAL
MET,MET
CCDC122,CCDC122
FBXO47,FBXO47
ZNF433,ZNF433
WNT8B,WNT8B
ERICH1,ERICH1
MBNL3,MBNL3
IMPG1,IMPG1
GALNT5,GALNT5
DUSP26,DUSP26
FABP3,FABP3
SORL1,SORL1
NPC1L1,NPC1L1
VGLL2,VGLL2
ZNF444,ZNF444
ZNF160,ZNF160
C2orf42,C13H2orf42
ERCC6,ERCC6
TUBB2B,TUBB2B
BSN,BSN
CFAP57,CFAP57
RFX3,RFX3
FBXO42,FBXO42
ANKS6,ANKS6
SIM1,SIM1
PTPRU,PTPRU
LIMK1,LIMK1
EAF2,EAF2
ALDOA,ALDOA
ETFBKMT,ETFBKMT
POLK,POLK
KCNJ1,KCNJ1
NCKAP1,NCKAP1
CD79B,CD79B
FAM149B1,FAM149B1
AMBP,AMBP
GLT1D1,GLT1D1
PCCB,PCCB
STXBP2,STXBP2
TNS4,TNS4
MBD6,MBD6
PKHD1L1,PKHD1L1
TAMALIN,TAMALIN
RAB3GAP1,RAB3GAP1
GTF2E1,GTF2E1
ZCRB1,ZCRB1
SERPINB5,SERPINB5
PCDH8,PCDH8
HEATR5B,HEATR5B
SEC14L5,SEC14L5
CCNG1,CCNG1
PAX1,PAX1
SIGLEC15,SIGLEC15
BNIP5,BNIP5
MATR3,MATR3
WT1,WT1
PPCS,PPCS
PIERCE2,PIERCE2
LIMA1,CERS5
ATG9B,ATG9B
MITD1,MITD1
SPC25,SPC25
MRAS,MRAS
ZNF236,ZNF236
CTTNBP2NL,CTTNBP2NL
GRHPR,GRHPR
BTN3A1,BTN2A2
KLHDC2,KLHDC2
OMA1,OMA1
SPATA6,SPATA6
ZNF222,ZNF222
SHANK2,SHANK2
CENPJ,CENPJ
GPATCH8,GPATCH8
EHHADH,EHHADH
ZNF540,ZNF540
BSDC1,BSDC1
SPINK1,SPINK1
HOMER3,HOMER3
SIN3B,SIN3B
APC2,APC2
GIMAP8,GIMAP8
RASGRF1,RASGRF1
PRKRIP1,PRKRIP1
PTBP2,PTBP2
DNAJA4,DNAJA4
MMP21,MMP21
TANC2,TANC2
B3GALNT2,B3GALNT2
KANSL1,KANSL1
CDC40,CDC40
CARMIL1,CARMIL1
MCTS1,MCTS1
SPOPL,SPOPL
GPR162,GPR162
CCDC69,CCDC69
SPSB2,SPSB2
EEF1AKMT2,EEF1AKMT2
CISH,CISH
MTTP,MTTP
IFT56,IFT56
RAVER1,RAVER1
TLR9,TLR9
UGCG,UGCG
SERPINA9,SERPINA9
LRRN4,LRRN4
ALKBH3,ALKBH3
SCEL,SCEL
FAM83A,FAM83A
TXLNG,TXLNG
DNAI2,DNAI2
CMSS1,CMSS1
ADGRG5,ADGRG5
BMPR1A,BMPR1A
GLIPR1L1,GLIPR1L1
SUGCT,SUGCT
DRD4,DRD4
SLC50A1,SLC50A1
ACAN,ACAN
NFRKB,NFRKB
PKP3,PKP3
PRKCE,PRKCE
LAP3,LAP3
ATP6AP1,ATP6AP1
ITM2C,ITM2C
CBLN3,CBLN3
MIEF2,MIEF2
SLC25A12,SLC25A12
SLC24A5,SLC24A5
ADIPOR2,ADIPOR2
TEX2,TEX2
TRIP6,TRIP6
MTG2,MTG2
SQLE,SQLE
LCLAT1,LCLAT1
PICALM,PICALM
SEC23IP,SEC23IP
MOGAT1,MOGAT1
CRYBG1,CRYBG1
MCC,MCC
QTRT1,QTRT1
IGSF1,IGSF1
CST5,CST5
KRT4,KRT4
DUS4L,BCAP29
BLOC1S6,BLOC1S6
FDXR,FDXR
ARMC3,ARMC3
RUFY2,RUFY2
SURF1,SURF1
CPNE9,CPNE9
BNIP3L,BNIP3L
LCAT,LCAT
HNRNPA2B1,HNRNPA2B1
SLC8A1,SLC8A1
AWAT1,AWAT1
PARK7,PARK7
DGAT1,DGAT1
SEC61B,SEC61B
MEIOSIN,MEIOSIN
STMP1,PL-5283
CCDC60,CCDC60
HSD3B1,HSD3B1
TXNRD1,TXNRD1
SUPT5H,SUPT5H
CIITA,CIITA
GPC5,GPC5
CLTCL1,CLTCL1
ECT2,ECT2
SMYD5,SMYD5
HSPA12A,HSPA12A
MAN1C1,MAN1C1
CHST6,CHST6
PMEPA1,PMEPA1
KANSL1L,KANSL1L
GLS,GLS
BCO1,BCO1
SCML4,SCML4
RSPH6A,RSPH6A
EPS8L3,EPS8L3
CC2D2A,CC2D2A
SLC52A1,SLC52A1
BTBD9,BTBD9
NOTUM,NOTUM
KCNC1,KCNC1
NKX2-6,NKX2-6
LEKR1,LEKR1
CPNE3,CPNE3
MUC13,MUC13
PRIM1,PRIM1
SYT8,SYT8
COMMD10,COMMD10
SNRPD3,SNRPD3
RDH10,RDH10
ENTPD2,ENTPD2
MCOLN2,MCOLN2
RBM24,RBM24
PRKCG,PRKCG
IVNS1ABP,IVNS1ABP
TMEM106B,TMEM106B
TPK1,TPK1
PSMG3,PSMG3
LRRC26,LRRC26
HAUS7,HAUS7
OLA1,OLA1
EML4,EML4
SEC24B,SEC24B
RASSF1,RASSF1
SLC4A5,SLC4A5
CLCA4,CLCA4
PHACTR1,PHACTR1
THOP1,THOP1
PLA1A,PLA1A
BCAR3,BCAR3
MED17,MED17
ANKRD49,ANKRD49
LECT2,LECT2
KCNH6,KCNH6
HSD11B2,HSD11B2
RUSC1,RUSC1
ALDH3B2,ALDH3B2
ZNF35,ZNF35
DOCK5,DOCK5
EIF2A,EIF2A
ABHD1,ABHD1
NDE1,NDE1
TMEM164,TMEM164
MRPS17,MRPS17
NPPB,NPPB
ZFYVE28,ZFYVE28
WDFY3,WDFY3
EIF5A2,EIF5A2
E2F5,E2F5
ARHGDIB,ARHGDIB
ZNF821,ZNF821
TM9SF4,TM9SF4
SAXO4,SAXO4
TPRX1,TPRX1
ZCWPW2,ZCWPW2
LCOR,LCOR
RGMA,RGMA
TEX53,TEX53
SLC6A6,SLC6A6
SEPTIN9,SEPTIN9
ZKSCAN7,ZKSCAN7
EFCAB5,EFCAB5
ANKRD37,ANKRD37
C2CD5,C2CD5
PRR36,PRR36
TRAF3IP2,TRAF3IP2
KIF9,KIF9
KLHL38,KLHL38
REXO1,REXO1
CFP,CFP
WWP1,WWP1
FAM120A,FAM120A
RASAL2,RASAL2
KISS1R,KISS1R
TM6SF1,TM6SF1
COPS6,COPS6
LTA,LTA
EXTL1,EXTL1
EEF2,EEF2
BEX3,BEX3
TUBGCP2,TUBGCP2
CCDC7,CCDC7
IL31,IL31
SLC35B4,SLC35B4
TRMT2B,TRMT2B
TTN,TTN
NUDC,NUDC
OGFOD2,OGFOD2
SMU1,SMU1
MAGED2,MAGED2
TRPC6,TRPC6
TLX1,TLX1
SLC23A3,SLC23A3
MAN2A2,MAN2A2
DCLRE1A,DCLRE1A
TSC22D3,TSC22D3
SLC20A2,SLC20A2
RAPSN,RAPSN
ITPA,ITPA
NIN,NIN
YIPF5,YIPF5
FAM20A,FAM20A
AFG2B,AFG2B
IL11,IL11
TRIM9,TRIM9
ZNF397,ZNF397
LRRC28,LRRC28
DBP,DBP
AACS,AACS
VMO1,VMO1
SRI,SRI
TM7SF2,TM7SF2
DRC3,DRC3
PTK7,PTK7
ARHGEF9,ARHGEF9
WASF1,WASF1
HDAC9,HDAC9
CDKN2B,CDKN2B
SLC38A10,SLC38A10
RBBP9,RBBP9
PAK3,PAK3
SULT2B1,SULT2B1
SFXN5,SFXN5
PGC,PGC
MMP23B,MMP23
MRM2,MRM2
ZIM3,ZIM3
SRGAP2,SRGAP2
GPATCH4,GPATCH4
TRPM5,TRPM5
EEIG2,EEIG2
MICAL2,MICAL2
L2HGDH,L2HGDH
LSM5,LSM5
SLBP,SLBP
STARD6,STARD6
STOX2,STOX2
PLK2,PLK2
SEC14L2,SEC14L2
FOXH1,FOXH1
CAMKV,CAMKV
TENM3,TENM3
FLNA,FLNA
TGFBRAP1,TGFBRAP1
RPL35A,RPL35A
PTF1A,PTF1A
TMEM120B,TMEM120B
PHOX2B,PHOX2B
KIAA1958,KIAA1958
COPS5,COPS5
KCNH3,KCNH3
TSPAN17,TSPAN17
TH,TH
RGL3,RGL3
FN1,FN1
CPXM1,CPXM1
TMEM208,TMEM208
BAP1,BAP1
PLK3,PLK3
LMNB1,LMNB1
TARM1,TARM1
CYP2R1,CYP2R1
ENDOU,ENDOU
STK11,STK11
PSRC1,PSRC1
ATOSA,ATOSA
CYTH4,CYTH4
ADGRB2,ADGRB2
TMIGD3,TMIGD3
APOA4,APOA4
PAX4,PAX4
RCBTB2,RCBTB2
PGPEP1,PGPEP1
EYS,EYS
SLC17A1,SLC17A1
CSNK1G2,CSNK1G2
CACNA1G,CACNA1G
POC1B,POC1B
AARD,AARD
BACE1,BACE1
GABRG3,GABRG3
COQ6,COQ6
TSHB,TSHB
HMG20A,HMG20A
ZBTB11,ZBTB11
BIN3,BIN3
APOB,APOB
SP7,SP7
SLA,SLA
MAP3K13,MAP3K13
GIPR,GIPR
MRTFA,MRTFA
SMURF2,SMURF2
NSRP1,NSRP1
ZNF219,ZNF219
RBPJ,RBPJ
NUGGC,NUGGC
KIAA1328,KIAA1328
GRPR,GRPR
MRPL44,MRPL44
CEPT1,CEPT1
TGM7,TGM7
RAP1GDS1,RAP1GDS1
PPP1R15A,PPP1R15A
OAZ2,OAZ2
PIGL,PIGL
LUM,LUM
SNX33,SNX33
DAO,DAO
CAMSAP1,CAMSAP1
PTGER4,PTGER4
KLHL11,KLHL11
IPO7,IPO7
RASGEF1B,RASGEF1B
PLXDC2,PLXDC2
ENGASE,ENGASE
SDR9C7,SDR9C7
TRIM54,TRIM54
GJD2,GJD2
CRPPA,CRPPA
MSI2,MSI2
MAB21L4,MAB21L4
TRPM1,TRPM1
KIF21A,KIF21A
PIGA,PIGA
UCK2,UCK2
ZMYM1,ZMYM1
CDCA3,CDCA3
KMT2C,KMT2C
TMEM37,TMEM37
FAM177B,FAM177B
EFNA2,EFNA2
CECR2,CECR2
VSIG4,VSIG4
INO80E,INO80E
TMCC2,TMCC2
MAPK8,MAPK8
TMED2,TMED2
GTDC1,GTDC1
FSD2,FSD2
HAO2,HAO2
ZNF572,ZNF572
TRPM4,TRPM4
PRPF40B,PRPF40B
DFFA,DFFA
MYOCD,MYOCD
SLC44A1,SLC44A1
APOE,APOE
CENPT,CENPT
PRDX3,PRDX3
GFUS,GFUS
MFAP2,MFAP2
PRODH2,PRODH2
LRRC47,LRRC47
MBNL2,MBNL2
GTF3C4,GTF3C4
NSMCE1,NSMCE1
GDI2,GDI2
SETDB1,SETDB1
TFAP4,TFAP4
MINK1,MINK1
PIP5K1B,PIP5K1B
CLINT1,CLINT1
IGSF11,IGSF11
VPS37B,VPS37B
KRR1,KRR1
RGS9,RGS9
SH3GLB1,SH3GLB1
POLR2E,POLR2E
ANKIB1,ANKIB1
CERKL,CERKL
MAGI2,MAGI2
MOCOS,MOCOS
NFX1,NFX1
FMO5,FMO5
APIP,APIP
BFAR,BFAR
NID1,NID1
POLG,POLG
KIF18A,KIF18A
ZNF629,ZNF629
MOSPD2,MOSPD2
FBXO9,FBXO9
FAM216A,FAM216A
RACK1,RACK1
PDE7B,PDE7B
EHD1,EHD1
GPN1,GPN1
C14orf28,C7H14orf28
CBX6,CBX6
TRAPPC6B,TRAPPC6B
ZBBX,ZBBX
HS3ST2,HS3ST2
UQCC5,UQCC5
SLC25A1,SLC25A1
MLPH,MLPH
PTP4A3,PTP4A3
PRR16,PRR16
SLC52A3,SLC52A3
OPRPN,OPRPN
CLCN5,CLCN5
WAC,WAC
ZNF426,ZNF426
ALKBH2,ALKBH2
ATF3,ATF3
PGAM5,PGAM5
KMT2D,KMT2D
CARNMT1,CARNMT1
KIAA1549,KIAA1549
PARD3,PARD3
INSIG2,INSIG2
MSI1,MSI1
RCC1L,RCC1L
CASD1,CASD1
ANO9,ANO9
RAD9A,RAD9A
JTB,JTB
ZNF665,ZNF665
PUS7L,PUS7L
EDNRB,EDNRB
DPP10,DPP10
ACTL6B,ACTL6B
TMEM247,TMEM247
NUP107,NUP107
FGR,FGR
AGBL4,BEND5
F11R,F11R
LINC03040,LINC03040
CCDC179,CCDC179
ZNF124,ZNF124
ANAPC4,ANAPC4
TAF1B,TAF1B
PRMT1,PRMT1
GP2,GP2
MOCS2,MOCS2
TTC22,TTC22
CYP7A1,CYP7A1
UBL7,UBL7
TACR3,TACR3
KLHL6,KLHL6
CFB,CFB
LINS1,LINS1
SLC25A14,SLC25A14
ENKUR,ENKUR
C1orf167,C1H1orf167
GALNT9,GALNT9
GNS,GNS
GSK3B,GSK3B
PHLDB2,PHLDB2
SUN3,SUN3
CLEC2D,CLEC2D
RAMP1,RAMP1
MEAK7,MEAK7
MRS2,MRS2
UST,UST
PPP2R1B,PPP2R1B
IQGAP2,IQGAP2
PAFAH1B1,PAFAH1B1
ZNF502,ZNF502
PRCP,PRCP
NOTCH2,NOTCH2
TRERF1,TRERF1
LAMC3,LAMC3
SQOR,SQOR
CHD9,CHD9
DCBLD1,DCBLD1
TMEM205,TMEM205
STAT5A,STAT5A
ZDHHC8,ZDHHC8
RAD50,RAD50
MRPS14,MRPS14
KCNAB1,KCNAB1
MRPS18C,MRPS18C
ABRACL,ABRACL
MGST1,MGST1
ATXN7,ATXN7
FLNC,FLNC
CHST15,CHST15
FUZ,FUZ
CTIF,CTIF
HMGCS2,HMGCS2
ADAM12,ADAM12
DNAH1,DNAH1
ADCK1,ADCK1
ACSS2,ACSS2
ABCA6,ABCA6
PHOX2A,PHOX2A
CD300E,CD300E
CYREN,CYREN
AOC2,AOC2
RNF135,RNF135
SLC38A5,SLC38A5
ORC3,ORC3
TPH1,TPH1
SV2B,SV2B
TEAD1,TEAD1
GRIP1,GRIP1
FLYWCH1,FLYWCH1
MAPK14,MAPK14
CLEC6A,CLEC6A
KCTD7,KCTD7
STRC,STRC
SRGAP1,SRGAP1
AHDC1,AHDC1
LUC7L3,LUC7L3
PLCE1,PLCE1
GDAP1,GDAP1
VPS52,VPS52
SMG5,SMG5
INKA1,INKA1
ARRDC2,ARRDC2
NAA15,NAA15
DLX5,DLX5
CCND3,CCND3
BMPR1B,BMPR1B
S100A14,S100A14
NPM1,NPM1
WDR83,WDR83
OVOL2,OVOL2
SMARCC1,SMARCC1
FBXO40,FBXO40
USF3,USF3
GDF5,GDF5
ABCC11,ABCC11
NFIX,NFIX
DMRTB1,DMRTB1
ITGA4,ITGA4
CHRNA2,CHRNA2
KHDC4,KHDC4
RBFOX3,RBFOX3
CEP162,CEP162
CELA1,CELA1
FEZ1,FEZ1
HDHD2,HDHD2
SREBF2,SREBF2
CDKN2AIP,CDKN2AIP
HAT1,HAT1
POLR1C,POLR1C
ST7L,ST7L
HEXIM2,HEXIM2
CDHR2,CDHR2
SLC4A2,SLC4A2
PRR13,PRR13
DYNC1I1,DYNC1I1
ERMN,ERMN
SFRP1,SFRP1
SMG6,SMG6
EMP3,EMP3
BCL6,BCL6
GMPPB,GMPPB
BMI1,COMMD3
FOXN4,FOXN4
NAA38,NAA38
PPP1R17,PPP1R17
TBKBP1,TBKBP1
FGF3,FGF3
DUSP28,DUSP28
YEATS4,YEATS4
DHX16,DHX16
C20orf141,C10H20orf141
FANK1,FANK1
IYD,IYD
FLACC1,FLACC1
TMEM25,TMEM25
SATB2,SATB2
LIPF,LIPF
COQ3,COQ3
CD48,CD48
RDH8,RDH8
ZBTB7C,ZBTB7C
PLIN3,PLIN3
ATG4D,ATG4D
KCNMA1,KCNMA1
SEPSECS,SEPSECS
CCDC71,CCDC71
TACC1,TACC1
HGH1,HGH1
CCDC157,CCDC157
SPDEF,SPDEF
FGB,FGB
SELENOH,SELENOH
SMYD3,SMYD3
TMC7,TMC7
TACR1,TACR1
HADHB,HADHB
CSN1S1,CSN1S1
ZBTB2,ZBTB2
CBX5,CBX5
TRAF7,TRAF7
LSMEM1,LSMEM1
TRPV6,TRPV6
OGA,OGA
NIPA2,NIPA2
SLC35B3,SLC35B3
ZFTRAF1,CYHR1
ZKSCAN3,ZKSCAN3
LRCH4,LRCH4
COX6A1,COX6A1
CPEB2,CPEB2
EAF1,EAF1
GET4,GET4
KRT32,KRT32
UCK1,UCK1
ATG4A,ATG4A
FPGS,FPGS
MEI4,MEI4
IPO13,IPO13
CFAP69,CFAP69
BRCC3,BRCC3
GRAMD1A,GRAMD1A
AIP,AIP
CPQ,CPQ
GRWD1,GRWD1
CNKSR1,CNKSR1
PI15,PI15
HIF3A,HIF3A
TSHZ2,TSHZ2
CERS3,CERS3
C1orf162,C1H1orf162
FBXO17,FBXO17
POLD4,POLD4
FAM240B,FAM240B
CYB561A3,CYB561A3
TAPBPL,TAPBPL
FCHO1,FCHO1
PPP4C,PPP4C
PRPF3,PRPF3
CLRN1,CLRN1
PF4,PF4
MAP7D1,MAP7D1
TUSC2,TUSC2
SIGLEC1,SIGLEC1
SV2C,SV2C
EXTL2,EXTL2
ISM2,ISM2
MED10,MED10
GAL3ST3,GAL3ST3
TNRC6C,TNRC6C
MAU2,MAU2
C2orf68,C13H2orf68
TRIM58,TRIM58
SLC35B2,SLC35B2
CYP4X1,CYP4X1
ZNF77,ZNF77
ACADS,ACADS
LHFPL3,LHFPL3
ABTB2,ABTB2
RBM41,RBM41
ZMIZ1,ZMIZ1
ZFYVE1,ZFYVE1
ATP2A2,ATP2A2
PARP15,PARP15
INTU,INTU
NKAPD1,NKAPD1
PEX1,PEX1
TIE1,TIE1
ULK3,ULK3
CELSR1,CELSR1
SHOC1,SHOC1
LRRC7,LRRC7
TBC1D16,TBC1D16
PCNX3,PCNX3
RNF157,RNF157
PSD2,PSD2
CELF3,CELF3
VDR,VDR
LETM1,LETM1
LRRC42,LRRC42
GABRG1,GABRG1
DKC1,DKC1
HKDC1,HKDC1
ERGIC1,ERGIC1
CSAD,CSAD
QRFPR,QRFPR
SLC25A42,SLC25A42
SYNJ2BP,COX16
PHKB,PHKB
CCDC66,CCDC66
LRRC52,LRRC52
SEC14L3,SEC14L3
SLC18A2,SLC18A2
IKBIP,IKBIP
AK5,AK5
NET1,NET1
CUL4A,CUL4A
MBLAC2,MBLAC2
RPS11,RPS11
FKBP5,FKBP5
RIN3,RIN3
FAM124A,FAM124A
LYSET,LYSET
CCDC80,CCDC80
TMEM235,TMEM235
ATP13A5,ATP13A5
DAAM2,DAAM2
PANK3,PANK3
BBS4,BBS4
SLC27A6,SLC27A6
SLC25A17,SLC25A17
CSDE1,CSDE1
COPRS,COPRS
CTNNB1,CTNNB1
IQCM,IQCM
GDF11,GDF11
DUSP10,DUSP10
SCAI,SCAI
ADGRA2,ADGRA2
AMFR,AMFR
ZNF37A,ZNF37A
FMO2,FMO2
VWA5B1,VWA5B1
RNF20,RNF20
OSCP1,OSCP1
PLBD2,PLBD2
CA4,CA4
MPI,MPI
ABHD15,ABHD15
MDGA2,MDGA2
DHX34,DHX34
EYA4,EYA4
PRPH2,PRPH2
LURAP1L,LURAP1L
TSGA10IP,TSGA10IP
ASB17,ASB17
INKA2,INKA2
SMIM13,SMIM13
F2,F2
OR5V1,OR5V1
BCKDHB,BCKDHB
PIK3CA,PIK3CA
SGMS1,SGMS1
GCSAM,GCSAM
RNF38,RNF38
SLC4A11,SLC4A11
USP33,USP33
TSG101,TSG101
TSPAN3,TSPAN3
RNF215,RNF215
AP4M1,AP4M1
KIR3DL3,KIR3DL2
MBD2,MBD2
CDK3,CDK3
LEMD2,LEMD2
VPS37D,VPS37D
TMEM199,TMEM199
GLOD5,GLOD5
CTBP1,CTBP1
PLD6,PLD6
HECTD4,HECTD4
RHEX,RHEX
ZFHX2,ZFHX2
ZIC2,ZIC2
CYTH1,CYTH1
RSRC1,RSRC1
TM9SF3,TM9SF3
GAS2L3,GAS2L3
FAM78B,FAM78B
LRRC43,LRRC43
CCDC86,CCDC86
BSG,BSG
IL12B,IL12B
PALS2,PALS2
CORO6,CORO6
YTHDF2,YTHDF2
LGI4,LGI4
TSHZ1,TSHZ1
EXOSC5,EXOSC5
TOM1L1,TOM1L1
KLRF1,KLRF1
PEX10,PEX10
POLR1E,POLR1E
TRA2B,TRA2B
COL24A1,COL24A1
DNAJC27,DNAJC27
CATSPERE,CATSPERE
TBX20,TBX20
AMPD1,AMPD1
DCTN4,DCTN4
C1GALT1,C1GALT1
MYCBP2,MYCBP2
TMEM53,TMEM53
TRPS1,TRPS1
CCDC137,CCDC137
SMAD2,SMAD2
SEPTIN12,SEPTIN12
ZSCAN5A,ZSCAN5A
BICC1,BICC1
PUF60,PUF60
TMEM156,TMEM156
CP,CP
CA14,CA14
PLA2G4F,PLA2G4F
IMMP1L,IMMP1L
SNCA,SNCA
BORA,BORA
PRPH,PRPH
C2CD2L,C2CD2L
ACTA2,ACTA2
TMEM38B,TMEM38B
SHTN1,SHTN1
NEURL1,NEURL1
TSC22D4,TSC22D4
CHRDL2,CHRDL2
L1TD1,L1TD1
ZMAT1,ZMAT1
MTHFD1L,MTHFD1L
ACTR1A,ACTR1A
IDI1,IDI1
ZNF76,ZNF76
BRAT1,BRAT1
TARBP1,TARBP1
TMEM63C,TMEM63C
POLR2B,POLR2B
CDS1,CDS1
YJEFN3,YJEFN3
GPR78,GPR78
IL33,IL33
GTF3C5,GTF3C5
DCAF5,DCAF5
MTFR2,MTFR2
CCNY,CCNY
PRCC,PRCC
HOXC12,HOXC12
INSR,INSR
PRX,PRX
NDRG1,NDRG1
FBLIM1,FBLIM1
CD300LB,CD300LB
CYP26B1,CYP26B1
XAF1,XAF1
GDPD1,GDPD1
HPGD,HPGD
KRT76,KRT76
ORC1,ORC1
EIF2D,EIF2D
INSL6,INSL6
EFHC1,EFHC1
TMEM190,TMEM190
ZMIZ2,ZMIZ2
PTGR2,PTGR2
PSMB2,PSMB2
CCL15,CCL15
ARHGAP35,ARHGAP35
ZNF573,ZNF573
ZMYND12,ZMYND12
PROSER2,PROSER2
C3orf85,C2H3orf85
BMPER,BMPER
ADGRG2,ADGRG2
SLC39A11,SLC39A11
NANOS3,NANOS3
SPP1,SPP1
ZPLD1,ZPLD1
KIAA0930,KIAA0930
ZPBP,ZPBP
PPP1R12B,PPP1R12B
HPSE,HPSE
EYA3,EYA3
TMED3,TMED3
DVL3,DVL3
LARS1,LARS1
LIM2,LIM2
COL2A1,COL2A1
LRRC8E,LRRC8E
FERMT1,FERMT1
SELENOM,SELENOM
ZFR,ZFR
HOXA6,HOXA6
DCPS,DCPS
KLHDC1,KLHDC1
SLC30A4,SLC30A4
PLK4,PLK4
TTC12,TTC12
ADGRV1,ADGRV1
RAD23A,RAD23A
NOP9,NOP9
PKIB,PKIB
SPMIP6,SPMIP6
CRB3,CRB3
ZNF214,ZNF214
PAMR1,PAMR1
UPK1B,UPK1B
CALCOCO2,CALCOCO2
NOL4L,NOL4L
EXOC3,EXOC3
OR1E1,OR1E1
GNA12,GNA12
CNNM1,CNNM1
LRR1,LRR1
ABRA,ABRA
IDO2,IDO2
FBN3,FBN3
CXCL11,CXCL11
ADAD1,ADAD1
PRDM6,PRDM6
COLGALT1,COLGALT1
P2RX6,P2RX6
CD2AP,CD2AP
LUZP2,LUZP2
ZSWIM8,ZSWIM8
RNF139,RNF139
GPR149,GPR149
MGMT,MGMT
CDC14A,CDC14A
PTGES,PTGES
KLK5,KLK5
WDR47,WDR47
ZNF532,ZNF532
MAPK12,MAPK12
LRRC4,LRRC4
SCLY,SCLY
TARBP2,TARBP2
PGLYRP3,PGLYRP3
DDX55,DDX55
APOM,APOM
RNF144A,RNF144A
ZMYND19,ZMYND19
DDX3X,DDX3X
ATXN2L,ATXN2L
WNT10A,WNT10A
P2RX2,P2RX2
SIRT7,SIRT7
CXCL13,CXCL13
SLCO2A1,SLCO2A1
ESAM,ESAM
LDHD,LDHD
CFAP210,CFAP210
HS3ST3B1,HS3ST3B1
OLFML2B,OLFML2B
SLFN12L,SLFN12L
NAT14,NAT14
ZIC1,ZIC1
FNDC8,FNDC8
GLRA1,GLRA1
NOX3,NOX3
CYB5R4,CYB5R4
MTSS1,MTSS1
EEPD1,EEPD1
POU6F2,POU6F2
PANX,PANX3
KLF4,KLF4
DOC2A,DOC2A
HDAC3,HDAC3
DEUP1,DEUP1
KCNH2,KCNH2
VPS35,VPS35
WDR27,WDR27
ALKBH8,ALKBH8
OPALIN,OPALIN
MCCC1,MCCC1
EXOC3L4,EXOC3L4
SAXO1,SAXO1
LAPTM5,LAPTM5
DPP4,DPP4
ARMH4,ARMH4
FAM83H,FAM83H
PRF1,PRF1
ITIH1,ITIH1
C3orf22,C2H3orf22
RAB2A,RAB2A
ILF3,ILF3
CMYA5,CMYA5
ASXL2,ASXL2
FBXO5,FBXO5
MYL6B,MYL6B
TMEM19,TMEM19
PPP3CA,PPP3CA
RINT1,RINT1
PATL2,PATL2
SLPI,SLPI
PRSS16,PRSS16
HNRNPF,HNRNPF
PCSK6,PCSK6
ISG20L2,ISG20L2
RBM27,RBM27
GRTP1,GRTP1
CEP72,CEP72
SYNC,SYNC
ENPP4,ENPP4
KCNH8,KCNH8
POLR2H,POLR2H
YAE1,YAE1
RBM14,RBM14
SYMPK,SYMPK
PPFIA4,PPFIA4
GLRX3,GLRX3
PGM3,PGM3
SLC30A2,SLC30A2
RBM19,RBM19
TBC1D10A,TBC1D10A
TMOD4,TMOD4
FBXO3,FBXO3
REC114,REC114
SPON1,SPON1
PAGE3,PAGE3
KYAT3,KYAT3
C19orf12,C19H19orf12
TRHDE,TRHDE
IGDCC4,IGDCC4
WIPI1,WIPI1
SLC25A29,SLC25A29
ADAMTS4,ADAMTS4
ASB14,ASB14
SLC35F6,SLC35F6
GNMT,GNMT
