Gene name,Macaque gene name
ANO1,ANO1
RNY3P9,Y_RNA
UBL3,UBL3
TRAPPC5,TRAPPC5
GLDC,GLDC
MED13L,MED13L
MLLT1,MLLT1
ALKBH8,ALKBH8
KATNAL1,KATNAL1
ANO7,ANO7
FCER2,FCER2
NR1D1,NR1D1
RNU6-64P,U6
ACER1,ACER1
Metazoa_SRP,Metazoa_SRP
ENOSF1,ENOSF1
CDC16,CDC16
TCF3,TCF3
FOXO1,FOXO1
CEP76,CEP76
UBE2L5,UBE2L5
ECPAS,ECPAS
Metazoa_SRP,Metazoa_SRP
CLPP,CLPP
CLEC4G,CLEC4G
Metazoa_SRP,Metazoa_SRP
MSL1,MSL1
Metazoa_SRP,Metazoa_SRP
MRPS31,MRPS31
Metazoa_SRP,Metazoa_SRP
TYR,TYR
ELMOD1,ELMOD1
ALKBH7,ALKBH7
ISYNA1,ISYNA1
KPNA3,KPNA3
Metazoa_SRP,Metazoa_SRP
UHRF2,UHRF2
USPL1,USPL1
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
CASC3,CASC3
ALOX5AP,ALOX5AP
YES1,YES1
HDLBP,HDLBP
GOSR2,GOSR2
SPRYD7,SPRYD7
ELF1,ELF1
PTPN2,PTPN2
ATP8B3,ATP8B3
LMO7,LMO7
CD209,CD209
MEDAG,MEDAG
UPF3A,UPF3A
RNU1-109P,U1
SLC35F2,SLC35F2
ELL,ELL
RN7SL164P,Metazoa_SRP
RNU6-1188P,U6
TEX26,TEX26
Metazoa_SRP,Metazoa_SRP
RAPGEFL1,RAPGEFL1
TRIM13,TRIM13
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
TPD52L3,TPD52L3
NOX4,NOX4
Metazoa_SRP,Metazoa_SRP
ADCYAP1,ADCYAP1
PHB1,PHB1
Metazoa_SRP,Metazoa_SRP
OXGR1,OXGR1
WBP4,WBP4
KCNRG,KCNRG
CACNA1A,CACNA1A
U6,U6
FKBP8,FKBP8
FGF3,FGF3
SEPTIN2,SEPTIN2
RN7SL597P,Metazoa_SRP
ZNF652,ZNF652
SPRING1,SPRING1
IL33,IL33
SLC25A23,SLC25A23
FGF4,FGF4
METTL4,METTL4
WNT9B,WNT9B
CHAMP1,CHAMP1
U7,U7
FGF19,FGF19
MIR15A,MIR15A
KBTBD7,KBTBD7
Metazoa_SRP,Metazoa_SRP
MBNL2,MBNL2
HSPH1,HSPH1
MTRF1,MTRF1
OR2K2,OR2K2
Metazoa_SRP,Metazoa_SRP
LTO1,LTO1
KXD1,KXD1
PARD6G,PARD6G
PHOSPHO1,PHOSPHO1
WNT3,WNT3
WIPF2,WIPF2
FARP2,FARP2
DENND1C,DENND1C
Y_RNA,Y_RNA
NDC80,NDC80
RNU6-432P,U6
Metazoa_SRP,Metazoa_SRP
UBA52,UBA52
RNFT2,RNFT2
EVI5L,EVI5L
RAP2A,RAP2A
Y_RNA,Y_RNA
NAA16,NAA16
RNU6-340P,U6
CDC6,CDC6
CCND1,CCND1
RBFA,RBFA
CRB3,CRB3
BRD10,BRD10
B4GALNT2,B4GALNT2
CEP192,CEP192
RNU6-558P,U6
TUBB4A,TUBB4A
MUSK,MUSK
Metazoa_SRP,Metazoa_SRP
CRLF1,CRLF1
Metazoa_SRP,Metazoa_SRP
TXNL4A,TXNL4A
NSF,NSF
IGF2BP1,IGF2BP1
FBXW8,FBXW8
RARA,RARA
5S_rRNA,5S_rRNA
HSBP1L1,HSBP1L1
LRRC8E,LRRC8E
RGCC,RGCC
IPO5,IPO5
CD70,CD70
RNU6-826P,U6
SMCHD1,SMCHD1
Metazoa_SRP,Metazoa_SRP
FOLH1,FOLH1
C13orf42,C17H13orf42
TNFSF14,TNFSF14
SCAMP4,SCAMP4
SLC66A2,SLC66A2
GIP,GIP
Metazoa_SRP,Metazoa_SRP
LDLRAD4,LDLRAD4
TESC,TESC
B3GLCT,B3GLCT
RNU1-42P,U1
VWA8,VWA8
FAM124A,FAM124A
TOP2A,TOP2A
SNF8,SNF8
FAM210A,FAM210A
STK25,STK25
UBE2Z,UBE2Z
Metazoa_SRP,Metazoa_SRP
RN7SL362P,Metazoa_SRP
KLHL26,KLHL26
IGFBP4,IGFBP4
Metazoa_SRP,Metazoa_SRP
FBXO21,FBXO21
RNMT,RNMT
TNS4,TNS4
SERPINE3,SERPINE3
CRTC1,CRTC1
GPR108,GPR108
RN7SL515P,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
CCR7,CCR7
RNU6-74P,U6
SNAPC2,SNAPC2
BOK,BOK
CTDP1,CTDP1
TRIM77,TRIM77
MIER2,MIER2
THAP4,THAP4
RXFP2,RXFP2
MKNK2,MKNK2
INTS6,INTS6
TIMM44,TIMM44
SVEP1,SVEP1
NOS1,NOS1
Metazoa_SRP,Metazoa_SRP
CRHR1,CRHR1
ATG4B,ATG4B
TRIP10,TRIP10
FARP1,FARP1
ELAVL1,ELAVL1
SMARCE1,SMARCE1
DGKH,DGKH
SPPL2C,SPPL2C
DTYMK,DTYMK
CERS1,CERS1
Metazoa_SRP,Metazoa_SRP
ING5,ING5
WDFY2,WDFY2
ACOD1,ACOD1
SH2D3A,SH2D3A
D2HGDH,D2HGDH
IZUMO4,IZUMO4
MADCAM1,MADCAM1
KSR2,KSR2
FBN3,FBN3
GDF1,GDF1
Metazoa_SRP,Metazoa_SRP
FRY,FRY
GAL3ST2,GAL3ST2
U7,U7
CALCOCO2,CALCOCO2
MAPT,MAPT
CLN5,CLN5
Y_RNA,Y_RNA
NEU4,NEU4
NFATC1,NFATC1
RFC5,RFC5
RN7SL320P,Metazoa_SRP
EMILIN2,EMILIN2
Metazoa_SRP,Metazoa_SRP
RNY1P6,Y_RNA
KRT222,KRT222
RN7SL413P,Metazoa_SRP
COPE,COPE
Metazoa_SRP,Metazoa_SRP
AP3D1,AP3D1
FBXL3,FBXL3
GZMM,GZMM
DHRS12,DHRS12
KRT24,KRT24
VAV1,VAV1
POLRMT,POLRMT
ZAR1L,ZAR1L
LPIN2,LPIN2
KRT25,KRT25
STK24,STK24
CERS4,CERS4
TMEM272,TMEM272
KRT26,KRT26
NAALAD2,NAALAD2
RNF126,RNF126
DDX49,DDX49
CCDC70,CCDC70
KRT27,KRT27
BRCA2,BRCA2
SNORA70,SNORA70
ATP9B,ATP9B
VSIG10,VSIG10
KANSL1,KANSL1
HOMER3,HOMER3
PALM,PALM
KRT28,KRT28
Metazoa_SRP,Metazoa_SRP
SUGP2,SUGP2
KRT10,KRT10
AKAP11,AKAP11
MYOM1,MYOM1
TAOK3,TAOK3
RN7SL60P,Metazoa_SRP
U6,U6
RNU6-1039P,U6
Y_RNA,Y_RNA
SLC15A1,SLC15A1
CD320,CD320
KRT12,KRT12
CHORDC1,CHORDC1
ATP7B,ATP7B
KRT20,KRT20
SF3A2,SF3A2
TXNDC8,TXNDC8
TNFSF11,TNFSF11
Metazoa_SRP,Metazoa_SRP
RPS28,RPS28
KRT23,KRT23
ARMC6,ARMC6
MYCBP2,MYCBP2
ADGRE1,ADGRE1
TTLL6,TTLL6
FAM216B,FAM216B
RNU7-25P,U7
Metazoa_SRP,Metazoa_SRP
ANGPTL4,ANGPTL4
ATP5F1A,ATP5F1A
OAZ1,OAZ1
MRI1,MRI1
RN7SL125P,Metazoa_SRP
MYL12B,MYL12B
FAT3,FAT3
HOXB13,HOXB13
SUDS3,SUDS3
EPSTI1,EPSTI1
ZSWIM4,ZSWIM4
C9orf152,C15H9orf152
PRAC1,PRAC1
MIR24-2,MIR24-2
DOCK9,DOCK9
MIR27A,mml-mir-27a
TMEM161A,TMEM161A
UTP14C,UTP14C
MIR23A,mml-mir-23a
MIR196A1,mml-mir-196a-1
TGIF1,TGIF1
MIR181C,mml-mir-181c
HOXB9,HOXB9
Metazoa_SRP,Metazoa_SRP
HOXB8,HOXB8
MARCHF2,MARCHF2
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
HOXB7,HOXB7
NANOS3,NANOS3
ALG11,ALG11
PALM2AKAP2,PALM2AKAP2
LSM7,LSM7
HOXB6,HOXB6
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
SRRM4,SRRM4
Metazoa_SRP,Metazoa_SRP
NEK5,NEK5
HOXB5,HOXB5
DNAJC15,DNAJC15
RNY4P37,Y_RNA
DLGAP1,DLGAP1
ZNF557,ZNF557
MIR10A,mml-mir-10a
HOXB4,HOXB4
HNRNPM,HNRNPM
Metazoa_SRP,Metazoa_SRP
RN7SL508P,Metazoa_SRP
HSPB8,HSPB8
MEF2B,BORCS8
NEK3,NEK3
SLC36A4,SLC36A4
PSTPIP2,PSTPIP2
CCDC60,CCDC60
Metazoa_SRP,Metazoa_SRP
HOXB2,HOXB2
INSR,INSR
CC2D1A,CC2D1A
HOXB1,HOXB1
TMEM233,TMEM233
RN7SL39P,Metazoa_SRP
DEUP1,DEUP1
U7,U7
PTPN3,PTPN3
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
EFCAB3,EFCAB3
RNU6-831P,U6
SKAP1,SKAP1
RFXANK,RFXANK
RNU7-52P,U7
U3,U3
Y_RNA,Y_RNA
PRKAB1,PRKAB1
AKAIN1,AKAIN1
Metazoa_SRP,Metazoa_SRP
RN7SL223P,Metazoa_SRP
RNU6-1152P,U6
STXBP4,STXBP4
PDS5B,PDS5B
CKAP2,CKAP2
ZBTB14,ZBTB14
CEP295,CEP295
Metazoa_SRP,Metazoa_SRP
EPG5,EPG5
VPS36,VPS36
SNX11,SNX11
NR2C2AP,NR2C2AP
EPB41L4B,EPB41L4B
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
THSD1,THSD1
MYO1F,MYO1F
BICDL1,BICDL1
NCAN,NCAN
Metazoa_SRP,Metazoa_SRP
EPB41L3,EPB41L3
Metazoa_SRP,Metazoa_SRP
RNY4P24,Y_RNA
ZNF506,ZNF506
Metazoa_SRP,Metazoa_SRP
COX11,COX11
FFAR2,FFAR2
U6,U6
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
RNU6-83P,U6
RLN3,RLN3
HAPLN4,HAPLN4
KRTDAP,KRTDAP
RAB35,RAB35
TOM1L1,TOM1L1
TAF1D,TAF1D
IL27RA,IL27RA
TM6SF2,TM6SF2
PEX11G,PEX11G
RNU6-655P,U6
SNORA25,SNORA25
UBAC2,UBAC2
SUGT1,SUGT1
SNORD6,SNORD6
RNY1P4,Y_RNA
MISP3,MISP3
SNORA1,SNORA1
SAXO5,SAXO5
Metazoa_SRP,Metazoa_SRP
RNU6-984P,U6
ZNF93,ZNF93
SNORD5,SNORD5
CBX1,CBX1
KL,KL
FRRS1L,FRRS1L
SNORA18,SNORA18
C19orf67,C19H19orf67
SUGP1,SUGP1
ZNF358,ZNF358
Metazoa_SRP,Metazoa_SRP
SNORA40,SNORA40
U6,U6
GCN1,GCN1
CNMD,CNMD
ADAMTS10,ADAMTS10
SIGLEC15,SIGLEC15
CRYL1,CRYL1
NFE2L1,NFE2L1
ZNF682,ZNF682
MCOLN1,MCOLN1
TMEM245,TMEM245
SLC14A1,SLC14A1
NFILZ,NFILZ
EEF1AKMT1,EEF1AKMT1
PRKACA,PRKACA
ACTL9,ACTL9
L3MBTL4,L3MBTL4
OLFM4,OLFM4
Metazoa_SRP,Metazoa_SRP
STARD13,STARD13
MAU2,MAU2
Metazoa_SRP,Metazoa_SRP
COPZ2,COPZ2
ZNF558,ZNF558
MED17,MED17
SLC14A2,SLC14A2
RN7SL618P,Metazoa_SRP
MIR152,MIR152
RNU5F-3P,U5
ASF1B,ASF1B
Metazoa_SRP,Metazoa_SRP
MIR4317,MIR4317
RNU6-349P,U6
5S_rRNA,5S_rRNA
RN7SL282P,Metazoa_SRP
CA10,CA10
U6,U6
U4,U4
IFT88,IFT88
SCEL,SCEL
ARHGAP28,ARHGAP28
VSTM5,VSTM5
SYT4,SYT4
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
CDK5RAP3,CDK5RAP3
Y_RNA,Y_RNA
RIT2,RIT2
MIR32,MIR32
HEPHL1,HEPHL1
RFC3,RFC3
Y_RNA,Y_RNA
UTP18,UTP18
Metazoa_SRP,Metazoa_SRP
RNU5A-4P,U5
GATAD2A,GATAD2A
PANX1,PANX1
NAA38,NAA38
ZNF708,ZNF708
PXN,PXN
IZUMO1R,IZUMO1R
Metazoa_SRP,Metazoa_SRP
XAB2,XAB2
PCDH17,PCDH17
PIK3C3,PIK3C3
Metazoa_SRP,Metazoa_SRP
PRR15L,PRR15L
CTNNAL1,CTNNAL1
PNPO,PNPO
MIR640,mml-mir-640
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
MBTD1,MBTD1
RNU7-88P,U7
OR1M1,OR1M1
ZNF493,ZNF493
SP2,SP2
GJB6,GJB6
GJB2,GJB2
ZNF317,ZNF317
U4,U4
YJEFN3,YJEFN3
Metazoa_SRP,Metazoa_SRP
RNY3P7,Y_RNA
SIRT4,SIRT4
MRE11,MRE11
CHD3,CHD3
U4,U4
U6,U6
U7,U7
ZMYM2,ZMYM2
RNU6-1088P,U6
OR7E24,OR7E24
5_8S_rRNA,5_8S_rRNA
Metazoa_SRP,Metazoa_SRP
ABITRAM,ABITRAM
PLA2G1B,PLA2G1B
ADGRE5,ADGRE5
RNU6-1242P,U6
SP6,SP6
SLAIN1,SLAIN1
ZNF699,ZNF699
Metazoa_SRP,Metazoa_SRP
RNU6-706P,U6
Metazoa_SRP,Metazoa_SRP
LRRC30,LRRC30
ZNF429,ZNF429
CILP2,CILP2
ELP1,ELP1
MSI1,MSI1
DIAPH3,DIAPH3
ZNF559,ZNF559
PBX4,PBX4
Metazoa_SRP,Metazoa_SRP
GATC,GATC
CELF4,CELF4
LRRC46,LRRC46
SRSF9,SRSF9
Metazoa_SRP,Metazoa_SRP
ZNF177,ZNF177
Metazoa_SRP,Metazoa_SRP
GMIP,GMIP
Metazoa_SRP,Metazoa_SRP
ZNF43,ZNF43
NBEA,NBEA
EDNRB,EDNRB
OSBPL7,OSBPL7
ANKRD49,ANKRD49
SBSN,SBSN
PTPRM,PTPRM
DYNLL1,DYNLL1
C11orf97,C14H11orf97
ZMYM5,ZMYM5
GAPDHS,GAPDHS
ZNF266,ZNF266
COQ5,COQ5
RNY3P3,Y_RNA
TLK2,TLK2
LPAR2,LPAR2
DDX39A,DDX39A
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
TMEM147,TMEM147
POU4F1,POU4F1
ZNF257,ZNF257
ZNF560,ZNF560
OBI1,OBI1
Y_RNA,Y_RNA
PIWIL4,PIWIL4
ATP13A1,ATP13A1
TBX21,TBX21
TBKBP1,TBKBP1
RNF10,RNF10
PSPC1,PSPC1
ZNF805,ZNF805
ZNF426,ZNF426
SPAG9,SPAG9
KPNB1,KPNB1
ZNF101,ZNF101
RBM26,RBM26
ATP4A,ATP4A
KCNAB3,KCNAB3
PKN1,PKN1
MRC2,MRC2
KIAA1328,KIAA1328
TRAPPC1,TRAPPC1
ZNF121,ZNF121
Metazoa_SRP,Metazoa_SRP
CNTROB,CNTROB
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
POP5,POP5
RNU6-446P,U6
RNU1-46P,U1
AMOTL1,AMOTL1
MPHOSPH8,MPHOSPH8
GUCY2D,GUCY2D
MEX3C,MEX3C
NPEPPS,NPEPPS
RN7SL375P,Metazoa_SRP
DERL2,DERL2
MARCHF10,MARCHF10
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
GIPC1,GIPC1
RNY4P28,Y_RNA
Metazoa_SRP,Metazoa_SRP
ZNF460,ZNF460
TPGS2,TPGS2
Metazoa_SRP,Metazoa_SRP
HAUS5,HAUS5
DNAJB1,DNAJB1
NDFIP2,NDFIP2
MIS12,MIS12
TDRD3,TDRD3
ALOX12B,ALOX12B
SMAD4,SMAD4
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
U2,U2
ZNF543,ZNF543
CALR3,CALR3
SPRY2,SPRY2
TANC2,TANC2
U7,U7
ZNF304,ZNF304
U3,U3
ALOXE3,ALOXE3
CWC15,CWC15
RN7SL50P,Metazoa_SRP
NLRP1,NLRP1
KDM4D,KDM4D
ACADS,ACADS
U2,U2
NDUFB7,NDUFB7
RBM42,RBM42
HES7,HES7
RAB12,RAB12
U2,U2
ELAC1,ELAC1
Y_RNA,Y_RNA
KDM4F,KDM4F
Metazoa_SRP,Metazoa_SRP
CLEC17A,CLEC17A
ZNF254,ZNF254
Metazoa_SRP,Metazoa_SRP
MRPL45,MRPL45
ENDOD1,ENDOD1
Y_RNA,Y_RNA
ZNF846,ZNF846
FHOD3,FHOD3
SPPL3,SPPL3
Metazoa_SRP,Metazoa_SRP
ZNF749,ZNF749
CYB561,CYB561
ETV2,ETV2
COX6B1,COX6B1
GPR179,GPR179
PER1,PER1
MTCL1,MTCL1
WSCD1,WSCD1
FBXL12,FBXL12
ZDHHC20,ZDHHC20
UPK1A,UPK1A
ME2,ME2
HNF1A,HNF1A
UBL5,UBL5
MOCOS,MOCOS
SOCS7,SOCS7
RNU6-1264P,U6
PRODH2,PRODH2
RN7SL340P,Metazoa_SRP
ACE,ACE
AIPL1,AIPL1
PIN1,PIN1
VSTM2B,VSTM2B
C12orf43,C11H12orf43
U4,U4
ADGRE2,ADGRE2
POP4,POP4
ZNF419,ZNF419
OLFM2,OLFM2
PIMREG,PIMREG
SLC39A6,SLC39A6
MAB21L1,MAB21L1
NPHS1,NPHS1
Metazoa_SRP,Metazoa_SRP
OASL,OASL
MRO,MRO
Metazoa_SRP,Metazoa_SRP
C19orf12,C19H19orf12
Metazoa_SRP,Metazoa_SRP
ZNF773,ZNF773
Metazoa_SRP,Metazoa_SRP
COL5A3,COL5A3
Metazoa_SRP,Metazoa_SRP
TMEM107,TMEM107
ZNF549,ZNF549
TOB1,TOB1
CCNE1,CCNE1
MICU2,MICU2
WFIKKN2,WFIKKN2
U8,U8
ELP2,ELP2
ANKRD40CL,ANKRD40CL
USP2,USP2
ZNF550,ZNF550
AURKB,AURKB
RDH8,RDH8
KCNH6,KCNH6
SKA1,SKA1
URI1,URI1
SRCIN1,SRCIN1
KIRREL2,KIRREL2
ZNF416,ZNF416
RNU6-1123P,U6
LUC7L3,LUC7L3
RNU6-59P,U6
CTC1,CTC1
NECTIN1,NECTIN1
RPRD1A,RPRD1A
FGF9,FGF9
RN7SL766P,Metazoa_SRP
ZNF333,ZNF333
ZIK1,ZIK1
TRIM29,TRIM29
CXXC1,CXXC1
ZNF536,ZNF536
TXNDC17,TXNDC17
C18orf21,C18H18orf21
ZNF530,ZNF530
ANKRD40,ANKRD40
ZNF134,ZNF134
MED31,MED31
Metazoa_SRP,Metazoa_SRP
Y_RNA,Y_RNA
RNU6-288P,U6
TSHZ3,TSHZ3
OAF,OAF
NFKBID,NFKBID
U6,U6
RNY3P4,Y_RNA
GALNT1,GALNT1
TACO1,TACO1
SLC13A5,SLC13A5
POU2F3,POU2F3
SGCG,SGCG
RNU6-967P,U6
OR7C2,OR7C2
ZSCAN4,ZSCAN4
Metazoa_SRP,Metazoa_SRP
PFAS,PFAS
CASP14,CASP14
ZNF551,ZNF551
MLLT6,MLLT6
INO80C,INO80C
TLCD5,TLCD5
OR1I1,OR1I1
U6,U6
Metazoa_SRP,Metazoa_SRP
SYDE1,SYDE1
SHFL,SHFL
Metazoa_SRP,Metazoa_SRP
SLC1A6,SLC1A6
ZNF154,ZNF154
XAF1,XAF1
SACS,SACS
MAP3K3,MAP3K3
ZNF671,ZNF671
ILVBL,ILVBL
RANGRF,RANGRF
RRN3,RRN3
FBXO39,FBXO39
ANGPTL6,ANGPTL6
ZNF24,ZNF24
MBD1,MBD1
TEKT1,TEKT1
ABCC3,ABCC3
APLP1,APLP1
ARHGEF12,ARHGEF12
PPAN,PPAN
SLC25A35,SLC25A35
TNFRSF19,TNFRSF19
SNORD105,SNORD105
ALOX12,ALOX12
SNORD105B,SNORD105B
Metazoa_SRP,Metazoa_SRP
ARHGEF15,ARHGEF15
EPHX3,EPHX3
LIMD2,LIMD2
ZSCAN30,ZSCAN30
ODF4,ODF4
KRBA2,KRBA2
Metazoa_SRP,Metazoa_SRP
RN7SL402P,Metazoa_SRP
C17orf49,C16H17orf49
Metazoa_SRP,Metazoa_SRP
HCST,HCST
RN7SL310P,Metazoa_SRP
STRADA,STRADA
Metazoa_SRP,Metazoa_SRP
MIR195,mml-mir-195
ZNF397,ZNF397
MIR497,mml-mir-497
AKAP8,AKAP8
BCL6B,BCL6B
POU2F2,POU2F2
PDXDC1,PDXDC1
MIPEP,MIPEP
Metazoa_SRP,Metazoa_SRP
MAPRE2,MAPRE2
SLC16A13,SLC16A13
AKAP8L,AKAP8L
ZNF256,ZNF256
SLC16A11,SLC16A11
GRIK4,GRIK4
MYO5B,MYO5B
NDEL1,NDEL1
SDHAF1,SDHAF1
ZNF606,ZNF606
ALKBH6,ALKBH6
EPN3,EPN3
DNAH3,DNAH3
SYNE4,SYNE4
Metazoa_SRP,Metazoa_SRP
ACADVL,ACADVL
ZSCAN1,ZSCAN1
CCDC47,CCDC47
CLIP3,CLIP3
TECTA,TBCEL
THAP8,THAP8
PGLYRP2,PGLYRP2
Y_RNA,Y_RNA
Metazoa_SRP,Metazoa_SRP
SC5D,SC5D
Metazoa_SRP,Metazoa_SRP
EIF3G,EIF3G
CYP4F22,CYP4F22
ZNF135,ZNF135
LDAF1,LDAF1
WDR62,WDR62
SPATA13,SPATA13
ZNF526,ZNF526
DNMT1,DNMT1
MYCBPAP,MYCBPAP
DDX42,DDX42
Metazoa_SRP,Metazoa_SRP
ERF,ERF
CLEC10A,CLEC10A
DTNA,DTNA
CIC,CIC
ZP2,ZP2
S1PR2,S1PR2
ASGR2,ASGR2
RN7SL219P,Metazoa_SRP
MYH10,MYH10
PAFAH1B3,PAFAH1B3
ZNF329,ZNF329
MRPL4,MRPL4
Y_RNA,Y_RNA
PRR19,PRR19
Metazoa_SRP,Metazoa_SRP
ASGR1,ASGR1
ANKS4B,ANKS4B
FTSJ3,FTSJ3
SORL1,SORL1
OVOL3,OVOL3
RSAD1,RSAD1
SCARNA17,SCARNA17
NHERF2,NHERF2
POLR2I,POLR2I
CRYM,CRYM
ATP12A,ATP12A
TMEM145,TMEM145
ICAM1,ICAM1
BMERB1,BMERB1
KLK11,KLK11
ACAA2,ACAA2
TBCB,TBCB
ZNF274,ZNF274
ICAM4,ICAM4
ACSF2,ACSF2
ICAM5,ICAM5
RNY1P7,Y_RNA
NTHL1,NTHL1
KLK12,KLK12
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
CHAD,CHAD
ZGLP1,ZGLP1
FDX2,FDX2
Y_RNA,Y_RNA
EME1,EME1
MARF1,MARF1
KLK14,KLK14
LIPG,LIPG
DLG4,DLG4
PSMC5,PSMC5
RNF17,RNF17
RAVER1,RAVER1
TSC2,TSC2
CYP4F12,CYP4F2
ZNF8,ZNF8
MEGF8,MEGF8
TYK2,TYK2
OR10H5,OR10H5
SNORD58B,SNORD58
SNORD58A,SNORD58
MIR125B1,mml-mir-125b-1
RNU7-43P,U7
SNORD58C,SNORD58
ZSCAN22,ZSCAN22
CDC37,CDC37
Metazoa_SRP,Metazoa_SRP
MIRLET7A2,mml-let-7a-2
MIR100,mml-mir-100
MIR6506,MIR6506
COX7A1,COX7A1
TMEM92,TMEM92
CCDC42,CCDC42
A1BG,A1BG
PDZD9,PDZD9
UBASH3B,UBASH3B
ZNF565,ZNF565
DYM,DYM
Metazoa_SRP,Metazoa_SRP
SIGLECL1,SIGLECL1
Y_RNA,Y_RNA
PDE4A,PDE4A
CYP4F11,CYP4F11
CENPJ,CENPJ
NOL4,NOL4
SPDYE4,SPDYE4
NDE1,NDE1
MFSD6L,MFSD6L
CRTAM,CRTAM
MIR324,mml-mir-324
MOSMO,MOSMO
NKG7,NKG7
LONP2,LONP2
Metazoa_SRP,Metazoa_SRP
ZNF146,ZNF146
SIGLEC6,SIGLEC6
DVL2,DVL2
JHY,JHY
KEAP1,KEAP1
PIK3R6,PIK3R6
SIAH1,SIAH1
MIR484,MIR484
SMAD7,SMAD7
Metazoa_SRP,Metazoa_SRP
PHF23,PHF23
ETFB,ETFB
VWA3A,VWA3A
ZFP14,ZFP14
RNU4-23P,U4
Y_RNA,Y_RNA
ATG4D,ATG4D
CLDND2,CLDND2
ZFP82,ZFP82
BSX,BSX
RNU7-140P,U7
CTDNEP1,CTDNEP1
Metazoa_SRP,Metazoa_SRP
COL1A1,COL1A1
N4BP1,N4BP1
Y_RNA,Y_RNA
LIM2,LIM2
Metazoa_SRP,Metazoa_SRP
KRI1,KRI1
MYH11,MYH11
ASXL3,ASXL3
RAB26,RAB26
SLC27A5,SLC27A5
C19orf84,C19orf84
PIK3R5,PIK3R5
ELP5,ELP5
PARP4,PARP4
CDKN2D,CDKN2D
CTIF,CTIF
SNORD60,SNORD60
SDR42E2,SDR42E2
RNU6-257P,U6
SIGLEC10,SIGLEC10
TRAF7,TRAF7
AP1M2,AP1M2
CBLN1,CBLN1
SNORD14D,SNORD14
CLDN7,CLDN7
SNORD14C,SNORD14
EEF2K,EEF2K
Metazoa_SRP,Metazoa_SRP
ZNF584,ZNF584
Y_RNA,Y_RNA
ZNF260,ZNF260
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
CCDC178,CCDC178
C16orf78,C20H16orf78
ZNF529,ZNF529
MLST8,MLST8
ZBTB7C,ZBTB7C
NTN1,NTN1
SLC44A2,SLC44A2
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
RNU6-708P,U6
CEACAM18,CEACAM18
ZNF132,ZNF132
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
SLC2A4,SLC2A4
BRICD5,BRICD5
ZNF382,ZNF382
POLR3E,POLR3E
STX8,STX8
ENOX1,ENOX1
ZNF423,ZNF423
SMAD2,SMAD2
CLMP,CLMP
RAB8A,RAB8A
Metazoa_SRP,Metazoa_SRP
ZNF446,ZNF446
PGP,PGP
ZNF175,ZNF175
U8,U8
Metazoa_SRP,Metazoa_SRP
YBX2,YBX2
Metazoa_SRP,Metazoa_SRP
E4F1,E4F1
HSH2D,HSH2D
ILF3,ILF3
CDR2,CDR2
CNFN,CNFN
Metazoa_SRP,Metazoa_SRP
EIF5A,EIF5A
CFAP52,CFAP52
CEP20,CEP20
ZNF567,ZNF567
RNU6-1131P,U6
CIB3,CIB3
LIPE,LIPE
IER3IP1,IER3IP1
CCDC122,CCDC122
KLHL14,KLHL14
CXCL17,CXCL17
METTL9,METTL9
DNASE1L2,DNASE1L2
LACC1,LACC1
FAM32A,FAM32A
RNU6-213P,U6
CNEP1R1,CNEP1R1
GPS2,GPS2
U1,U1
HDHD2,HDHD2
TRIM28,TRIM28
ECI1,ECI1
MTMR6,MTMR6
AP1M1,AP1M1
CD79B,CD79B
GAREM1,GAREM1
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
Metazoa_SRP,Metazoa_SRP
IGSF6,IGSF6
QTRT1,QTRT1
RNU6-1005P,U6
NEURL4,NEURL4
Y_RNA,Y_RNA
RNU6-196P,U6
KATNAL2,KATNAL2
USP43,USP43
ABCC1,ABCC1
CEACAM8,CEACAM8
ICAM2,ICAM2
HEATR3,HEATR3
MEP1B,MEP1B
ZNF790,ZNF790
