Gene name	Tropical clawed frog gene name	Tropical clawed frog homology type	%id. target Tropical clawed frog gene identical to query gene	%id. query gene identical to target Tropical clawed frog gene	Tropical clawed frog Gene-order conservation score	Tropical clawed frog orthology confidence [0 low, 1 high]
						
						
4930461G14Rik						
						
Gm12690						
Gm57185						
						
4930455G09Rik						
Hpx	hpx	ortholog_one2one	38.0435	39.2377	75	1
						
						
						
						
						
						
						
						
						
						
						
Gm13029						
Trim3	trim3	ortholog_one2one	74.8656	70.5063	0	0
						
AB041806						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
Gm34322						
Gm28694						
						
						
						
						
						
						
						
						
						
						
						
						
Prrt1b	prrt1b	ortholog_one2one	39.9194	45.2055	50	1
						
						
Trub2	trub2	ortholog_one2one	55.287	56.3077	25	0
Gm28167						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
Gm45632						
						
						
Arfip2						
						
Gm12984						
						
Gm36459						
						
Gm57120						
Platr1						
						
						
						
						
						
Zmiz2	zmiz2	ortholog_one2one	68.8043	66.4218	50	1
Coq4	coq4	ortholog_one2one	62.0301	58.7189	25	0
						
Gm37839						
Gm43411						
Gm12679						
Gm44574						
						
						
						
Gm13203						
Orai1	orai2	ortholog_one2one	70.7237	83.0116	100	1
						
Gm54266						
M5C1000I18Rik						
Efhd1os						
Morn3	morn3	ortholog_one2one	56.8465	57.563	100	1
Gm12493						
						
						
Gm833						
Gm57033						
Timm10b	timm10b	ortholog_one2one	58	50.8772	75	1
						
Gm57095						
						
						
						
						
						
Gm27224						
Gm57069						
						
						
Gm16894						
Gm30849						
						
						
						
4933438K21Rik						
Gm32014						
Gm28982						
Slc27a4	slc27a4	ortholog_one2one	70.6065	65.2299	50	1
						
Gm43412						
						
Gm6444						
						
Tmem120b	tmem120b	ortholog_one2one	76.6962	76.6962	100	1
						
						
						
						
						
						
Gm45799						
						
						
1700034P13Rik						
						
						
						
						
						
						
						
Gm17399						
						
Gm14140						
Zfp1004						
Zfp937						
Zfp1005						
Gm22504						
Dnhd1						
3300002I08Rik						
Zfp1001						
Gm14126						
Gm14122						
Gm57088						
Gm13804						
Gm13806						
						
Gm14298						
						
Gm4631						
						
Gm57075						
4930433N12Rik						
						
						
						
Zfp968						
Ube2uos						
						
Gm6297						
Mrps36-ps2						
Rrp8	rrp8	ortholog_one2one	39.6061	34.8077	50	1
Gm14297						
Gm4724						
						
						
						
						
Rhof	rhof	ortholog_one2one	68.2464	66.055	100	1
						
Zfp965						
						
Mir7651						
						
Ppia						
						
						
Gm16359						
						
						
Zfp969						
						
						
Gm39429						
						
Gm16358						
						
						
Rps8-ps2						
Ilk	ilk	ortholog_one2one	80.0885	83.6028	75	1
Gm43413						
						
Gm6710						
Gm48193						
Rpl31-ps6						
						
Il31						
						
H2az2	h2az1	ortholog_one2one	52.3438	49.2647	0	0
4930562D21Rik						
Gm16356						
Zfp966						
						
						
Lrrc43	lrrc43	ortholog_one2one	35.3823	39.6639	75	1
Gm2026						
Gm42775						
5730403I07Rik						
Gm11970						
Gm11971						
						
Gm11972						
Purb	purb	ortholog_one2one	77.1605	80.3858	0	0
						
Gm14322						
						
4930556G01Rik						
Gm14325						
Gm28800						
Gm22123						
Myo1g		ortholog_one2one	63.2812	64.2857	0	0
						
2610203C22Rik						
						
Gm14429						
Rps8-ps5						
						
						
Zfp972						
						
						
Gm14326						
						
						
Zfp971						
						
Zfp931						
						
Kank4os						
Gm14130						
						
Syndig1	syndig1	ortholog_one2one	82.1705	81.2261	25	0
						
4933424M12Rik						
Diablo	diablo	ortholog_one2one	54.4304	43.5811	100	1
						
Taf10	taf10	ortholog_one2one	65.1376	68.599	0	0
						
						
						
						
						
						
Gm14127						
B230104I21Rik						
Zfp345						
Tpp1	tpp1	ortholog_one2one	62.2776	61.9469	50	1
						
Gm14121						
Gm14128						
Gm31816						
4933427I04Rik						
Cst7	cst7	ortholog_one2one	47.2222	46.5753	25	0
						
						
						
						
						
						
Apmap						
						
						
						
						
						
						
						
						
						
						
						
						
						
Gm28342						
						
						
Gm3646						
						
						
Gm14123						
						
Gm37068						
						
Acss1	acss1	ortholog_one2one	72.7273	70.4545	50	1
Gm57100						
						
						
B3gnt4	b3gnt4	ortholog_one2one	54.5714	52.6171	100	1
Gm12843						
Gm49027						
						
4930589P08Rik						
Gm55317						
Mir7647						
						
Vps33a	vps33a	ortholog_one2one	85.4515	83.2248	75	1
						
						
						
						
						
						
						
						
Gm57055						
Snora9		ortholog_many2many	73.6842	73.1343		0
Snora9		ortholog_many2many	69.1729	68.6567		0
Snora9		ortholog_many2many	72.9323	72.3881		0
Gm24000						
Gm11975						
						
Ascc2	ascc2	ortholog_one2one	59.9466	60.1877	100	1
						
						
						
						
						
						
						
						
Dchs1						
Gm47465						
						
						
Gm12829						
1700121L03Rik						
						
Gm43133						
4930434B07Rik						
						
Clip1	clip1	ortholog_one2one	59.2206	35.9072	100	1
Vsx1	vsx1	ortholog_one2one	47.9339	50.5814	25	0
Gm9867						
						
						
						
Platr15						
						
						
Gm28450						
						
Entpd6	apmap	ortholog_one2one	52.5275	50.8511	50	1
						
Gm20528						
						
Mrpl17	mrpl17	ortholog_one2one	65.9091	67.8363	0	0
						
						
						
Gm15825						
						
						
						
						
Gm16565						
Gvin-ps1						
						
						
Septin1						
						
						
Gm10770						
Bcas1os1						
Cyp24a1	cyp24a1	ortholog_one2one	63.4241	64.1732	100	1
						
Gm12720						
B230216N24Rik						
						
						
Uqcr10	uqcr10	ortholog_one2one	64.0625	47.6744	100	1
						
						
						
						
						
Zmat5	zmat5	ortholog_one2one	39.4118	31.3084	100	1
						
						
Gm27200						
						
						
						
4930524O08Rik						
						
						
						
						
						
						
Gm12610						
						
						
						
Pfdn4						
9330175M20Rik						
Cabp7	cabp7	ortholog_one2one	86.0465	86.0465	100	1
Rgs10	rgs10	ortholog_one2one	69.0608	68.6813	50	1
Gm12105						
Gm12106						
Or1e1d-ps1						
Kat7	kat7	ortholog_one2one	94.9264	94.0032	100	1
						
Gm16796						
Gm14264						
						
Gm15503						
Or4c118						
						
Tial1	tial1	ortholog_one2one	91.2	87.9177	75	1
Or4c119						
						
Or4c120						
						
Gm13761						
						
Or4c121						
						
Gm20646						
Gm12930						
Gm5035						
Gm18164						
Gm18165						
Gm18166						
Or4ad2-ps1						
9330185C12Rik						
Or4c122						
						
						
						
Or4c15b						
						
						
Gm30487						
Or4c123						
Or4c1						
1700128F08Rik						
						
Or4k77						
						
						
Gm19589						
Or4g17						
						
Or4k39						
Or4k40						
						
						
Or4k41						
						
						
						
Or4g7						
						
						
Gm37273						
						
C130032M10Rik						
Or4f4b						
						
						
						
						
Or4k42						
						
Gm56001						
						
						
Bag3	bag3	ortholog_one2one	42.9809	44.1281	100	1
						
						
						
2610306O10Rik						
Or4f4-ps1						
Gm7258						
Or4k43-ps1						
Inpp5f	inpp5f	ortholog_one2one	73.4982	75.226	100	1
Gm44713						
Or4k44						
Mir181a-1hg						
						
Gm24840						
Gm42651						
						
Or4k45						
Gm43797						
Zcchc8	zcchc8	ortholog_one2one	55.1481	55.1481	100	1
Gm29388						
						
						
Or4f14d						
Gm1715						
Or4f47						
Mexis						
Or4f62						
						
						
						
Olfr1319-ps1						
						
Lpcat4	lpcat4	ortholog_one2one	51.145	51.341	50	1
						
						
Gm47785						
Nsg2	nsg2	ortholog_one2one	77.193	72.5275	50	1
						
Gm57163						
						
Gm28836						
						
Gm19531						
						
						
						
						
						
Gm12109						
						
Il9r						
						
						
						
						
Nutm1						
						
						
4930522O17Rik						
Gm57013						
						
						
						
Nop10	nop10	ortholog_one2one	76.5625	76.5625	50	1
						
						
Gm19461						
Or4f14c						
a						
Septin14	septin5	ortholog_many2many	31.9347	31.8605	0	0
Septin14		ortholog_many2many	14.2191	9.82287	0	0
Septin14		ortholog_many2many	15.3846	11.6608	0	0
Septin14		ortholog_many2many	15.8508	12.523	0	0
Septin14		ortholog_many2many	15.8508	11.9298	0	0
						
						
						
Serpine1	serpine1	ortholog_one2one	50.4975	44.0347	50	1
						
Gm43580						
Gm16044						
Gm14226						
Gm45499						
Snrnp25	snrnp25	ortholog_one2one	73.75	67.4286	0	0
						
Junos						
Ahcy	ahcy	ortholog_one2many	85.4167	84.8276	100	1
						
Ebf3	ebf3	ortholog_one2one	96.3087	94.876	50	1
						
						
Srrt	srrt	ortholog_one2one	72.235	73.4192	0	0
Gm29017						
						
Gm55759						
						
2610303G11Rik						
						
4930533D04Rik						
Gm33667						
Rhbdf1	rhbdf1	ortholog_one2one	82.243	78.9238	25	0
						
						
						
						
						
						
						
						
2310005A03Rik						
						
Gm23598						
Gins1	gins1	ortholog_one2one	88.2653	69.7581	75	1
						
						
						
						
Gm33459						
Gm57174						
Gm14143						
Ninl	ninl	ortholog_one2one	43.1851	32.5934	50	1
						
						
						
						
						
Mpg	mpg	ortholog_one2one	42.042	48.951	100	1
4930430J02Rik						
Gm1992						
4921534H16Rik						
4732440D04Rik						
						
						
						
						
Mir3062						
Gm25819						
						
Ctc1	tmem107	ortholog_one2one	28.1353	29.2453	0	0
						
						
						
						
						
Gm13074						
						
						
						
1700101I19Rik						
						
						
						
						
						
						
Platr11						
						
						
						
						
						
						
						
4930551L18Rik						
						
						
						
						
						
						
Gm14142						
						
						
Gm14141						
						
Nanp	nanp	ortholog_one2one	56.8548	58.75	0	0
						
						
Gm45278						
Gm57090						
Gm45514						
						
						
Gm17841						
Gm22187						
						
Gm24199						
9430038I01Rik						
						
Gm14151						
						
1700047M11Rik						
						
						
Gm14147						
Gm22517						
Gm23005						
						
Gm24077						
Gm23261						
Gm57078						
Gm14148						
Cd59b						
						
Glrx3	glrx3	ortholog_one2one	65.2406	74.8466	100	1
						
Uso1	uso1	ortholog_one2one	74.8697	73.7166	50	1
						
						
						
						
						
						
						
						
						
Gm14006						
Gm13090						
						
Gm14008						
Spdye4c						
						
Gm52713						
						
Gm14007						
Anapc1	anapc1	ortholog_one2one	78.9095	78.7474	0	0
						
						
						
						
Rnh1						
						
						
						
						
						
						
						
						
						
						
						
4930500F10Rik						
6030471H07Rik						
						
						
1700021J08Rik						
Gm57076						
						
Gm22019						
						
Hras	hras	ortholog_one2many	87.8307	75.7991	50	1
Hras	nras	ortholog_one2many	74.6032	75.4011	0	0
						
						
						
						
						
						
						
						
						
						
Gm13075						
						
Gm43040						
						
Gm25290		ortholog_one2many	47.9167	50.365		0
Ppef2	ppef2	ortholog_one2one	60.6341	60.5541	50	1
Gm32391						
						
						
						
						
						
4930429F24Rik						
Lrrc56	lrrc56	ortholog_one2one	37.8623	33.9286	50	1
Gm8615						
Gm12963						
						
Gm2287						
						
Gm15421						
Gm15421						
1700022A21Rik						
Mertk	mertk	ortholog_one2one	53.4205	53.854	50	1
Pea15b-ps						
						
						
						
Gm34583						
						
Rpl37rt						
5033423K11Rik						
						
Gm57023						
Aurkb	aurkb	ortholog_one2one	65.2174	60.8108	50	1
Abhd11os						
						
						
						
Pramel59						
						
						
Pramel39-ps						
						
Pramel39-ps						
						
Pramel52-ps						
Gm12827						
Pramel52-ps						
						
Gm19299						
Cacna2d1	cacna2d1	ortholog_one2one	77.0626	76.9928	100	1
Gm14011						
						
						
Gm56345						
						
Tmem87b	tmem87b	ortholog_one2one	58.9189	60.4436	50	1
						
						
						
						
						
Gm57099						
						
						
						
9230112J17Rik						
						
Borcs6	borcs6	ortholog_one2one	20.5556	48.0519	0	0
Tmem107						
						
Gm37885						
						
Lmntd2						
						
Gm29012						
Gm15969						
						
						
Gm12925						
Gm33887						
						
						
						
						
Gm28119						
						
						
						
						
						
Gm12503						
Snord118						
						
Gm12306						
Gm56054						
Gm28979						
Vamp2	vamp2	ortholog_one2one	60.1227	85.9649	50	1
						
Rassf7	rassf7	ortholog_one2one	47.3538	39.261	100	1
						
Ccl19-ps2						
Gm26903						
						
						
						
Per1	per1	ortholog_one2one	52.3625	54.6926	50	1
						
4930503O07Rik						
Gm57061						
						
4930519F24Rik						
Mir210	xtr-mir-210	ortholog_one2one	60.9091	73.6264		0
Phrf1	phrf1	ortholog_one2one	37.0392	34.5535	75	1
						
						
Fbln7	fbln7	ortholog_one2one	68.6364	68.6364	100	1
						
						
						
						
Gm53533						
						
						
						
						
						
						
Gm14239						
Gm14238						
						
Ggt7	ggt7	ortholog_one2one	62.2356	62.9008	50	1
Gm48803						
Gm21980						
						
						
Gm46111						
						
						
						
						
						
						
						
						
						
Gm47416						
						
Gm34397						
Gm57152						
						
Acss2	acss2.1	ortholog_one2one	73.6695	76.0116	25	0
Gm26143						
						
Syt8	syt8	ortholog_one2one	42.5316	42.4242	100	1
						
						
						
						
						
						
4930444A19Rik						
Gm11827						
						
						
						
						
						
						
Gm15600						
						
						
						
Gm16124						
						
						
						
						
						
						
						
						
						
						
Gm28706						
						
						
						
						
						
						
						
						
						
						
						
Man2c1os						
Gm29083						
						
						
Tnni2	tnni2	ortholog_one2one	73.6264	73.6264	100	1
Gm57040						
						
Gm31410						
Hes7	esr-5	ortholog_one2one	34.6667	36.6197	0	0
						
Gm29483						
						
Aloxe3		ortholog_one2many	47.5387	50.4478	0	0
Aloxe3		ortholog_one2many	11.2518	57.1429	0	0
						
						
						
Mipep-ps						
Lsp1	lsp1	ortholog_one2one	42.4242	32.3326	100	1
Gm20637						
						
Gm57026						
Gss	gss	ortholog_one2one	64.7679	64.7679	50	1
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
Gm4668						
Alox12b						
Gm26685						
						
						
						
Gm12958						
						
						
Gm29208						
						
						
						
						
						
						
						
						
						
Gm12530						
						
						
						
Alox8						
						
						
Gm57063						
						
						
						
						
Gm48038						
						
Gssos2						
						
						
Gssos1						
Gm12415						
						
						
Gm14257						
						
Myh7b						
						
Gm12801						
Gm48284						
						
						
Gm57153						
						
Gm12796						
						
Prr33						
						
1700039M15Rik						
						
						
						
Gm57141						
						
						
Mrpl23	mrpl23	ortholog_one2one	63.0137	57.8616	100	1
						
Gm12694						
						
Gm39456						
						
						
						
Gm12678						
						
						
Gucy2e	gucy2d	ortholog_one2many	5.77617	53.7815	50	0
Gucy2e	gucy2d	ortholog_one2many	30.3249	46.281	50	1
						
Gm57083						
Gm3331						
						
Mir499	xtr-mir-499	ortholog_one2one	73.4177	66.6667		1
						
Gm56420						
Trpc4ap	trpc4ap	ortholog_one2one	77.9172	80.3363	50	1
Mir675						
Gm56421						
						
						
Igf2	igf3	ortholog_one2one	21.1111	31.1475	0	0
						
Gm11842						
Gm37323						
						
						
						
						
Gm16225						
						
						
						
Gm16731						
						
						
						
						
Gm47772						
						
						
Gm49394						
						
Mir483						
						
Igf2os						
						
Gm12631						
						
						
						
Ins2	ins	ortholog_many2many	53.6364	52.2124	100	1
						
Gm23194						
Gm57022						
Cntrob	cntrob	ortholog_one2one	31.7926	26.1111	50	1
						
2010001M07Rik						
Gm39317						
Gm11482						
9930111H07Rik						
						
						
						
						
Gm35992						
						
Gm36539						
Gm7290						
						
						
Th	th	ortholog_one2one	74.6988	75.7637	100	1
Gm47079						
						
						
						
						
						
4933417C20Rik						
						
						
						
						
Gm57112						
Gm17508						
						
						
Gm28703						
						
						
Gm11415						
						
						
						
						
						
						
						
						
9530034E10Rik						
						
Apol7d						
Gm57049						
						
Trappc1	trappc1	ortholog_one2one	75.8621	75.8621	75	1
Gm34157						
Gm17137						
Gm29254						
						
						
Ppp1ccb						
Gm13773						
Clnk		ortholog_one2one	23.6782	27.2487	75	0
Gm28453						
1700010N08Rik						
Gm22334	SNORA70	ortholog_one2many	63.1579	62.6866		0
Gm5590						
Edem2	edem2	ortholog_one2one	74.6967	77.6577	25	0
Gm18194						
						
						
BC065403						
Gm15500						
						
Kcnab3	kcnab3	ortholog_one2one	73.0198	73.5661	50	1
4930431P19Rik						
Gm10175						
						
Gm15501						
						
Gm15501						
Gm45299						
Gm29791						
Gm15645						
Gm6916						
						
Wdr87-ps						
Gm38632						
						
						
						
						
						
Gm27188						
4930432E11Rik						
Procr						
						
						
						
Gm4275						
						
Gm10048						
Pira13						
0610043K17Rik						
						
						
Apbb2	apbb2	ortholog_one2one	79.8684	79.4503	100	1
1700019P21Rik						
						
						
						
						
Mmp24	mmp24	ortholog_one2one	80.5825	82.5871	0	0
						
						
Gm27166						
Rnf227						
						
Prox1os						
						
						
						
						
Chd3	chd3	ortholog_one2one	75.1338	75.8722	50	1
Lair1						
Mmp24os1						
						
						
Gm33054						
Gm34294						
Tshz2	tshz2	ortholog_one2one	69.4175	69.8242	100	1
						
						
E130102H24Rik						
Gm47575						
						
AY702102						
Nelfcd	gnas	ortholog_one2one	85.6176	72.2857	100	1
						
						
						
						
Gm17749						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
Gm57034						
						
						
						
						
						
Ctsz	ctsz	ortholog_one2one	66.3399	59.5308	100	1
Gm47128						
						
						
						
						
						
						
Gm27216						
						
Rpl30-ps5						
Tubb1	tubb1	ortholog_one2one	78.4922	77.2926	100	1
						
						
Hspa12b	hspa12b	ortholog_one2one	73.2847	71.8169	50	1
U2af2	u2af2	ortholog_one2one	94.3158	98.2456	75	1
Gm12514						
						
Gm28178						
						
						
						
Gm12743						
						
						
						
						
						
						
						
						
						
						
Gm12580						
						
						
						
Gm37218						
Or2k2						
Gm12368						
Adissp	c20orf27	ortholog_one2one	54.8023	54.1899	25	0
Gm12370						
						
Mir876						
Mir873a						
Mir873b						
						
Gm12380						
						
						
Gm11922						
						
Gm38161						
Gm29374						
A530053M12Rik						
						
						
Gm15584						
						
						
						
Or6z1						
						
Gm12722						
						
Gm50605						
Mup-ps4						
						
Gm47066						
						
Mup-ps9						
						
						
						
E330023G01Rik						
Spef1	spef1	ortholog_one2one	57.6923	58.6957	75	1
						
Mup-ps10						
Gm22442						
						
						
Cyb5d1	cyb5d1	ortholog_one2one	57.4561	60.3687	50	1
Mup-ps11						
						
Psg20						
						
						
						
Mup-ps12						
Exoc3l2	exoc3l2	ortholog_one2one	35.488	36.0825	0	0
Naa38	naa38	ortholog_one2one	60.8	67.2566	100	1
Gm57039						
Gm10701						
Gm9870						
Mup-ps13						
Spata18	spata18a	ortholog_one2many	47.8585	50.3922	0	0
Spata18	spata18b	ortholog_one2many	46.5549	50.3018	0	0
Gm31870						
Mup-ps14						
Gm11223						
Vmn1r113						
						
9130221H12Rik						
Gm5287						
						
						
						
						
Cxcl17						
Gm13867						
						
Gm11240						
						
						
Tmem88						
						
Ltbp4	ltbp4	ortholog_one2one	48.4394	50.469	0	0
Cenpb	tigd3	ortholog_many2many	19.5326	19.6639	0	0
Kdm6b	kdm6b	ortholog_one2one	44.4241	41.8966	100	1
						
						
Ndufaf5	ndufaf5	ortholog_one2one	61.8076	50.9615	100	1
						
						
Gm16150						
						
						
						
Adgrl3	adgrl3	ortholog_one2one	76.1392	78.9888	0	0
Cyp4a28-ps						
						
						
						
						
Cyp4b1-ps2						
						
						
						
						
4930448I06Rik						
4930563M21Rik						
Xirp2	xirp2	ortholog_one2one	34.0909	38.6228	100	1
Gm12551						
Gm12551						
						
						
						
Gm56124						
Car4	ca4.2	ortholog_one2many	34.7541	35.0993	50	1
Car4	ca4.2	ortholog_one2many	31.1475	30.5466	50	1
						
						
						
						
						
						
Gm13006						
Gm21013						
						
						
Rpl36-ps8						
						
						
Gm12994						
Gm12996						
						
						
Gm7244						
						
Gm12692						
Gm47481						
						
						
						
Gm12857						
						
Gm27163						
						
						
Gm47680						
						
Usp32	usp32	ortholog_one2one	83.2294	82.8678	75	1
Gm12897						
						
Gm13224						
Platr16						
						
						
						
						
						
Gm57160						
Gm6981						
						
						
Gm6981						
Gm29345						
Gm48346						
						
Gm48345						
						
Gm13228						
Tmem41b-ps						
						
4930599A14Rik						
						
Gm13231						
Gm13243						
Vmn2r-ps15						
Znf41-ps						
Gm13168						
						
Vmn2r-ps17						
Gm13166						
Gm19174						
Gm5612						
Gm17853						
Gm28556						
Gm49334						
Gm23328						
Gm13601						
Teshl						
Mir7224						
Gm26743						
Gm13604						
Pfkfb3	pfkfb3	ortholog_one2one	72.6126	76.616	100	1
Gm11439						
Gm23506						
Chct1						
Gm29143						
Appbp2	appbp2	ortholog_one2one	87.0085	85.5462	100	1
Gm29387						
Ppp1r2-ps4						
BC050972						
Gm13240						
Gm13161						
Sptbn4	sptbn4	ortholog_one2one	63.1784	63.5756	50	1
Gm12903						
						
Akirin1-ps						
Gm56214						
Ppm1d	ppm1d	ortholog_one2one	55.0167	63.6364	100	1
Gm12933						
Gm12948						
						
Gm12512						
						
Gm12516						
Gm12505						
Gm4978						
						
Gm10157						
						
Ankrd48						
Gm7863						
Gm47130						
Or2n2-ps1						
Gm11889						
Gm31138						
						
Gm11783						
						
Gm11786						
Gm11784						
						
Gm11780						
Gm11780						
Gm12754						
						
						
Gm37280						
Mup-ps1						
Mup-ps2						
Gm12361						
Gm11964						
						
						
Gm11965						
Gm12378						
Mrps24	mrps24	ortholog_one2one	60.479	47.1963	0	0
						
						
						
						
Gm12919						
						
Rps6-ps3						
Gm11847						
						
Gm10608						
Gm37120						
Gm50471						
Gm47289						
						
Gm3883						
						
Gm18227						
Gm15486						
						
						
Urgcp		ortholog_one2many	35.2208	16.893	0	0
Urgcp		ortholog_one2many	37.4858	16.768	0	0
Urgcp		ortholog_one2many	27.2933	24.871	0	0
Urgcp		ortholog_one2many	37.2593	19.7954	0	0
Urgcp		ortholog_one2many	35.1076	13.6144	0	0
Urgcp		ortholog_one2many	38.3918	21.0428	0	0
Urgcp		ortholog_one2many	35.4473	19.321	0	0
Urgcp		ortholog_one2many	39.7509	25.4532	0	0
Urgcp		ortholog_one2many	36.5798	14.5758	0	0
Urgcp	urgcp	ortholog_one2many	38.8448	20.0468	0	0
Urgcp		ortholog_one2many	38.6183	21.817	0	0
Urgcp		ortholog_one2many	36.8063	22.5069	0	0
Urgcp		ortholog_one2many	38.8448	20.7126	0	0
Urgcp		ortholog_one2many	36.3533	10.0848	0	0
Urgcp		ortholog_one2many	36.8063	23.066	0	0
Urgcp		ortholog_one2many	37.4858	21.0025	0	0
Urgcp		ortholog_one2many	36.6931	24.4344	0	0
Urgcp		ortholog_one2many	36.2401	20.2788	0	0
Urgcp		ortholog_one2many	37.7123	23.8027	0	0
Ccl19-ps4						
Gm10182						
						
Gm12463						
Gm52983						
						
						
						
Tmc4-ps						
Smc2os						
Gm19324						
						
1700018P22Rik						
						
						
Gm12482						
Ccl19-ps5						
Gm10601						
						
Ryr1	ryr1	ortholog_one2one	78.9567	79.3329	100	1
						
Ube2d-ps						
						
Gm6885						
Gm35657						
Dbnl	dbnl	ortholog_one2one	61.6972	61.5561	25	0
Gm29482						
Gm12937						
						
Gm13100						
						
						
						
						
Gm13058						
Gm13058						
Gm13162						
						
Gm13146						
						
Gm12826						
						
						
						
Gm12844						
Gm31974						
						
Gm48739						
Gm13284						
Ccl19-ps1						
C030014I23Rik						
4933409K07Rik						
						
						
Gm57145						
						
						
						
						
						
Gm29185						
Gm16551						
Ccl19-ps3						
Mup-ps15						
Mup-ps16						
Mup-ps19						
Mup-ps20						
						
Gm12715						
						
Gm12854						
Gm57150						
						
						
						
						
Gm52956						
						
Gm13019						
						
Hspd1-ps4						
Gm12729						
						
						
						
Gldnos						
						
						
Mir100hg						
Gm57140						
						
						
						
						
						
Gm31373						
						
						
Pgam2	pgam2	ortholog_one2one	84.1897	84.1897	0	0
						
						
Gm11966						
Polm	polm	ortholog_one2one	45.3629	38.2003	0	0
						
						
A230020J21Rik						
						
Gm28818						
						
Rasgrp4	rasgrp4	ortholog_one2one	41.8879	39.6648	100	1
						
4930556I23Rik						
Aebp1	aebp1	ortholog_one2one	59.3972	54.8282	50	1
						
						
						
						
						
Gm13749						
						
						
						
						
Gm10851						
Gm37975						
Rbm17	rbm17	ortholog_one2one	85.9259	87.218	100	1
						
Gm57108						
						
						
						
						
6720483E21Rik						
Gm13260						
Il2ra						
Gm15834						
Gm11830						
						
Pold2	kcnk5	ortholog_one2one	69.0832	69.9784	50	1
Best4-ps						
						
						
Gm13015						
						
Gm12413						
						
						
Gm12815						
						
Gm11942						
Gm34882						
Rragd	rragd	ortholog_one2one	84.4612	85.101	50	1
						
Gm37881						
1700034H15Rik						
Il15ra						
Camk2b	camk2b	ortholog_one2one	81.3814	86.9984	25	0
Gm11943						
4933421O10Rik						
						
Gm11149						
						
9630013D21Rik						
Snhg5						
						
						
						
						
						
Gm29630						
Gm57184						
						
Fbh1	fbh1	ortholog_one2one	51.6315	53.373	75	1
						
Vmn2r-ps158						
Gm26611						
Myh14	myh14	ortholog_one2one	67.2897	68.2635	0	0
						
						
Gm27002						
1700063H06Rik						
Gm13775						
						
						
						
Gm29154						
						
						
Gm29570						
Gm28154						
Ankrd17	ankrd17	ortholog_one2one	84.2021	80.6142	100	1
						
						
						
						
						
						
Ankrd16	ankrd16	ortholog_one2one	54.8476	55.9322	50	1
Gm57148						
						
						
						
						
4933409D19Rik						
						
						
Gm19705						
Fam161a	fam161a	ortholog_one2one	35.3684	23.4965	100	0
Gm56383						
Gm56384						
Gm56385						
Gm56386						
Wt1	wt1	ortholog_one2one	68.2785	81.9025	100	1
Gm56416						
Gm24398						
Xpo1	xpo1	ortholog_one2one	94.3044	95.8254	100	1
Gm22753						
Ahsa2						
2310003N18Rik						
Nav2	nav2	ortholog_one2one	75.116	74.8634	75	1
Gm48740						
Gm31013						
Edn3	edn3	ortholog_one2one	35.9813	38.6935	100	1
Gm57048						
						
Gm14617						
						
Gm47279						
						
1700093K21Rik						
						
Gm14618						
						
Gm16354						
Gm14393						
U90926						
						
Cfap251	cfap251	ortholog_one2one	38.1832	46.3985	75	1
Gm14439						
Gm14387						
Gm14399						
Gm16355						
						
Gm14443						
						
Selenok-ps1						
Gm14391						
Sanbr	sanbr	ortholog_one2one	69.4986	69.6927	100	1
						
						
						
						
						
Gm14438						
						
Gm14390						
Gm14295						
A430033K04Rik						
Fam169b	fam169b	ortholog_one2one	38.8889	35.6568	100	1
Gm14405						
Gm14296		ortholog_one2many	20.0803	17.7305	0	0
Mapk10	mapk10	ortholog_one2one	82.7935	83.9836	50	1
4930535L15Rik						
Gm14417						
Gm14402						
Gm14407						
Gm14411						
Gm14416						
Gm14413						
Gm14400						
Trim5						
Gm14412						
Gm14414						
						
Gm14307						
Gm14308						
Trim34b						
Gm37896						
B230323A14Rik						
Usp17le						
Zfp973						
Muc5ac	muc5ac	ortholog_one2many	36.7004	29.1561	50	1
Muc5ac		ortholog_one2many	31.4906	45.5993	50	1
Muc5ac		ortholog_one2many	29.6961	17.443	0	0
Muc5ac		ortholog_one2many	35.5427	21.2126	50	0
Gm14305						
						
						
						
Gm14301						
Gm14401						
						
						
Zfp970						
						
Gm16363						
Gm33994						
Gm14408						
Zfp1010						
Krtap5-2						
						
Gm10153						
						
Gm14410						
Krtap5-3						
						
Krtap5-1						
						
Sp3	sp3	ortholog_one2one	69.7318	72.3179	100	1
Tnnt3	tnnt3	ortholog_one2one	76.1506	55.4878	100	1
Gm34004						
Gm54897						
						
Pex13	pex13	ortholog_one2one	70.6173	71.3217	100	1
Platr23						
						
						
Gm33222						
Pus10	pus10	ortholog_one2one	65.0854	66.4729	100	1
						
						
Gm33914						
						
						
4930535G08Rik						
						
						
						
						
						
Gm57117						
Gm47133						
						
Gm56026						
Hspe1-ps5						
Gm37799						
Gm11007						
Gm32793						
Gm2007						
1700061E17Rik						
Gm14419						
Gm16024						
AI838599						
Gm14418						
						
						
Gm14406						
						
Rel	rel	ortholog_one2one	40.3061	40.2377	100	1
1700123M08Rik						
						
Gm2004						
4930439A04Rik						
Gm6182						
2210418O10Rik		ortholog_one2many	20.0803	17.7305	0	0
D930019O06Rik						
						
						
Gm24422						
Gm12182						
