Gene name	Pig gene name	Pig homology type	%id. target Pig gene identical to query gene	%id. query gene identical to target Pig gene	Pig Gene-order conservation score	Pig Whole-genome alignment coverage	Pig orthology confidence [0 low, 1 high]
							
							
							
RN7SL713P							
TACSTD2	TACSTD2	ortholog_one2one	85.4489	85.4489	100	100.00	1
							
							
							
							
MYSM1	MYSM1	ortholog_one2one	83.9372	86.1214	100	100.00	1
							
							
							
							
							
							
							
							
LINC01257							
							
							
							
							
							
DPP3-DT							
							
							
LINC02458							
							
CPS1-IT1							
HSPA8P6							
CRYGFP							
MEAF6P1							
LRP4-AS1							
PKP4P1							
							
RNA5SP118							
SNAI1P1							
							
RPE		ortholog_one2many	25.8772	67.8161	0	0.00	0
LINC02688							
MIR6825							
MIR7976							
MCM2	MCM2	ortholog_one2one	96.9027	95.0108	100	100.00	1
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
LINC01647							
							
FBXO2	FBXO2	ortholog_one2one	87.8378	80.7453	75	100.00	1
							
							
							
							
LINC02391							
							
							
LINC02551							
							
							
							
PAFAH1B2P2							
							
LINC02720							
FBXO44							
LINC02755							
							
							
NUP107-DT							
							
							
							
							
							
							
							
							
							
TTLL3	TTLL3	ortholog_one2one	74.1104	73.0351	100	100.00	1
BTG1-DT							
							
							
							
							
							
							
							
FBXO6	FBXO6	ortholog_one2one	73.7201	79.4118	100	100.00	1
MIR6884							
SNORD124	SNORD124	ortholog_one2one	89.4231	89.4231		100.00	1
THRA	THRA	ortholog_one2one	88.5366	71.4567	100	100.00	1
LINC02546							
DRAXIN	DRAXIN	ortholog_one2one	83.9542	83.9542	75	100.00	1
							
							
MAP2	MAP2	ortholog_one2one	89.3268	79.3774	100	100.00	1
RPF1	RPF1	ortholog_one2one	93.6963	93.6963	100	100.00	1
							
							
LINC03096							
							
							
							
							
							
GNG5	GNG5	ortholog_one2one	100	100	100	100.00	1
							
NR1D1	NR1D1	ortholog_one2one	96.4169	96.1039	100	100.00	1
CTBS	CTBS	ortholog_one2one	70.3896	71.3158	100	100.00	1
ANO3-AS1							
RIC3-DT							
							
							
							
							
							
MSL1	MSL1	ortholog_one2one	99.5114	99.5114	100	100.00	1
							
							
							
							
LINC02419							
							
B4GAT1-DT							
							
							
							
							
							
LINC01555							
							
							
							
DISC1FP1							
							
SSX2IP	SSX2IP	ortholog_one2one	93.1596	93.1596	100	100.00	1
							
							
							
							
							
							
							
CASC3	CASC3	ortholog_one2one	92.3186	92.4501	100	100.00	1
							
							
							
							
							
							
							
							
LINC02401							
							
							
IQCJ-SCHIP1							
MIR6866							
RAPGEFL1	RAPGEFL1	ortholog_one2one	96.8278	96.8278	100	100.00	1
							
							
PRAMEF19		ortholog_many2many	41.3361	41.9492	0	0.00	0
PRAMEF19		ortholog_many2many	42.5887	41.0463	50	0.00	0
PRAMEF19		ortholog_many2many	11.4823	50	0	0.00	0
PRAMEF19		ortholog_many2many	42.1712	42.1712	0	0.00	0
PRAMEF19		ortholog_many2many	43.0063	42.2998	0	0.00	0
PRAMEF19		ortholog_many2many	39.4572	42.5676	0	94.57	0
PRAMEF19		ortholog_many2many	42.38	40.8451	0	0.00	0
PRAMEF19		ortholog_many2many	36.3257	38.7528	50	0.00	0
PRAMEF19		ortholog_many2many	41.3361	40.081	0	0.00	0
PRAMEF19		ortholog_many2many	42.7975	40.8367	0	0.00	0
PRAMEF19		ortholog_many2many	42.1712	42.1712	50	0.00	0
LINC00939							
							
RPL22P6							
TRIP12	TRIP12	ortholog_one2one	97.5327	98.7751	100	100.00	1
FAM72B		ortholog_one2many	62.4161	63.6986	25	100.00	1
LINC02699							
							
LINC02734							
							
IQCJ	IQCJ	ortholog_one2one	83.0357	83.7838	100	100.00	1
							
ZBED6	ZBED6	ortholog_one2one	91.4198	91.2334	75	100.00	1
							
LINC02826							
							
SLC2A1	SLC2A1	ortholog_one2one	97.561	97.561	100	100.00	1
							
SCHIP1	SCHIP1	ortholog_one2one	94.6612	95.0515	100	100.00	1
							
							
							
							
							
MIR6867							
							
WIPF2	WIPF2	ortholog_one2one	96.3636	96.3636	100	100.00	1
LINC02359							
							
LINC02712							
							
							
							
ARHGEF17-AS1							
KCNA3	KCNA3	ortholog_one2one	96.3478	94.2177	100	100.00	1
							
ZC3H11B		ortholog_one2many	85.3416	84.1912	0	99.53	1
							
NCF2	NCF2	ortholog_one2one	88.2129	72.1617	100	97.99	1
MYRIP	MYRIP	ortholog_one2one	86.4959	86.7991	50	100.00	1
CDC6	CDC6	ortholog_one2one	86.9643	86.9643	100	100.00	1
							
							
							
							
							
							
FOXD3	FOXD3	ortholog_one2one	96.6527	96.0499	100	100.00	1
PRPF19-DT							
							
MIR6068							
Y_RNA							
							
							
							
RNA5SP49							
							
RPSAP65							
							
RARA	RARA	ortholog_one2one	99.3506	99.3506	100	100.00	1
							
ALG6	ALG6	ortholog_one2one	93.6884	93.6884	100	100.00	1
							
							
							
							
							
							
							
							
							
							
LINC02350							
							
							
							
							
							
							
							
							
							
							
LINC02685							
LINC02825							
							
LINC02347							
							
							
ATP6V1G3	ATP6V1G3	ortholog_one2one	77.1186	77.1186	100	100.00	1
							
							
							
PEBP1P3							
							
							
MIR181B1	ssc-mir-181b-1	ortholog_one2one	71.8182	98.75		100.00	1
MIR181A1	ssc-mir-181a-1	ortholog_one2one	90	95.1923		100.00	1
							
MSTO1	MSTO1	ortholog_one2one	85.2632	85.5634	75	100.00	1
							
							
							
							
							
							
							
							
							
							
FAM32EP							
							
RARA-AS1							
							
NDUFA5P6							
							
							
							
GJD3							
GJD3-AS1							
							
							
PPIAP54							
							
RNA5SP441							
							
							
FBXO3-DT							
LINC02824							
TOP2A	TOP2A	ortholog_one2one	94.3174	94.1944	100	100.00	1
							
							
LRCH3	LRCH3	ortholog_one2one	88.8031	86.3579	100	100.00	1
LINC00943							
							
RNU6-1062P	U6	ortholog_one2one	75.7009	75.7009		0.00	0
RNU6-662P							
RORC	RORC	ortholog_one2one	91.6988	91.6988	100	100.00	1
							
							
							
Y_RNA							
							
RPL23AP75							
IGFBP4	IGFBP4	ortholog_one2one	96.124	95.7529	100	100.00	1
							
							
							
							
							
TNS4	TNS4	ortholog_one2one	82.6573	82.5419	100	100.00	1
							
							
							
DHCR7-DT							
							
							
							
							
							
LINC02723							
							
							
							
							
							
							
CCR7	CCR7	ortholog_one2one	92.328	91.8421	100	100.00	1
							
Y_RNA							
SNRPEP10							
LINC02682							
RNU6-1248P							
CAPN2	CAPN2	ortholog_one2one	92.5714	89.2562	100	100.00	1
							
							
LINC02372							
DUBR							
							
							
							
							
							
SMARCE1	SMARCE1	ortholog_one2one	98.2968	98.2968	100	100.00	1
							
HSPE1P20							
							
							
							
							
							
							
LINC02376							
							
							
							
							
							
ESAM-AS1							
RNU1-104P							
							
							
							
LINC01990							
SBNO1-AS1							
PHB1P11							
ACTBP11							
CICP5							
RNU6-1319P	U6	ortholog_one2many	84.6154	82.243		0.00	0
LINC02744							
							
							
PDE12	PDE12	ortholog_one2one	92.6108	92.6108	100	100.00	1
KMT5A	KMT5A	ortholog_one2one	94.3182	94.3182	100	100.00	1
TP53BP2	TP53BP2	ortholog_one2one	90.6526	88.8505	75	100.00	1
FLNB-AS1							
							
							
							
							
SSR3	SSR3	ortholog_one2one	98.9189	98.9189	100	100.00	1
							
RILPL2	RILPL2	ortholog_one2one	80.5687	74.8899	100	93.80	1
TMEM87B	TMEM87B	ortholog_one2one	85.4054	86.0254	100	100.00	1
							
							
COPS5P2							
SNRNP35	SNRNP35	ortholog_one2one	91.4634	91.4634	100	100.00	1
							
							
							
RILPL1	RILPL1	ortholog_one2one	96.5261	94.6472	100	100.00	1
							
TIPARP	TIPARP	ortholog_one2one	96.4992	96.4992	100	100.00	1
LINC01493							
PUM2	PUM2	ortholog_one2one	98.6842	98.9632	100	100.00	1
							
							
TMED2-DT							
							
							
							
RGS13	RGS13	ortholog_one2one	90.566	79.1209	100	100.00	1
							
							
							
PA2G4P4							
							
PRR23E							
							
							
Y_RNA							
PRR23E2P							
RNU6-1047P							
							
PRR20G							
LINC02034							
CLLU1-AS1							
							
LINC02014							
							
LINC02397							
LINC02743							
MIR4426							
							
							
RGS2	RGS2	ortholog_one2one	95.2607	94.8113	100	100.00	1
							
							
							
							
							
							
							
							
FBXW8	FBXW8	ortholog_one2one	78.9298	79.1946	100	100.00	1
RN7SKP126							
HAX1	HAX1	ortholog_one2one	83.5125	82.0423	100	100.00	1
COL6A4P2							
COMMD2	COMMD2	ortholog_one2one	94.9749	94.9749	100	100.00	1
							
							
SENCR							
							
							
TESC	TESC	ortholog_one2one	96.729	96.729	100	100.00	1
							
GLMP	GLMP	ortholog_one2one	82.266	82.266	100	100.00	1
							
							
							
							
LINC00900							
ANKUB1	ANKUB1	ortholog_one2one	86.2132	86.372	100	100.00	1
TESC-AS1							
							
CRYBG2	CRYBG2	ortholog_one2one	69.4762	63.337	100	99.16	1
							
PXDN	PXDN	ortholog_one2one	87.8296	84.9575	100	100.00	1
							
							
							
RNU6-507P	U6	ortholog_one2many	58	55.7692		0.00	0
RNF13	RNF13	ortholog_one2one	97.6378	91.8519	100	100.00	1
							
							
							
FBXO21	FBXO21	ortholog_one2one	98.3897	98.5484	100	100.00	1
TTC13	TTC13	ortholog_one2one	98.2558	94.9438	100	100.00	1
LINC02764							
							
							
							
							
							
SH3YL1	SH3YL1	ortholog_one2one	94.4444	94.4444	75	100.00	1
							
APOA1-AS							
LINC02724							
							
							
							
							
							
							
							
DDX12P							
							
							
LINC02552							
LINC02076							
ARV1	ARV1	ortholog_one2one	86.7159	86.7159	100	100.00	1
							
RNU6-720P							
NPM1P29							
PFN2		ortholog_one2one	73.5714	44.9782	100	100.00	0
							
TRIM67-AS1							
TMEM234	TMEM234	ortholog_one2one	88.5714	89.2086	100	100.00	1
							
							
							
							
							
							
							
							
PIWIL4-AS1							
TMEM183BP							
PPIAP73							
							
HNRNPA1P24							
RPS3AP43							
EIF3JP2							
WASH8P							
GADD45A	GADD45A	ortholog_one2one	72.1212	67.2316	100	100.00	1
RPL32P9							
SERP1	SERP1	ortholog_one2one	100	100	100	100.00	1
							
							
							
LINC02700							
							
GNG12	GNG12	ortholog_one2one	95.8333	95.8333	100	100.00	1
TRIM16L							
RNU7-80P							
							
WLS	WLS	ortholog_one2one	97.9667	88.4808	100	100.00	1
SELENOT	SELENOT	ortholog_one2one	97.4359	97.4359	100	100.00	1
							
							
							
							
ZNF143-AS1							
TMEM123-DT							
ACP1	ACP1	ortholog_one2one	79.1139	54.3478	100	100.00	1
							
							
							
							
HNRNPKP3							
							
							
UVRAG-DT							
							
SAP30P1							
COX6B1P7							
ERICH6	ERICH6	ortholog_one2one	68.3258	71.1146	100	100.00	1
MRPS18BP1							
FAM106A							
ESRRG	ESRRG	ortholog_one2one	99.7817	98.2796	100	100.00	1
DGAT2-DT							
							
							
							
							
							
							
							
							
							
							
							
SNRPCP3							
SIAH2	SIAH2	ortholog_one2one	99.0741	99.0741	100	100.00	1
							
							
RNU6-242P							
							
SIAH2-AS1							
ZFP36L2	ZFP36L2	ortholog_one2one	95.9514	84.0426	100	100.00	1
RPL21P30							
HMGB1P31							
							
RNU7-172P							
TSPYL6							
MINDY4B	MINDY4B	ortholog_one2one	82.1739	82.5328	100	100.00	1
							
TNS1	TNS1	ortholog_one2one	88.7983	90.6215	100	100.00	1
							
							
							
							
							
FXYD6-AS1							
							
							
							
Y_RNA							
							
Y_RNA							
OSBPL11	OSBPL11	ortholog_one2one	95.7162	94.4518	50	100.00	1
							
							
							
							
							
							
							
							
							
NTM-AS1							
							
							
YTHDF3P1							
OR7E130P							
OR7E93P							
							
OR7E53P							
OR7E97P							
VPS51P6							
SYPL1P1							
							
DYNLL1P5							
RPL9P15							
							
							
							
CHRNB2	CHRNB2	ortholog_one2one	96.4143	96.4143	100	100.00	1
							
							
IGSF22-AS1							
MME-AS1							
Y_RNA							
RNU6-348P							
B3GAT1-DT							
MTCO1P58							
PLD1	PLD1	ortholog_one2one	93.1099	93.1099	100	100.00	1
KCNN3	KCNN3	ortholog_one2one	95.4856	97.2145	100	100.00	1
KANSL1-AS1							
							
							
							
LINC02584							
							
							
ARL17B		ortholog_one2many	43.5028	42.5414	0	57.94	0
							
							
							
ZBTB44-DT							
TMEM275	TMEM275	ortholog_one2one	76.8362	75.1381	100	100.00	1
							
LELP1	LELP1	ortholog_one2one	66.3265	61.9048	100	100.00	1
PRR9	PRR9	ortholog_one2one	77.5862	77.5862	100	100.00	1
							
RPLP0P4							
LORICRIN	LORICRIN	ortholog_one2one	69.2308	68.5714	100	100.00	1
TILAM							
PGLYRP3	PGLYRP3	ortholog_one2one	77.4194	69.8413	100	100.00	1
							
PGLYRP4	PGLYRP4	ortholog_one2one	73.1903	69.6429	100	100.00	1
RNU6-160P	U6	ortholog_one2many	69.1589	67.2727		0.00	0
RNU6-160P	U6	ortholog_one2many	78.5047	77.0642		0.00	0
S100A9		ortholog_one2one	64.9123	33.3333	100	99.88	0
S100A12	S100A12	ortholog_one2one	70.6522	68.4211	100	100.00	1
							
LAPTM4BP1							
TMEM212	TMEM212	ortholog_one2one	79.3814	85.0829	100	100.00	1
S100A8	S100A8	ortholog_one2one	68.8172	71.9101	100	100.00	1
							
							
S100A15A							
TMEM92-AS1							
S100A7A							
TMEM212-IT1							
							
							
							
FGFR3P4							
RNU6-1120P	U6	ortholog_one2one	70.3704	71.028		0.00	0
							
							
S100A7P1							
							
SOX2	SOX2	ortholog_one2one	99.6845	99.0596	100	100.00	1
S100A7							
							
							
RN7SL703P							
RNA5SP150							
PSMG3P2							
							
ZCCHC10P1							
S100A7L2							
							
U1							
AADACL2							
U2							
NBPF8		ortholog_one2many	6.36943	16.9492	0	0.00	0
							
							
							
							
GTF2IP6							
							
							
AADACP1							
							
							
AADAC	AADAC	ortholog_one2one	74.6867	74.6867	100	68.68	1
RPS27AP5							
RPLP0P2							
							
TNFRSF18	TNFRSF18	ortholog_one2one	55.1867	60.7306	100	100.00	1
							
							
SUCNR1	SUCNR1	ortholog_one2one	78.1437	82.0755	100	99.64	1
							
TMEM14EP							
TMEM14EP							
Y_RNA							
ATP5MGP5							
P2RY1	P2RY1	ortholog_one2one	96.2467	96.7655	100	100.00	1
							
							
Y_RNA							
SRP14P5							
							
SDF4	SDF4	ortholog_one2one	83.662	62.1339	100	100.00	1
YEATS2-AS1							
							
							
							
							
GATD1-DT							
MAP6D1	MAP6D1	ortholog_one2one	78.8945	81.7708	100	100.00	1
RDM1P3							
							
							
							
							
B3GALT6	B3GALT6	ortholog_one2one	89.0578	90.7121	100	100.00	1
							
PARL	PARL	ortholog_one2one	94.1953	94.1953	100	100.00	1
							
C1QTNF12	C1QTNF12	ortholog_one2one	73.8411	74.5819	100	100.00	1
ABHD17AP6							
CCDC144NL-AS1							
LINC02726							
							
UBE2J2	UBE2J2	ortholog_one2one	95.3668	91.1439	100	100.00	1
							
							
							
							
LINC02717							
							
CREG2	CREG2	ortholog_one2one	81.3793	84.8921	100	100.00	1
							
							
LINC02687							
RFX8	RFX8	ortholog_one2one	74.4186	60.7945	100	100.00	1
ABCC5-AS1							
HTR3E-AS1							
LINC01840							
EPHB3	EPHB3	ortholog_one2one	98.0962	97.998	100	100.00	1
RPS6P3							
PRCPP1							
							
RGPD1							
							
							
							
							
MIR6726							
PLEKHO1	PLEKHO1	ortholog_one2one	95.599	95.599	100	100.00	1
							
							
							
							
							
							
							
							
ANKRD42-DT							
CDRT15P1							
							
							
NSFP1							
RN7SL447P							
							
HES1	HES1	ortholog_one2one	99.6429	99.6429	100	100.00	1
							
PLGLB1							
							
RN7SL215P							
PTP4A2P1							
							
							
							
LINC02012							
HSD17B1P1							
							
BDH1	BDH1	ortholog_one2one	83.6735	82.948	50	100.00	1
							
RN7SL480P							
							
ANP32E		ortholog_one2one	28.7313	74.0385	0	0.00	0
MMP20-AS1							
RNU7-182P							
BIN1	BIN1	ortholog_one2one	96.9646	97.7891	100	100.00	1
							
							
THA1P							
NRIP3-DT							
							
							
							
TUBB8P5							
							
							
							
							
							
TMEM9B-AS1							
							
RPL7AP64							
							
SPDYE22P							
							
							
							
							
							
ZNF970P							
TBC1D26-AS1							
							
VTI1BP3							
							
RPL7AP9							
RPL10P13							
							
YWHAQP7							
							
							
RNU2-17P	U2	ortholog_one2many	61.0526	65.9091		0.00	0
RNU2-17P	U2	ortholog_one2many	71.0526	71.8085		0.00	0
							
CA14	CA14	ortholog_one2one	83.3828	83.3828	100	100.00	1
							
LINC01326							
							
LINC02098							
							
							
RN7SKP298							
PSAT1P4							
							
							
CBX1P5							
KRT17P8							
							
LINC02725							
BTG1P1							
							
							
							
							
							
BOC	BOC	ortholog_one2one	89.148	89.148	100	100.00	1
PTMAP4							
							
							
RPL13AP23							
							
LINC02550							
NCOR1P2							
							
RPL36P15							
							
							
APH1A	APH1A	ortholog_one2one	91.6981	98.3806	100	100.00	1
							
FTLP13							
							
							
DND1P1							
							
							
OOEPP2							
RPS26P8							
							
							
FTLP12							
							
							
							
							
							
							
NOS2P4							
SLC39A13-AS1							
KRTAP9-12P							
							
							
							
							
							
RPL7P38							
							
							
RPL13AP20							
							
							
							
ITFG2-AS1							
							
							
							
							
RPL4P4							
							
							
TMEM41A	TMEM41A	ortholog_one2one	91.6667	91.6667	100	100.00	1
							
							
YWHAEP3							
C1orf54	C1orf54	ortholog_one2one	78.626	78.0303	100	100.00	1
KRT16P5							
							
							
COTL1P2							
LRRC37A9P							
RPL29P31							
							
							
							
LIPH	LIPH	ortholog_one2one	86.918	86.918	100	100.00	1
CIART	CIART	ortholog_one2one	83.8961	71.3024	100	100.00	1
							
							
LINC02489							
ALG1L10P							
ENPP7P5							
PPIAP45							
							
							
							
							
							
SENP2	SENP2	ortholog_one2one	87.6061	92.6391	100	99.93	1
							
DDX12B							
MRPS21		ortholog_one2many	94.2529	94.2529	100	100.00	1
MRPS21		ortholog_one2many	88.5057	88.5057	0	0.00	0
MSANTD3P1							
							
							
							
							
							
LINC02739							
							
PRPF3	PRPF3	ortholog_one2one	85.9444	99.1554	100	100.00	1
							
							
							
KYNUP1							
							
							
							
SPICP3							
							
MIR497HG							
							
							
							
							
							
							
							
LINC02703							
							
							
							
							
							
							
							
							
BRWD1P2							
							
GNAI2P1							
							
							
EEF1B2P4							
							
							
RPL34P10							
NACAP8							
LINC02742							
ACAP3	ACAP3	ortholog_one2one	87.2902	76.2304	100	100.00	1
CCDC54-AS1							
							
							
							
							
							
							
							
ARHGAP27P1-BPTFP1-KPNA2P3							
							
TRAK1	TRAK1	ortholog_one2one	94.6485	91.8534	100	100.00	1
BPTFP1							
							
							
							
RPL36AP48							
IUR1							
PCNPP3							
							
HELZ-AS1							
							
							
LINC02375							
							
CSRP3-AS1							
							
							
							
KDM2B-DT							
							
INTS11	INTS11	ortholog_one2one	94.6667	80.5674	100	100.00	1
							
							
							
							
							
NIFKP9							
							
CYP27C1							
							
							
							
							
							
							
							
							
							
							
							
							
							
WBP11P2							
							
							
ERCC3	ERCC3	ortholog_one2one	97.8261	95.5056	100	100.00	1
P2RX4	P2RX4	ortholog_one2one	88.1443	88.1443	75	100.00	1
CDRT15P2							
							
							
IL6STP1							
							
							
							
							
							
NAV2-AS2							
							
							
							
							
							
							
LINC02719							
LINC02760							
APPBP2-DT							
CTTN-DT							
LINC01999							
KRTAP5-AS1							
							
							
							
CCDC15-DT							
							
							
LSAMP	LSAMP	ortholog_one2one	98.5207	92.2438	100	100.00	1
LINC02704							
							
SLC25A51P4							
							
KRT16P3							
							
							
							
RN7SL815P							
							
							
RNU5E-8P							
PTMAP8							
							
RNU6-1200P	U6	ortholog_one2one	79.4393	79.4393		0.00	0
LINC03051							
							
DRG1P2							
							
SLC41A3	SLC41A3	ortholog_one2one	79.4661	70.7495	50	99.89	1
							
							
							
							
							
							
							
							
							
							
							
							
RNU6-1147P							
KMT2CP5							
							
							
CAMKK2	CAMKK2	ortholog_one2one	91.3265	92.9066	100	100.00	1
							
							
SLC9B1P2							
							
							
							
LINC02683							
							
							
HTR5BP							
CDRT15P4							
FAR2P2							
							
							
							
							
							
ARL16	ARL16	ortholog_one2one	53.1792	82.8829	100	100.00	1
CYP4F62P							
							
							
NBEAP2							
							
CDRT15P3							
							
FAR2P4							
							
ECEL1P2							
SHANK2-AS1							
CYP4F30P							
FAR2P3							
MED15P9							
LINC02756							
ALMS1P1							
							
							
							
							
							
							
							
							
							
SLC26A11	SLC26A11	ortholog_one2one	82.8383	83.9465	100	100.00	1
							
FZD4-DT							
REG1CP							
SULT1C5P							
SULT1C5P							
SLC19A4P							
							
MALLP2							
							
							
BIRC6-AS2							
BIRC6-AS2							
GPAT2P1							
ZNF285CP							
AOX3P							
ALDH1L1	ALDH1L1	ortholog_one2one	86.8071	90.3114	50	100.00	1
AOX2P							
							
							
							
CASP4LP							
OR7E91P							
							
ANAPC1P1							
							
							
ANKRD20A8P							
LNCRNA-IUR							
							
PLGLA							
ANKRD33BP1							
ANKRD36BP2							
BMS1P23							
LINC01881							
LSP1P4							
CT75							
FAHD2CP							
							
							
							
CXCR2P1							
RPL7L1P10							
NCBP3	NCBP3	ortholog_one2one	94.5161	95.2846	100	100.00	1
RPL17P14							
RN7SKP283							
SLC8A1	SLC8A1	ortholog_one2one	97.9445	98.0453	100	100.00	1
							
CAMKK1	CAMKK1	ortholog_one2one	94.8515	90.0376	100	100.00	1
PID1	PID1	ortholog_one2one	98.1567	98.1567	100	100.00	1
CNRIP1	CNRIP1	ortholog_one2one	65.8537	79.4118	100	84.57	1
							
							
PLEK	PLEK	ortholog_one2one	91.7143	78.6765	100	99.52	1
							
							
							
							
LINC02759							
RNU1-30P							
							
LINC02689							
GSEC							
WDR4P2							
RNPC3P1							
FBXO48	FBXO48	ortholog_one2one	85.1613	87.4172	100	100.00	1
VHL		ortholog_one2many	69.0141	88.5542	100	100.00	1
TIRAP-AS1							
APLF	APLF	ortholog_one2one	76.7123	77.0138	100	100.00	1
							
							
							
							
							
P2RX1	P2RX1	ortholog_one2one	83.7093	83.0846	100	99.80	1
CD96	CD96	ortholog_one2one	70.826	70.5779	100	100.00	1
							
CHKA-DT							
							
LINC02721							
ANAPC5	ANAPC5	ortholog_one2one	97.0861	97.0861	100	100.00	1
							
							
							
MIR6727							
							
							
CPTP							
IRAG1-AS1							
CACNB4	CACNB4	ortholog_one2one	98.6538	98.8439	75	100.00	1
TAS1R3	TAS1R3	ortholog_one2one	73.9437	73.6842	100	100.00	1
							
ATP2A3	ATP2A3	ortholog_one2one	91.1912	89.3137	100	98.83	1
DVL1	DVL1	ortholog_one2one	95.1079	94.4286	100	100.00	1
							
							
							
ATP6V0CP2							
NECTIN2P1							
ZBED2	ZBED2	ortholog_one2one	86.2385	86.6359	100	100.00	1
NT5C3AP2							
							
SYT9-AS1							
PLCXD2-AS1							
ACVR2B-AS1							
SCN5A	SCN5A	ortholog_one2one	94.1936	94.0069	100	100.00	1
							
ACER3-AS1							
GRM5P1							
MIR6808							
MXRA8	MXRA8	ortholog_one2one	65.3846	84.7507	100	100.00	1
							
							
							
DENND2B-AS1							
							
							
							
							
							
							
							
							
							
RNF34	RNF34	ortholog_one2one	91.3979	91.1528	100	100.00	1
AURKAIP1	AURKAIP1	ortholog_one2one	72.3618	72.3618	100	99.96	1
							
							
							
							
							
							
							
NDUFB4P8							
							
							
TMEM222	TMEM222	ortholog_one2one	89.4231	79.8283	100	99.92	1
							
							
							
							
							
							
							
KDM2B		ortholog_one2many	8.98204	97.561	100	59.22	0
KDM2B		ortholog_one2many	55.9132	96.2629	100	81.43	1
							
							
							
							
							
							
TPBGL-AS1							
LINC02714							
							
LINC01975							
RNU6-48P							
ACTG1P20							
RNA5SP434							
LINC02092							
SYTL1	SYTL1	ortholog_one2one	86.2989	80.5648	100	100.00	1
							
							
							
LINC02730							
							
LINC02731							
TMEM220-AS1							
							
MAP3K6	MAP3K6	ortholog_one2one	89.441	83.5994	100	100.00	1
							
							
							
LINC02718							
							
							
							
LINC02690							
LINC02716							
							
							
							
ZNF652-AS1							
							
CCDC90B-AS1							
MIR7107							
LINC02710							
ETFBKMT							
SP2-AS1							
							
H3-5							
							
							
							
							
RNU6-1069P							
CD164L2	CD164L2	ortholog_one2one	84.4828	84.4828	100	100.00	1
							
							
LINC02422							
							
							
							
PDGFDDN							
							
							
							
RPL12P32							
							
							
							
							
LINC03088							
VPS45	VPS45	ortholog_one2one	99.1228	99.1228	100	100.00	1
LINC01495							
LINC00937							
							
							
							
							
							
							
							
							
							
							
							
							
							
NECTIN1-DT							
THOC7-AS1							
PSMD6-AS2							
PSMD6-AS1							
							
SCAANT1							
THRAP3P1							
STT3B	STT3B	ortholog_one2one	99.2736	99.3939	100	100.00	1
CD300LD-AS1							
							
LINC02449							
LNC-RHL1							
							
							
SF1-DT							
CADM1-AS1							
							
							
							
LINC01973							
							
ATP11B	ATP11B	ortholog_one2one	93.1181	88.961	100	100.00	1
							
							
							
LINC02151							
							
							
							
							
							
							
							
LINC02741							
							
							
							
							
							
							
							
							
							
							
							
STAM2	STAM2	ortholog_one2one	94.0952	93.9164	50	100.00	1
							
LINC01537							
							
LINC01993							
MIR4300HG							
							
							
							
							
							
							
SOCS3-DT							
							
RPL30P2							
RAB7A	RAB7A	ortholog_one2one	93.2367	76.5873	50	100.00	1
							
							
RPS27P10							
RNA5SP119							
MTND2P23							
							
MTCO1P46							
MIR548F2							
PCED1CP							
							
SCN3A	SCN3A	ortholog_one2one	96.45	97.3259	100	99.87	1
FAIM	FAIM	ortholog_one2one	93.5323	76.4228	100	100.00	1
							
							
FOLH1B							
TK1	TK1	ortholog_one2one	85.4701	87.3362	100	100.00	1
PPIAP72							
LINC02686							
PIK3CB	PIK3CB	ortholog_one2one	97.6636	97.2093	100	100.00	1
WTAPP1							
LINC02827							
IL6R	IL6R	ortholog_one2one	75.2137	71.8367	100	100.00	1
							
							
							
							
TIALD							
							
							
NARF-AS1							
RPL32P33							
							
							
SLC39A11	SLC39A11	ortholog_one2one	92.5373	92.8144	100	100.00	1
							
							
							
LINC02684							
							
							
							
RN7SKP180							
							
							
							
							
ACADM	ACADM	ortholog_one2one	87.886	87.886	100	100.00	1
							
							
							
							
IQSEC3-AS1							
							
							
ATG12P1							
							
							
							
VCF1	VCF1	ortholog_one2one	78.2609	88.5246	100	100.00	1
							
LINC02405							
GAPDHP39							
							
RPL23AP40							
EEF1A1P25							
HMGN2P13							
							
KIAA1328P1							
RAP2B	RAP2B	ortholog_one2one	100	100	100	100.00	1
RN7SL300P	Metazoa_SRP	ortholog_one2many	74.8428	79.5987		0.00	0
LINC03109							
							
LINC02877							
RNU6-901P							
MTNAP1	MTNAP1	ortholog_one2one	53.8588	57.7465	100	98.26	1
CCR4	CCR4	ortholog_one2one	93.0556	93.0556	100	100.00	1
GLB1	GLB1	ortholog_one2one	70.6056	77.8502	100	98.79	1
							
VDAC2P4							
							
CCNT2	CCNT2	ortholog_one2one	88.7671	95.2941	100	100.00	1
							
							
							
							
SDK2		ortholog_one2one	10.9116	95.1807	100	69.89	0
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
							
CHN1	CHN1	ortholog_one2one	98.6928	98.6928	100	100.00	1
							
							
							
							
							
							
							
SEC13P1							
SUMO2P10							
							
TMPPE	TMPPE	ortholog_one2one	72.1854	86.2797	100	100.00	1
PCED1B-AS1							
							
							
							
							
RN7SL296P							
ZDHHC19	ZDHHC19	ortholog_one2one	82.5243	72.0339	100	100.00	1
PDE2A-AS2							
							
LINC01499							
							
							
							
							
							
PICART1							
Y_RNA							
SLC51A	SLC51A	ortholog_one2one	82.9412	82.9412	100	100.00	1
							
							
							
							
FAM99A							
							
							
