Gene name	Pig gene name	Pig homology type	%id. target Pig gene identical to query gene	%id. query gene identical to target Pig gene	Pig Gene-order conservation score	Pig Whole-genome alignment coverage	Pig orthology confidence [0 low, 1 high]
							
							
							
							
							
Gm1965							
Ddi2	RSC1A1	ortholog_one2one	70.7051	69.2607	100	78.75	1
							
A330049N07Rik							
							
							
Gm56927							
							
							
							
							
Gm32872							
Gm44386							
Gm13209							
							
Srm	SRM	ortholog_one2one	94.0397	94.0397	100	0.00	1
Ivd	IVD	ortholog_one2one	80.6604	85.9296	100	0.00	1
							
							
							
Gm47358							
							
							
6430584L05Rik							
Gm48677							
Mrpl4	MRPL4	ortholog_one2one	79.5918	79.5918	100	100.00	1
							
							
							
							
							
Gm30676							
							
							
							
							
							
							
							
							
							
							
Masp2	MASP2	ortholog_one2one	77.2263	77.3392	100	0.00	1
Gm45051							
1700094J05Rik							
							
Gm44081							
							
Gm34312							
Gm22889	SNORA55	ortholog_one2many	84.4828	36.2963		0.00	0
Gm14245							
Mall	MALL	ortholog_one2one	82.4675	83.5526	100	0.00	1
							
							
							
Gm38773							
							
Mtln	MTLN	ortholog_one2one	92.8571	92.8571	50	0.00	0
Gm43950							
Mir1231							
2610012C04Rik							
							
Pih1d1	PIH1D1	ortholog_one2one	81.3793	81.6609	100	0.00	1
Gm37333							
							
Gm4793							
							
							
Gm56485							
A930001A20Rik							
Bub1	BUB1	ortholog_one2one	73.8432	72.3404	50	0.00	0
							
5330439M10Rik							
Csrp1	CSRP1	ortholog_one2one	97.9275	61.165	100	100.00	1
							
Icam1	ICAM1	ortholog_one2one	51.7691	51.7691	100	100.00	1
							
Tardbp	TARDBP	ortholog_one2one	98.0676	98.0676	100	0.00	1
							
							
							
							
							
							
							
							
							
							
Gm7132							
							
Gm33819							
							
Gm36208							
Phlda3	PHLDA3	ortholog_one2one	96	97.561	100	100.00	1
BC048559							
Sirpd		ortholog_many2many	41.573	16.9336	0	0.00	0
Sirpd		ortholog_many2many	39.3258	13.1332	0	0.00	0
Sirpd		ortholog_many2many	42.1348	16.7411	0	0.00	0
Tnni1	TNNI1	ortholog_one2one	95.7219	78.5088	100	40.62	1
Sirpb1a		ortholog_many2many	52.3929	47.5973	0	0.00	0
Sirpb1a		ortholog_many2many	50.8816	37.8987	0	0.00	0
Sirpb1a		ortholog_many2many	51.3854	45.5357	0	0.00	0
							
							
							
							
Gm40646							
							
Letm1	LETM1	ortholog_one2one	78.4553	69.6751	100	47.08	1
							
							
A430078I02Rik							
Icam4	ICAM4	ortholog_one2one	67.9389	65.4412	100	100.00	1
							
							
Sirpb1b		ortholog_many2many	52.3929	47.5973	0	0.00	0
Sirpb1b		ortholog_many2many	50.6297	37.7111	0	0.00	0
Sirpb1b		ortholog_many2many	51.3854	45.5357	0	0.00	0
							
							
							
							
							
Hk1os							
Icam5	ICAM5	ortholog_one2one	85.3871	84.9241	100	100.00	1
							
Gm10059							
							
Gm13855							
Gm30708							
Nsd2	NSD2	ortholog_one2one	62.3719	79.7007	100	100.00	1
							
Gm22902							
Gm14283							
							
							
Smox	SMOX	ortholog_one2one	91.9658	91.9658	75	0.00	1
Gm37468							
Slc17a7	SLC17A7	ortholog_one2one	97.8571	96.649	100	0.00	1
							
							
Mir1900							
							
Zglp1	ZGLP1	ortholog_one2one	57.8947	57.4627	100	100.00	1
							
							
Gm49373							
							
Gm38431							
Gm43964							
							
							
							
							
							
Gm32931							
							
Alms1-ps2							
Fdx2	FDX2	ortholog_one2one	81.0345	75.8064	100	100.00	1
Lad1		ortholog_one2one	52.8409	43.662	100	0.00	0
							
							
Gm36503							
Mir7055							
Gfy	GFY	ortholog_one2one	55.5556	50.2693	100	0.00	1
							
							
Gm56995							
							
							
Pth2	PTH2	ortholog_one2one	77	78.5714	100	0.00	1
Gm33728							
							
Raver1	RAVER1	ortholog_one2one	89.5722	85.0254	100	100.00	1
B230319C09Rik							
Kash5	KASH5	ortholog_one2one	63.2716	72.5664	100	0.00	1
Tnnt2	TNNT2	ortholog_one2one	85.7616	87.7966	100	28.34	1
Gm38875							
							
							
Gm47257							
							
							
5730435O14Rik							
Gm44071							
							
							
							
Gm44036							
Gm51802							
							
							
Tbcb	TBCB	ortholog_one2one	87.2951	87.2951	100	13.59	1
							
Mir7082							
Tyk2	TYK2	ortholog_one2one	78.7162	78.7162	100	10.92	1
Gm11198							
Gm11199							
Omg	OMG	ortholog_one2one	88.7133	88.7133	100	0.00	1
							
Polr2i	POLR2I	ortholog_one2one	100	100	100	0.00	1
Evi2							
							
							
Gm52885							
							
							
Evi2b	EVI2B	ortholog_one2one	52.7027	50.9804	50	0.00	0
							
Gm20383							
							
Evi2a	EVI2A	ortholog_one2one	60.9865	59.1304	75	0.00	1
							
Gm47343							
							
							
Gm44202							
							
							
Rab11fip4	RAB11FIP4	ortholog_one2one	90.7087	90.1408	100	77.24	1
1700025K04Rik							
							
							
							
							
							
							
							
							
							
Gm7457							
							
							
Ovol3	OVOL3	ortholog_one2one	88.8889	88.4211	100	0.00	1
							
Gm15647							
Wdr62	WDR62	ortholog_one2one	77.3622	76.5088	100	0.00	1
							
							
4930467K11Rik							
Gm23293							
Gm25867							
Gm24887							
Mir193a	ssc-mir-193a	ortholog_one2one	92.4242	76.25		0.00	0
Mir365-2							
Gm24454							
							
Cxcl16		ortholog_one2one	43.4959	37.4126	100	0.00	0
							
							
4930511E03Rik							
Gm55574							
Usp36	USP36	ortholog_one2one	52.9144	64.5556	100	90.55	1
							
							
							
							
Gm48084							
							
							
							
							
							
							
							
							
							
							
							
1700009C05Rik							
Gm15608							
							
							
							
							
							
							
							
							
							
							
Adra1d	ADRA1D	ortholog_one2one	80.9609	79.8246	50	0.00	0
							
							
Gm13902							
Gm47895							
Arl14ep	ARL14EP	ortholog_one2one	88.0435	93.4615	100	100.00	1
							
							
							
							
Lgals3bp	LGALS3BP	ortholog_one2one	61.5251	64.4283	100	0.00	1
							
							
Gm21814							
							
Gm16280							
Cdc37	CDC37	ortholog_one2one	93.9314	93.6842	100	0.00	1
Gm47398							
Gm13900							
Gm13904							
Fshb	FSHB	ortholog_one2one	87.6923	88.3721	100	0.00	1
Gm572							
Gm6559							
Gm24885							
							
Gm13903							
4930431F10Rik							
Cant1	CANT1	ortholog_one2one	86.3524	87	100	0.00	1
Gm23925							
Snhg11							
							
							
Gm35920							
							
							
							
Casz1							
							
							
							
							
Pde4a	PDE4A	ortholog_one2one	75.5924	76.8675	100	0.00	1
Gm40372							
							
							
Rps12-ps5							
							
Clip3	CLIP3	ortholog_one2one	97.2578	97.2578	100	0.00	1
Gm56925							
Nelfa	NELFA	ortholog_one2one	93.3962	91.3284	100	100.00	1
C1qtnf1	C1QTNF1	ortholog_one2one	78.6477	80.9524	100	96.20	1
							
							
4930463O16Rik							
							
							
Gm25187							
							
Gm25129	SNORA71	ortholog_one2one	81.203	80.597		100.00	1
							
							
Ralgapb	RALGAPB	ortholog_one2one	97.4784	97.4138	100	80.73	1
Gm35430							
Gm11747							
Gm11748							
Engase	ENGASE	ortholog_one2one	76.5668	76.881	100	100.00	1
							
Alkbh6	ALKBH6	ortholog_one2one	90.7563	90.7563	100	0.00	1
Gm54719							
							
4930404I20Rik							
Gm48057							
							
Gm48486							
1700069P05Rik							
Gm45604							
Gt(ROSA)26Sor							
Mir7024							
Gm42849							
Gm42847							
							
Nat8l	NAT8L	ortholog_one2one	92.9766	92.053	100	100.00	1
							
							
							
							
							
							
Gm30034							
Gm19798							
Gm43459							
Nicol1	NICOL1	ortholog_one2one	85.5556	74.0385	100	100.00	1
4930407I19Rik							
							
Gm13205							
Gm56160							
Gm10936							
Gm17029							
Syne4	SYNE4	ortholog_one2one	62.8866	64.2105	100	0.00	1
							
Thoc2l	THOC2	ortholog_one2many	90.4972	90.2699	0	0.00	0
Pex14	PEX14	ortholog_one2one	90.6915	87.4359	100	99.50	1
							
							
							
							
							
Gm10145							
							
							
							
Keap1	KEAP1	ortholog_one2one	94.5513	94.5513	100	100.00	1
Gm6713							
							
							
							
Gm6721							
							
Supt4b							
Gm18777							
							
Gm16166							
Gm55006							
Gm4473							
Zfp33b							
Timp2		ortholog_one2one	54.5455	46.6926	100	5.08	0
Gm35113							
Fam133b	FAM133B	ortholog_one2one	88.9796	88.2591	75	0.00	1
Gm9111							
Gm9506							
4930484H19Rik							
Dffa	DFFA	ortholog_one2one	74.9245	75.1515	100	54.15	1
							
							
Gm56974							
Cep295nl							
							
S1pr5	S1PR5	ortholog_one2one	83.25	71.9222	100	100.00	1
							
							
Gm28883							
Dnai2	DNAI2	ortholog_one2one	84.7512	86.9852	100	6.98	1
Gm48303							
4930557K07Rik							
Pkp1	PKP1	ortholog_one2one	91.3462	91.4718	100	90.45	1
Gm3571							
Atg4d	ATG4D	ortholog_one2one	85.654	86.5672	100	100.00	1
Gm18669							
Gm23709							
							
Creb3	CREB3	ortholog_one2one	61.2137	62.1984	100	100.00	1
Sdhaf1	SDHAF1	ortholog_one2one	75.4237	76.7241	100	0.00	1
Gm4795							
Gm50483							
Gm43017							
Gm54797							
Lrfn3	LRFN3	ortholog_one2one	96.1661	96.0128	100	0.00	1
							
1700109H08Rik		ortholog_one2one	60.9524	57.1429	100	0.00	1
Gm48788							
Gm14200							
							
Gm24379							
Gm25259							
Adig	ADIG	ortholog_one2one	67.5	66.6667	100	0.00	1
Tyrobp	TYROBP	ortholog_one2one	73.6842	77.7778	100	0.00	1
Gm32191							
Slc32a1	SLC32A1	ortholog_one2one	98.8571	98.6692	100	65.38	1
Pex1	PEX1	ortholog_one2one	79.595	79.7192	100	38.94	1
Hcst		ortholog_one2one	67.0886	18.8612	100	0.00	0
Ppp2r3d							
Gm15900							
Gba2	GBA2	ortholog_one2one	84.6405	84.918	100	100.00	1
Actr5	ACTR5	ortholog_one2one	89.6382	90.8333	100	0.00	1
							
							
Gm15706							
Rps8-ps1							
							
							
Gm6336							
							
Rpsa-ps2							
Nfkbid	NFKBID	ortholog_one2one	81.0638	83.1878	100	0.00	1
Far2os1							
Gm21321							
							
Jhy	JHY	ortholog_one2one	65.4545	65.1163	100	23.83	1
							
Gm47699							
Kif19a	KIF19	ortholog_one2one	87.9639	87.6124	100	0.00	1
Gm48229							
							
Rpl32l							
Gm36938							
							
1700019G24Rik							
Igfn1		ortholog_one2one	32.6079	74.1421	100	0.00	0
Gm8540							
Gm18586							
							
Crtam	CRTAM	ortholog_one2one	65.3944	64.25	100	0.00	1
Gm7672							
Gm1972							
Gm16531							
Mir3474							
Gm10825							
Ppp1r16b	PPP1R16B	ortholog_one2one	96.1268	96.1268	100	95.23	1
							
Gm17172							
Gm40692							
4930579D09Rik							
Gm30646							
							
Aplp1	APLP1	ortholog_one2one	88.685	89.7833	100	0.00	1
Gm18119							
							
							
Gm9824							
							
Idi1-ps3							
4930547M16Rik							
							
							
							
							
Far2os2							
							
							
Ubash3b	UBASH3B	ortholog_one2one	95.4545	95.4545	100	32.84	1
							
1700101I11Rik							
Gm19791							
							
							
Gm8711							
							
Kirrel2	KIRREL2	ortholog_one2one	83	81.7159	100	0.00	1
Gm8723							
							
Gm4781							
Gm43154							
Rgp1	RGP1	ortholog_one2one	96.9309	96.9309	100	100.00	1
							
Gm5781							
Gm8274							
Gm6627							
Btbd17	BTBD17	ortholog_one2one	92.887	92.887	100	0.00	1
Fkbp1a-ps2							
							
Gm48386							
							
Gm3699							
Gm10273							
Gm56486							
Arhgap40							
Gm7413							
							
Tmem9	TMEM9	ortholog_one2one	93.4426	83.0097	100	0.00	1
Gm18251							
Gpr142	GPR142	ortholog_one2one	74.9326	79.2023	100	0.00	1
							
Gatad1	GATAD1	ortholog_one2one	94.7368	93.3333	100	72.86	1
Fam83c	FAM83C	ortholog_one2one	73.5825	76.4391	100	100.00	1
Gprc5c	GPRC5C	ortholog_one2one	86.8481	78.6448	100	59.53	1
Uqcc1	UQCC1	ortholog_one2one	88.1356	86.9565	100	100.00	1
Tmbim7		ortholog_one2one	59.2715	58.8816	100	0.00	1
Gm48750							
Gm48749							
Gm32999							
Gm37856							
Pou2f1	POU2F1	ortholog_one2one	91.425	94.401	100	98.36	1
Gm48611							
Gm48710							
Cd300a		ortholog_one2one	41.5094	42.7184	100	0.00	0
Sorl1	SORL1	ortholog_one2one	90.158	90.2395	100	58.94	1
Nphs1	NPHS1	ortholog_one2one	81.0789	81.2752	100	0.00	1
Gm10754							
Msmp	MSMP	ortholog_one2one	89.2086	89.2086	100	100.00	1
Gm56257							
Gm12473							
Npr2	NPR2	ortholog_one2one	98.3763	98.3763	100	100.00	1
							
Gm15270							
Plxna4os3							
Gm54818							
Ankib1	ANKIB1	ortholog_one2one	91.7972	91.2088	100	0.00	1
							
1700065J11Rik							
Cd300lb	CD300LB	ortholog_one2one	40.7843	50.2415	100	0.00	0
Gm16214							
Gm13848							
Sc5d	SC5D	ortholog_one2one	82.2742	82	100	0.00	1
Gm43293							
							
							
Gm11699							
2010013B24Rik							
Cd300c	CD300C	ortholog_one2many	43.2314	41.7722	75	0.00	0
							
Cd300ld		ortholog_many2many	31.6742	13.41	0	0.00	0
Cd300ld		ortholog_many2many	25.7919	40.1408	50	0.00	0
Cd300ld		ortholog_many2many	36.1991	24.3161	50	0.00	0
							
							
4930517N10Rik							
Gm44148							
							
Cd300c2	CD300C	ortholog_one2many	42.5439	40.9283	50	0.00	0
							
Iqcf3	IQCF3	ortholog_one2one	26.9784	40.3226	100	0.00	0
							
							
							
							
1700024N05Rik							
							
							
							
Gm10827							
Gm17055							
Gm54837							
Gm26581							
Gm43679							
							
Krit1	KRIT1	ortholog_one2one	93.75	92	75	0.00	1
Gm20186							
							
							
Gm26740							
							
Cd300ld2		ortholog_many2many	26.2295	15.3257	0	0.00	0
Cd300ld2		ortholog_many2many	19.3443	41.5493	75	0.00	0
Cd300ld2		ortholog_many2many	27.8689	25.8359	75	0.00	0
Tex264	TEX264	ortholog_one2one	62.4595	80.7531	100	0.00	1
							
Cd300ld4		ortholog_many2many	32.6531	15.3257	0	0.00	0
Cd300ld4		ortholog_many2many	24.4898	42.2535	75	0.00	0
Cd300ld4		ortholog_many2many	35.5102	26.4438	75	0.00	0
Gm15557							
Cd300ld5		ortholog_many2many	32.6531	15.3257	0	0.00	0
Cd300ld5		ortholog_many2many	24.4898	42.2535	75	0.00	0
Cd300ld5		ortholog_many2many	35.5102	26.4438	75	0.00	0
Gdf5	GDF5	ortholog_one2one	92.1212	91.3828	100	100.00	1
							
Cd300ld3		ortholog_many2many	32.6531	15.3257	0	0.00	0
Cd300ld3		ortholog_many2many	24.4898	42.2535	75	0.00	0
Cd300ld3		ortholog_many2many	35.5102	26.4438	75	0.00	0
							
							
							
Cep250	CEP250	ortholog_one2one	78.0862	77.2541	100	20.09	1
							
							
Cd300e							
							
Nphs1os							
							
Tmem104	TMEM104	ortholog_one2one	89.1129	85	100	0.00	1
Prodh2	PRODH2	ortholog_one2one	79.8246	79.1304	100	0.00	1
							
							
Spag8	SPAG8	ortholog_one2one	50.8511	42.7549	100	100.00	0
Cldn25	CLDN25	ortholog_one2one	69.1304	72.9358	100	100.00	1
							
							
Mir6236							
Gm44097							
Elp6	ELP6	ortholog_one2one	80.4511	80.4511	100	0.00	1
Grin2c	GRIN2C	ortholog_one2one	83.1316	83.808	100	60.01	1
							
							
							
Gm5878							
Gm34470							
							
Gm32479							
Hint2							
Arhgap33os		ortholog_one2one	59.2204	70.6619	100	0.00	1
Gm56926							
							
							
Gm56352							
							
Fdxr							
Arhgap33	ARHGAP33	ortholog_one2one	88.1226	91.3423	100	27.16	1
Gm14546							
Gm42638							
Scap	SCAP	ortholog_one2one	90.5956	90.3125	100	78.73	1
Fam221b	FAM221B	ortholog_one2one	44.3532	48.8688	100	100.00	0
							
							
							
							
Gm15581							
							
Gm35417							
Gm12481							
Tmem8b	TMEM8B	ortholog_one2one	90.5478	91.2338	100	30.13	1
Fads6	FADS6	ortholog_one2one	80.117	80.117	75	0.00	1
Gm15987							
Otop2	OTOP2	ortholog_one2one	86.1456	86.1456	100	0.00	1
8030453O22Rik							
Ush1g	USH1G	ortholog_one2one	95.6616	95.6616	100	0.00	1
							
1700023F02Rik							
							
							
Otop3	OTOP3	ortholog_one2one	82.149	82.0069	75	0.00	1
5830462I19Rik							
							
Ptpn23	PTPN23	ortholog_one2one	88.5934	89.2793	100	0.00	1
Gm44176							
							
Gm43775							
							
Gm43323							
Gm22929							
Gm43772							
Gm13853							
Gm15794							
Gm3822							
Nsun7	NSUN7	ortholog_one2one	68.5106	66.7127	100	9.16	1
Gm56261							
Or13e8		ortholog_one2one	73.4177	70.948	100	0.00	1
Or13j1		ortholog_one2many	84.6154	84.6154	100	0.00	1
Or13j1		ortholog_one2many	84.9359	84.9359	100	0.00	1
Or13j1		ortholog_one2many	83.3333	83.3333	100	0.00	1
Or13j1		ortholog_one2many	84.9359	84.9359	100	0.00	1
Or13j1		ortholog_one2many	84.9359	84.9359	100	0.00	1
Hid1	HID1	ortholog_one2one	95.1715	95.0508	100	0.00	1
Gm25010							
Atp8b5		ortholog_one2one	73.2883	71.7122	100	0.00	1
							
							
Gm17088							
							
Ngp		ortholog_one2one	49.7006	46.8927	100	0.00	0
							
Gm17976							
Gm26665							
Proser3	PROSER3	ortholog_one2one	54.3939	50.922	100	100.00	1
Gm7626							
Gm37923							
Klhl18	KLHL18	ortholog_one2one	97.582	91.5721	100	0.00	1
Styxl2	STYXL2	ortholog_one2one	83.2162	82.1336	100	0.00	1
							
							
Gm33104							
							
Gm52870							
Gm15499							
Gpa33	GPA33	ortholog_one2one	67.0846	66.875	100	0.00	1
Gm43790							
Gm56151							
							
Gm43793							
							
Gm16273							
Gm43792							
							
Gm43794							
Gm43343							
Gm43795							
							
C530043K16Rik							
1700019A23Rik							
Uchl1	UCHL1	ortholog_one2one	97.3094	97.3094	100	100.00	1
Hspb6	HSPB6	ortholog_one2one	89.5062	88.9571	100	100.00	1
Gm36669							
							
Gm56931							
Mir9769							
Lin37	LIN37	ortholog_one2one	93.9024	93.9024	100	100.00	1
Mael	MAEL	ortholog_one2one	89.8617	89.8617	100	33.33	1
Kif9	KIF9	ortholog_one2one	89.6203	89.7338	100	17.75	1
Gm43279							
Gm20705							
Gm43280							
							
Pcolce	PCOLCE	ortholog_one2one	78.7018	82.5532	100	0.00	1
							
Gm48215							
							
							
Gm47889							
Psenen	PSENEN	ortholog_one2one	98.0198	98.0198	100	100.00	1
Rusc2	RUSC2	ortholog_one2one	85.8746	85.9881	100	0.00	1
Ildr2	ILDR2	ortholog_one2one	85.8255	85.9594	100	100.00	1
Gm34544							
Cdr2l	CDR2L	ortholog_one2one	93.3333	93.3333	100	0.00	1
6430550D23Rik		ortholog_one2one	38.1443	30.8333	100	0.00	0
Rny1							
							
							
							
Ict1os							
							
U2af1l4	U2AF1L4	ortholog_one2one	99.0909	99.0909	100	100.00	1
Gm30262							
Rab37	RAB37	ortholog_one2one	94.1704	69.7674	100	0.00	1
							
Gm45216							
							
Fbxo24	FBXO24	ortholog_one2one	89.6435	85.5754	100	0.00	1
Ergic3	ERGIC3	ortholog_one2one	94.1624	81.3596	100	0.00	1
							
							
							
							
3010003L21Rik							
							
							
Lncpint							
Gm16089							
Lrch4	LRCH4	ortholog_one2one	84.8998	79.8551	100	0.00	1
Dlx4	DLX4	ortholog_one2one	71.6667	73.8197	100	0.00	1
Gm11652							
Gm11653							
Cyb561	CYB561	ortholog_one2one	85.6	82.6255	100	100.00	1
5330438I03Rik							
Setd2	SETD2	ortholog_one2one	84.1257	79.5854	100	17.73	1
Ccdc121rt1							
Dnah14	DNAH14	ortholog_one2one	57.5936	63.4316	100	99.78	1
Gm20559							
Fer1l4		ortholog_one2one	79.7392	81.2468	100	0.00	1
Gm19272							
Gm9910							
Ace	ACE	ortholog_one2one	82.0122	82.2001	100	10.49	1
Gm48867							
Gm30624							
4930401C15Rik							
Gm56933							
Gm40685							
Gm20605							
Gm1559							
							
Degs1	DEGS1	ortholog_one2many	86.0681	86.0681	0	0.00	0
Mkln1os							
Gm14240							
							
Spag4	SPAG4	ortholog_one2one	84.4244	85	100	0.00	1
Sap25	SAP25	ortholog_one2one	48.659	43.4931	100	0.00	0
							
Cimip2b	CIMIP2B	ortholog_one2one	45.9103	62.1429	100	0.00	0
Fbxo28	FBXO28	ortholog_one2one	94.837	95.0954	50	56.24	0
Irs3		ortholog_one2one	60.6061	58.5938	100	0.00	1
							
							
							
							
							
Agfg2	AGFG2	ortholog_one2one	81.4286	81.4286	100	0.00	1
							
Gm42763							
							
Nradd		ortholog_one2one	72.807	68.3128	100	0.00	1
							
							
							
Kctd3	KCTD3	ortholog_one2one	92.8834	92.7696	50	58.61	0
							
							
4930598N05Rik							
Tesk1	TESK1	ortholog_one2one	93.1419	92.8458	100	0.00	1
Ace3		ortholog_one2one	70.4206	68.8329	100	0.00	1
							
Nbeal2	NBEAL2	ortholog_one2one	86	83.451	100	0.00	1
							
Cpne1							
							
							
							
Kcnh6	KCNH6	ortholog_one2one	90.5263	86.6062	100	0.00	1
							
Gm13833							
							
							
Gm28905							
Cd72	CD72	ortholog_one2one	44.5983	41.4948	100	0.00	0
							
							
Nyap1	NYAP1	ortholog_one2one	92.437	91.6667	100	0.00	1
Gm15492							
Gm49396							
							
Dcaf7	DCAF7	ortholog_one2one	100	99.7085	100	0.00	1
Gm45869							
Gm33091							
							
							
Gm37178							
							
Gm18698							
Kcnk2	KCNK2	ortholog_one2one	95.7747	94.2263	50	70.21	0
Gm15343							
							
							
Gm56937							
							
							
Gm11646							
Gm56938							
Taco1	TACO1	ortholog_one2one	62.585	57.3209	100	0.00	1
Ppp1r35	PPP1R35	ortholog_one2one	76.9231	74.6269	100	97.51	1
							
Igflr1		ortholog_one2one	20	44.2424	100	100.00	0
							
Map3k3	MAP3K3	ortholog_one2one	96.8051	92.2374	100	0.00	1
							
							
							
							
							
							
Mepce	MEPCE	ortholog_one2one	89.3393	79.9731	100	0.00	1
Kmt2b	KMT2B	ortholog_one2one	84.8953	88.1343	100	100.00	1
Gm6117							
AA545190							
							
Gm56957							
							
							
Zcwpw1	ZCWPW1	ortholog_one2one	63.1746	60.9495	75	0.00	1
							
Gm11672							
							
Gm57402							
C730027H18Rik							
							
Limd2	LIMD2	ortholog_one2one	95.3125	63.5417	100	0.00	1
							
							
							
							
							
1700049E15Rik							
2900042K21Rik							
Gm55800							
							
Gm37664							
							
Gm23690							
Lbr	LBR	ortholog_one2one	77.9553	77.9553	100	100.00	1
Gm15762							
Gm10840							
Strada	STRADA	ortholog_one2one	93.9675	93.9675	100	0.00	1
							
							
Pilra		ortholog_many2many	42.3841	42.953	50	0.00	0
Pilra		ortholog_many2many	25.4967	37.3786	0	0.00	0
Pilra		ortholog_many2many	35.7616	38.1625	0	0.00	0
A230083G16Rik							
Gm30539							
Sit1	SIT1	ortholog_one2one	73.8889	71.5054	100	99.76	1
Gm44127							
Gm56965							
							
Gm47769							
							
							
Rmrp							
Rmrp							
Ccdc107	CCDC107	ortholog_one2one	60.2996	56.6901	100	100.00	1
Gm55354							
Enah	ENAH	ortholog_one2one	87.5622	90.0256	75	16.51	1
Gm35822							
Gm56955							
Pilrb1		ortholog_many2many	36.4444	27.5168	50	0.00	0
Pilrb1		ortholog_many2many	32.8889	35.9223	0	0.00	0
Pilrb1		ortholog_many2many	34.6667	27.5618	0	0.00	0
Gm40649							
							
Gm56222							
Ccdc47	CCDC47	ortholog_one2one	97.3085	97.3085	100	0.00	1
							
							
							
Pilrb2		ortholog_many2many	38.6667	29.1946	50	0.00	0
Pilrb2		ortholog_many2many	35.1111	38.3495	0	0.00	0
Pilrb2		ortholog_many2many	37.7778	30.0353	0	0.00	0
Arhgef39	ARHGEF39	ortholog_one2one	81.1047	83.2836	100	100.00	1
Gm20610							
							
							
							
							
							
							
							
							
							
							
Gm43494							
							
Gm3103							
							
Mir3569							
Zbtb32	ZBTB32	ortholog_one2one	69.4624	67.7149	100	29.99	1
Cyp3a13	CYP3A29	ortholog_many2many	70.5765	70.5765	0	0.00	0
Cyp3a13		ortholog_many2many	68.1909	68.1909	0	0.00	0
Cyp3a13		ortholog_many2many	69.9801	39.4619	0	0.00	0
Cyp3a13		ortholog_many2many	35.7853	52.9412	0	0.00	0
							
							
							
							
Gm48845							
							
							
Gm31520							
Upk1a	UPK1A	ortholog_one2one	85.6031	77.4648	100	0.00	1
							
F930017D23Rik							
							
Ddx42	DDX42	ortholog_one2one	95.0484	91.6926	100	0.00	1
							
Cox6b1		ortholog_one2many	80.2326	65.7143	0	0.00	0
Cox6b1		ortholog_one2many	94.186	94.186	100	0.00	1
Gm15502							
Gm8099							
Gjc3	GJC3	ortholog_one2one	54.6468	53.6496	50	0.00	0
Car9	CA9	ortholog_one2one	72.54	72.0455	100	100.00	1
							
							
							
Gm13850							
Rrm1	RRM1	ortholog_one2one	97.8535	98.1013	100	97.76	1
Azgp1		ortholog_one2one	53.4202	46.8571	50	0.00	0
2610306M01Rik							
							
Gm4963							
Smok3a							
							
Gm52907							
							
							
1700095J07Rik							
Smok3b							
							
Gm13841							
Ftsj3	FTSJ3	ortholog_one2one	88.6635	88.8756	100	0.00	1
Cit	CIT	ortholog_one2one	95.7488	94.6966	50	18.35	0
Mir8107							
Gm42470							
Ccdc12	CCDC12	ortholog_one2one	93.3735	76.3547	100	44.76	1
Gm35101							
							
							
							
							
							
							
Gm45399							
Gm56946							
							
Or55b3							
Or55b4		ortholog_one2many	81.4371	85.2665	100	0.00	1
Gm30779							
Or55b10		ortholog_one2many	77.8481	77.116	100	0.00	1
Gm4651							
4933412E12Rik							
							
Gm8556							
							
Or52b4j-ps1							
							
Or52b4							
Gm6313							
Gm35715							
Or52b4i		ortholog_one2one	78.6624	78.6624	100	0.00	1
Gm56142							
Or52b3		ortholog_one2one	87.3418	87.3418	100	0.00	1
Msantd4	MSANTD4	ortholog_one2one	94.2029	94.2029	75	9.52	1
Tpm2	TPM2	ortholog_one2one	100	79.1086	100	100.00	1
Gm5339							
							
Or51r1		ortholog_one2one	89.2405	88.959	75	0.00	1
Gria4	GRIA4	ortholog_one2one	93.0155	94.9095	100	59.54	1
Psmc5	PSMC5	ortholog_one2one	100	100	100	0.00	1
Or52p2		ortholog_one2one	92.0635	92.0635	75	95.72	1
Or52k2	OR52K1	ortholog_one2many	85.489	90.3333	0	0.00	0
Or52k2		ortholog_one2many	90.8517	91.7197	100	43.75	1
Or52k2		ortholog_one2many	87.3817	88.2166	0	0.00	0
							
							
Or52m2							
							
Or51t4	OR51T1	ortholog_one2one	70.2312	74.3119	100	0.00	1
							
Gm28036							
							
							
Or51a6		ortholog_one2one	54.3408	52.322	100	0.00	1
							
							
Gm4872							
Or51a7	OR51A7	ortholog_one2one	78.5256	78.5256	100	0.00	1
Gm42738							
Or51g2	OR51G2	ortholog_one2one	86.5385	86.262	75	0.00	1
							
							
							
							
Gm32688							
Or51g1	OR51G1	ortholog_one2one	90.7348	88.4735	50	0.00	0
Or51a3-ps1							
							
Or51a41-ps1							
							
							
Or51a44-ps1							
Or51h7							
Gm57002							
Or51p1		ortholog_one2one	85.623	85.623	25	0.00	0
Gm56928							
Gm23645							
							
Smarcd2	SMARCD2	ortholog_one2one	96.7985	96.7985	100	0.00	1
Gm56397							
Or52z13		ortholog_many2many	76.1006	76.1006	75	0.00	1
Or52z13		ortholog_many2many	77.3585	77.3585	75	0.00	1
							
							
Or52z14		ortholog_many2many	76.25	76.7296	75	0.00	1
Or52z14		ortholog_many2many	77.5	77.9874	75	0.00	1
							
Gm33677							
							
							
Gm37274							
Or51v14	OR51V1	ortholog_one2many	72.8435	72.8435	0	0.00	0
Sspnos							
Rbm12							
Or51v15-ps1							
							
