Gene name	Tropical clawed frog gene name	Tropical clawed frog homology type	%id. target Tropical clawed frog gene identical to query gene	%id. query gene identical to target Tropical clawed frog gene	Tropical clawed frog Gene-order conservation score	Tropical clawed frog orthology confidence [0 low, 1 high]
SAMD5						
						
5S_rRNA						
adgrg3						
zmp:0000001332		ortholog_one2many	13.8976	35	0	0
zmp:0000001332		ortholog_one2many	29.6761	32.2361	0	0
zmp:0000001332		ortholog_one2many	14.629	36.4583	0	0
zmp:0000001332		ortholog_one2many	9.1954	34.5098	0	0
zmp:0000001332		ortholog_one2many	32.2884	22.9399	0	0
zmp:0000001332		ortholog_one2many	26.2278	25.8763	0	0
zmp:0000001332		ortholog_one2many	21.9436	36.4583	0	0
						
ARHGAP42		ortholog_many2many	19.0751	48.2456	0	0
ARHGAP42	arhgap42	ortholog_many2many	71.2139	70.4806	75	1
5S_rRNA						
GAN	gan	ortholog_one2one	65.7143	57.1192	0	0
						
dre-mir-338-1	xtr-mir-338-1	ortholog_many2many	65.8824	71.7949		1
dre-mir-338-1	xtr-mir-338-2	ortholog_many2many	55.2941	78.3333		1
						
						
si:ch1073-280e3.1						
RYR1	ryr1	ortholog_one2many	80.3072	80.9609	25	0
rapsn						
MIR193A						
FBLN1	fbln1	ortholog_one2one	48.8954	49.1852	25	0
CNOT8	cnot8	ortholog_one2one	83.8596	82.699	0	0
vps37ba						
mir9-7						
ahrra	ahrr	ortholog_one2many	24.4344	13.7056	25	0
slc16a2	slc16a2	ortholog_one2one	40.1515	40.8478	0	0
ZSWIM6	zswim6	ortholog_one2one	81.2625	69.4349	0	0
MCM4	mcm4	ortholog_one2one	84.142	82.387	100	1
jupa						
map3k7cl	map3k7cl	ortholog_one2one	42.6667	38.7879	75	1
cutc						
LRIT1	lrit1	ortholog_one2many	53.0581	56.3312	75	1
plaat1l	plaat1	ortholog_one2one	31.5789	28.4024	0	0
						
pbldp						
NME1						
nmbb						
LIMK1	limk1	ortholog_one2many	67.7469	71.3821	0	0
		ortholog_one2many	49.5495	36.0065	0	0
		ortholog_one2many	50.3378	41.3506	0	0
		ortholog_one2many	51.1261	45.9514	0	0
		ortholog_one2many	28.8288	45.3901	0	0
		ortholog_one2many	50.1126	45.2696	0	0
		ortholog_one2many	46.509	50.7995	0	0
		ortholog_one2many	47.4099	29.338	0	0
		ortholog_one2many	50.3378	41.3506	0	0
	mad2l1	ortholog_one2many	50.3378	38.4021	0	0
		ortholog_one2many	32.3198	44.5652	0	0
		ortholog_one2many	50.3378	41.3506	0	0
		ortholog_one2many	28.0405	34.2033	0	0
slc35e3						
						
kcnj11						
STOML2	stoml2	ortholog_one2one	71.2676	71.0674	0	0
nherf1a						
rem2						
						
DUSP16	dusp16	ortholog_one2one	61.41	51.1592	25	0
						
						
						
sytl2a	sytl2	ortholog_one2one	59.8214	6.10015	100	0
						
WWC1	rars1	ortholog_one2one	55.8453	55.6452	0	0
MRPS9	mrps9	ortholog_one2one	62.0779	62.2396	25	0
vtg4						
POU4F3	pou4f3	ortholog_one2one	83.9879	82.4926	25	0
						
		ortholog_one2many	82.0896	78.5714	0	0
	adora3.2	ortholog_one2many	41.716	45.0479	0	0
	adora3.3	ortholog_one2many	44.0828	45.5658	0	0
	adora3.1	ortholog_one2many	39.3491	40.7975	0	0
irf1b	irf1	ortholog_one2one	42.5087	37.1951	0	0
nog3						
	rnf31	ortholog_one2many	44.4444	42.1663	0	0
						
						
cox17						
						
						
TMEM179	tmem179	ortholog_one2many	54.9356	51.6129	50	1
						
TFR2	tfr2	ortholog_one2one	37.2925	24.0527	0	0
						
MYADML2	myadml2	ortholog_one2one	58.7459	58.9404	25	0
bahcc1a	bahcc1	ortholog_one2many	36.3899	39.5915	0	0
5S_rRNA						
5S_rRNA						
si:ch211-156l18.4	rbbp6	ortholog_one2many	52.1127	3.54916	0	0
eif1ad						
						
5S_rRNA						
zgc:92161	fn3krp	ortholog_many2many	18.2171	15.9864	0	0
zgc:92161	hsd11b1l.2	ortholog_many2many	14.7287	13.0584	0	0
						
						
wu:fc75a09						
zgc:113274						
						
						
						
5S_rRNA						
						
LPL	lpl	ortholog_one2many	52.4528	57.5569	0	0
	slc37a3	ortholog_one2one	67.0041	65.9363	0	0
						
trim8b						
5S_rRNA						
						
						
hoxc11b	hoxd10	ortholog_one2many	42.8105	47.8102	0	0
						
						
SNORD33						
cfap206	cfap206	ortholog_one2one	48.3974	47.5591	0	0
						
GATC	gatc	ortholog_one2one	41.3043	47.7987	0	0
						
5S_rRNA						
BRINP1	brinp1	ortholog_one2one	77.3386	77.5429	25	0
						
PLXNA1	plxna1	ortholog_one2many	73.4748	71.7245	50	1
AGPAT2	agpat2	ortholog_one2one	51.2915	50.3623	75	1
SNORD36C	SNORD36	ortholog_one2one	74.6479	72.6027		1
						
						
5S_rRNA						
						
lman2la	ubxn10	ortholog_one2many	49.7024	47.3088	0	0
						
						
5S_rRNA						
trim24	trim24	ortholog_one2one	36.3163	33.59	0	0
crlf2						
						
	dazap1	ortholog_one2many	18.75	13.8686	0	0
5S_rRNA						
U1						
cpdp	phr	ortholog_one2one	57.7947	50.3311	0	0
5S_rRNA						
						
U1						
5S_rRNA						
						
		ortholog_one2many	76.1905	65.5738	25	0
		ortholog_one2many	51.4286	51.9231	25	0
		ortholog_one2many	76.1905	65.5738	50	1
		ortholog_one2many	47.619	43.8596	25	0
		ortholog_one2many	76.1905	40.201	25	0
dbn1	dbn1	ortholog_one2one	52.6221	43.7594	0	0
5S_rRNA						
5S_rRNA						
						
						
						
cidec						
5S_rRNA						
U1						
IQGAP3	iqgap3	ortholog_one2one	60.2807	60.0973	0	0
ndufs4						
5S_rRNA						
NPFFR2	npffr2	ortholog_one2many	67.2986	66.6667	50	1
5S_rRNA						
fgf1a						
dnase1l1						
5S_rRNA						
						
zgc:173714						
si:ch211-201h21.5						
5S_rRNA						
						
cyba	cyba	ortholog_one2one	67.027	66.3102	25	0
5S_rRNA						
islr2						
TMX1	tmx1	ortholog_one2one	47.1831	50.9506	25	0
5S_rRNA						
5S_rRNA						
						
5S_rRNA						
5S_rRNA						
TMEM248	tmem248	ortholog_one2one	80.3175	73.1214	0	0
						
tmed10						
5S_rRNA						
						
5S_rRNA						
zgc:113030						
5S_rRNA						
		ortholog_one2many	65.9574	68.1319		0
hivep2b						
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	79.5139	76.5886		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	79.1667	76.2542		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	78.8194	75.9197		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	78.4722	75.5853		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	81.25	78.2609		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	78.125	75.2508		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	78.125	75.2508		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	78.4722	75.5853		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	79.1667	76.2542		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	78.8194	75.9197		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	78.4722	75.5853		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	78.125	74.0132		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	78.125	75.2508		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	78.8194	75.9197		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	78.8194	75.9197		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	78.4722	75.5853		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	77.4306	74.5819		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	78.8194	75.9197		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	78.125	75.2508		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	78.8194	75.9197		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	78.4722	75.5853		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	78.8194	75.9197		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	79.5139	76.5886		1
Metazoa_SRP	Metazoa_SRP	ortholog_many2many	78.4722	75.5853		1
5S_rRNA						
sfrp1b						
U1						
AXL	axl	ortholog_one2one	55.9796	49.217	25	0
SMOC1	smoc1	ortholog_one2one	62.4729	60.1253	0	0
mir124-5						
5S_rRNA						
hmx1						
MIR216A	xtr-mir-216	ortholog_one2one	68.5393	67.033		0
						
5S_rRNA						
5S_rRNA						
						
MIR124-1		ortholog_one2one	79.5181	97.0588		1
5S_rRNA						
5S_rRNA						
						
		ortholog_one2many	80.4878	78.5714	0	0
PRMT5	prmt5	ortholog_one2one	72.5832	70.2454	0	0
angptl7						
						
ACER2	acer2	ortholog_one2one	79.7834	80.3636	0	0
						
5S_rRNA						
dre-mir-430c-16						
snord79.2	SNORD79	ortholog_one2many	71.9512	74.6835		0
5S_rRNA						
5S_rRNA						
						
dre-mir-2185-1						
U1						
5S_rRNA						
		ortholog_one2many	62.3188	63.7037		0
		ortholog_one2many	64.4928	66.9173		0
kntc1	kntc1	ortholog_one2one	46.0262	48.1498	0	0
5S_rRNA						
5S_rRNA						
SLC18A3	slc18a3	ortholog_one2many	74.2459	61.0687	50	1
						
U1						
U6						
						
5S_rRNA						
5S_rRNA						
dctpp1						
5S_rRNA						
						
si:ch211-27e6.1	pskh2	ortholog_one2one	47.235	49.5169	0	0
dntt	dntt	ortholog_one2one	47.1193	45.1677	50	1
5S_rRNA						
5S_rRNA						
nepro						
CDK2AP1	cdk2ap1	ortholog_one2one	65.5172	63.3333	50	1
dmc1						
5S_rRNA						
or80a5						
5S_rRNA						
DCC	dcc	ortholog_one2one	64.9167	53.7241	0	0
5S_rRNA						
stk3						
						
U3						
5S_rRNA						
5S_rRNA						
						
		ortholog_one2many	20.6818	72.9167	0	0
U5						
						
						
5S_rRNA						
5S_rRNA						
U4						
						
5S_rRNA						
SCYL2	scyl2	ortholog_one2one	69.3219	67.1533	0	0
5S_rRNA						
5S_rRNA						
5S_rRNA						
5S_rRNA						
rgcc						
5S_rRNA						
MDH2	mdh2	ortholog_one2one	84.5697	84.3195	0	0
tspan36						
MEGF6	megf6	ortholog_one2many	55.227	49.783	0	0
rmrp	RNase_MRP	ortholog_one2one	53.9062	50.5494		0
SLC15A1	slc15a1	ortholog_one2many	57.4219	61.9382	25	0
5S_rRNA						
fuca2						
5S_rRNA						
U6						
psmb11b	psmb11	ortholog_one2many	31.2155	45.5645	0	0
U6						
5S_rRNA						
U6						
						
5S_rRNA						
F2RL2	f2rl2	ortholog_one2many	33.1565	31.9693	0	0
5S_rRNA						
XRCC2	xrcc2	ortholog_one2one	43.949	48.4211	25	0
						
5S_rRNA						
5S_rRNA						
		ortholog_many2many	55.6338	57.2464		0
	SNORA29	ortholog_many2many	54.2254	57.037		0
	kcnj4	ortholog_one2one	56.4257	63.5747	25	0
U6						
	ptprm	ortholog_one2many	44.6809	5.50098	50	0
hbae5						
5S_rRNA						
5S_rRNA						
nots		ortholog_one2one	48.1268	41.5423	25	0
Metazoa_SRP						
U6						
5S_rRNA						
						
5S_rRNA						
MIR18A	xtr-mir-18a	ortholog_one2many	78.3133	74.7126		1
MIR21						
						
						
5S_rRNA						
5S_rRNA						
mirlet7d-1						
MIR129-2	xtr-mir-129-2	ortholog_many2many	71.9101	78.0488		0
MIR129-2	xtr-mir-129-1	ortholog_many2many	88.764	87.7778		0
sdcbp2						
adra2a						
FAM193B	fam193b	ortholog_one2one	46.8547	48.1605	0	0
						
mir9-6						
5S_rRNA						
numa1	numa1	ortholog_one2one	23.8776	25.3906	0	0
dre-mir-2184						
5S_rRNA						
						
						
5S_rRNA						
						
						
GPSM1	gpsm1	ortholog_one2many	60.4101	57.079	0	0
amdhd1						
cenps						
5S_rRNA						
						
ESAM	esam	ortholog_one2many	36.9159	36.0731	50	1
U4	U4	ortholog_one2many	54.6099	51.6779		1
						
U1						
						
HGSNAT	hgsnat	ortholog_one2one	53.3437	54.1864	0	0
SCGN	scgn	ortholog_one2one	81.25	81.5498	0	0
slc13a3						
5S_rRNA						
						
C1D	c1d	ortholog_one2one	56.0811	39.1509	0	0
						
						
						
						
snord118b.2	U8	ortholog_many2many	51.8797	49.6403		0
snord118b.2	U8	ortholog_many2many	52.6316	50.3597		0
snord118b.2	U8	ortholog_many2many	51.8797	49.6403		0
snord118b.2	U8	ortholog_many2many	54.8872	52.518		0
snord118b.2	U8	ortholog_many2many	55.6391	53.2374		0
zmpste24						
						
5S_rRNA						
si:dkey-172h23.2						
mettl2a						
fgf10a						
calm3b						
SLC52A3	slc52a3	ortholog_one2one	53.3482	52.0697	50	1
5S_rRNA						
si:ch73-267c23.10	serinc3	ortholog_one2many	53.5948	17.4468	0	0
trim69						
tmem116	tmem116	ortholog_one2one	38.5042	29.6375	0	0
						
U6						
crygs2						
						
						
U6						
FOXK2	foxk2	ortholog_one2many	74.4485	62.7907	0	0
5S_rRNA						
faah2a						
						
PRRC2C	prrc2c	ortholog_one2one	49.005	49.0398	75	1
polr1b						
ftr94						
		ortholog_many2many	22.0613	22.6795	0	0
		ortholog_many2many	26.661	25.04	0	0
		ortholog_many2many	18.3135	28.8204	0	0
		ortholog_many2many	9.88075	36.478	0	0
		ortholog_many2many	29.2164	27.484	0	0
		ortholog_many2many	28.0238	26.4045	0	0
		ortholog_many2many	22.9983	22.1311	0	0
		ortholog_many2many	18.7394	32.1637	0	0
		ortholog_many2many	29.8978	28.1701	0	0
		ortholog_many2many	19.5911	31.0391	0	0
		ortholog_many2many	21.1244	30.0606	0	0
		ortholog_many2many	8.8586	28.6501	0	0
						
	clasp1	ortholog_one2many	76.5625	10	0	0
						
	gprc5a	ortholog_one2one	23.0952	26.7956	0	0
						
MIR22	xtr-mir-22	ortholog_one2many	72.093	67.3913		0
ADAMTS5	adamts5	ortholog_one2one	60.9392	62.5411	50	1
						
		ortholog_one2one	37.2396	35.9296	0	0
MIRLET7C	xtr-let-7c	ortholog_one2many	73.8318	84.0426		0
	prorsd1p	ortholog_one2many	54.8387	50.2959	0	0
						
sc:d217						
apobec2b						
						
						
taar12c						
						
si:dkey-240e12.6						
						
						
						
						
						
adrb1						
MAPKAPK3	mapkapk3	ortholog_one2one	67.6471	73.6	0	0
SLC5A7	slc5a7	ortholog_one2many	75	62.069	50	1
arl6ip5a						
rasd3						
TRIL	tril	ortholog_one2one	39.0501	33.945	50	1
						
						
vps37a						
						
tmem107						
PIGH	pigh	ortholog_one2one	57.4586	55.3191	0	0
kmt5b						
		ortholog_many2many	41.9643	25.2011	0	0
		ortholog_many2many	40.625	45.7286	0	0
ch25hl1.1						
						
						
selplg						
GGT7	ggt7	ortholog_one2one	53.7522	47.0229	25	0
						
FBXO33	fbxo33	ortholog_one2one	59.5041	55.814	25	0
						
echdc3						
						
znf1140						
						
						
						
						
SIK3	sik3	ortholog_one2one	58.6437	47.8193	0	0
moxd1l						
apeh	apeh	ortholog_many2many	62.1477	60.3651	0	0
zmp:0000001127						
DCUN1D2						
foxb1b						
cinp						
						
bag6	bag6	ortholog_one2many	44.4996	47.3592	0	0
						
zgc:165653						
						
rsad1						
						
MBNL1	mbnl1	ortholog_one2one	76.8868	65.9919	0	0
EXOSC7	exosc7	ortholog_one2one	67.0103	66.3265	50	1
						
lgi2b						
pcdh7a						
WNT7A	wnt7a	ortholog_one2many	79.7143	80.4035	0	0
endouc	endoul	ortholog_one2many	57.2816	55.836	25	0
TBXA2R	tbxa2r	ortholog_one2one	49.0099	26.6846	25	0
TULP1	tulp1	ortholog_one2many	74.5283	45.9302	0	0
tcima						
si:dkey-30k22.5						
						
						
wee1						
lrrc51	lrtomt	ortholog_one2one	46.4088	39.8104	0	0
MFSD1	mfsd1	ortholog_one2one	58.8235	58.5683	100	1
calr3b						
faslg	faslg	ortholog_one2one	27.6119	28.6822	0	0
5S_rRNA						
						
RNF170	rnf170	ortholog_one2one	65.7895	68.0934	25	0
						
5S_rRNA						
zgc:194221						
rnft1						
zic2b						
U1						
						
						
U1						
zgc:63587	septin5	ortholog_one2one	81.1594	52.093	75	1
						
						
5S_rRNA						
PRPSAP1	prpsap1	ortholog_one2one	67.2515	10.0612	0	0
si:ch211-264f5.8	grik5	ortholog_one2many	70.8029	19.4975	0	0
si:ch73-106k19.2	glyatl2	ortholog_one2many	28.5211	20.6633	0	0
5S_rRNA						
	myh9	ortholog_one2many	78.866	7.82209	0	0
AANAT	aanat	ortholog_one2one	79.902	53.0945	0	0
						
5S_rRNA						
		ortholog_many2many	30.1075	30.4348	0	0
		ortholog_many2many	29.0323	31.3953	0	0
		ortholog_many2many	25.2688	23.3831	0	0
pho						
						
mrpl23						
						
5S_rRNA						
mhc2d8.35a1	hla-dqa1	ortholog_one2many	20.2335	20	25	0
	cck	ortholog_many2many	41.0256	37.5	0	0
	pgq	ortholog_many2many	16.2393	13.5714	0	0
	krtcap3	ortholog_one2one	53.5088	51.9149	0	0
5S_rRNA						
col28a1b						
						
						
mfsd2ab						
						
	arsg	ortholog_one2many	52.4691	32.1361	25	0
5S_rRNA						
5S_rRNA						
						
						
						
5S_rRNA						
zgc:153913	lrtm2	ortholog_one2many	16.5323	23.0337	0	0
atp6v0d1						
cldn7a						
						
5S_rRNA						
U1						
NPTN	nptn	ortholog_one2many	58.8448	40.0491	25	0
zmp:0000001102	SLC22A7	ortholog_one2many	20.6463	42.9104	0	0
nitr1o						
5S_rRNA						
AAMDC	aamdc	ortholog_one2one	71.3115	66.4122	75	1
PGS1	rerg	ortholog_one2one	57.5926	58.5687	50	1
5S_rRNA						
						
5S_rRNA						
						
5S_rRNA						
FAM89A	fam89a	ortholog_one2one	57.1429	58.8235	50	1
5S_rRNA						
galns						
U6						
						
						
CREBRF	crebrf	ortholog_one2one	52.5802	55.4412	50	1
5S_rRNA						
rnasel3						
5S_rRNA						
FOXN2	foxn2	ortholog_one2many	52.3333	36.1751	50	1
zbtb1						
5S_rRNA						
5S_rRNA						
minar2	minar2	ortholog_one2one	44.8	30.7692	75	1
						
5S_rRNA						
U4						
5S_rRNA						
5S_rRNA						
5S_rRNA						
						
5S_rRNA						
U1						
5S_rRNA						
CORO2B	coro2b	ortholog_one2many	64.503	64.3725	0	0
crygm2d4						
klhl24a						
5S_rRNA						
5S_rRNA						
		ortholog_many2many	56.6176	57.037		0
		ortholog_many2many	53.6765	53.6765		0
zgc:110249						
dmrt3a						
5S_rRNA						
zmp:0000001331	b4galnt2	ortholog_one2many	36.7983	34.638	0	0
U4						
						
						
	ifit5	ortholog_many2many	13.9692	30.6554	0	0
		ortholog_many2many	14.5472	31.8565	0	0
		ortholog_many2many	14.7399	27.5676	0	0
	XB959836 [provisional:ifit5]	ortholog_many2many	14.2582	30.2658	0	0
		ortholog_many2many	14.4509	28.5714	0	0
		ortholog_many2many	8.76686	29.5455	0	0
	ifit1b	ortholog_many2many	13.3911	30.9577	0	0
NPLOC4	nploc4	ortholog_one2one	80.1282	65.3595	0	0
5S_rRNA						
U3						
5S_rRNA						
TMEM33	tmem33	ortholog_one2one	80.1587	81.7814	0	0
5S_rRNA						
5S_rRNA						
casp20	casp8	ortholog_one2one	27.6657	18.9349	0	0
5S_rRNA						
5S_rRNA						
5S_rRNA						
STK39	stk39	ortholog_one2one	73.3459	61.3924	75	1
5S_rRNA						
		ortholog_many2many	52.9412	53.3333		0
		ortholog_many2many	57.3529	57.3529		0
5S_rRNA						
						
5S_rRNA						
						
5S_rRNA						
get1						
						
dre-mir-430a-13						
5S_rRNA						
						
5S_rRNA						
cpeb4b						
	rbbp6	ortholog_one2many	45.977	3.83693	0	0
						
5S_rRNA						
						
5S_rRNA						
5S_rRNA						
						
5S_rRNA						
						
5S_rRNA						
5S_rRNA						
U6						
HS2ST1	hs2st1	ortholog_one2many	84.1808	83.7079	50	1
						
snord118b.3	U8	ortholog_many2many	53.5433	48.9209		0
snord118b.3	U8	ortholog_many2many	54.3307	49.6403		0
snord118b.3	U8	ortholog_many2many	53.5433	48.9209		0
snord118b.3	U8	ortholog_many2many	54.3307	49.6403		0
snord118b.3	U8	ortholog_many2many	55.1181	50.3597		0
	c11orf24	ortholog_one2one	25.5682	16.158	50	0
rpz6		ortholog_one2many	21.374	22.4	0	0
Metazoa_SRP						
tuba5	tuba5	ortholog_one2one	95.5457	86.1446	50	1
ptrh1						
5S_rRNA						
						
MIR27B	xtr-mir-27b	ortholog_one2many	74.1573	68.75		0
						
		ortholog_many2many	55.8824	56.2963		0
		ortholog_many2many	56.6176	56.6176		0
dre-mir-10b-2	xtr-mir-10c	ortholog_one2one	58.6957	76.0563		1
	dnm2	ortholog_one2many	88.535	15.7775	25	0
						
						
U6						
						
si:dkey-31g16.2		ortholog_one2many	7.18563	10.2128	0	0
						
						
5S_rRNA						
SNORD42	SNORD42	ortholog_one2one	70.5882	72.7273		0
amd1						
mfap2						
kctd2						
U6						
capn8						
						
FRRS1	frrs1	ortholog_one2many	48.7985	41.3146	25	0
						
						
ocstamp						
						
						
xkr5a	xkr5	ortholog_one2many	29.3033	21.5038	25	0
rnu6ataca						
5S_rRNA						
FREM1	frem1	ortholog_one2one	53.7148	53.5665	0	0
						
		ortholog_one2many	59.7222	59.7222		0
GABRA4						
exosc10						
dre-mir-727						
b3galt10.1						
						
MXRA5	mxra5	ortholog_one2many	36.3883	32.8657	25	0
lat						
PCNP		ortholog_one2many	25.3165	78.4314	0	0
RGS9BP	rgs9bp	ortholog_one2one	64.2241	63.1356	0	0
TRAF2	traf2	ortholog_one2many	66.1922	35.2941	0	0
dre-mir-2193						
MIR99A	xtr-mir-99	ortholog_one2many	68.75	77.4648		0
						
poglut2						
						
						
						
mboat4	mboat4	ortholog_one2one	35.4217	34.5882	0	0
art4						
GPR6	gpr6	ortholog_one2one	77.7778	79.2049	75	1
C20H1orf198	XB996620 [provisional:c1orf198]	ortholog_one2many	48.4848	45.7143	0	0
C20H1orf198	c1orf198	ortholog_one2many	29.0909	28.2353	0	0
PLCB4	plcb4	ortholog_one2one	68.9414	63.6511	50	1
						
						
						
PID1	pid1	ortholog_one2one	68.599	62.8319	50	1
						
						
otud1	otud1	ortholog_one2one	36.8932	51.1785	0	0
						
adam28						
						
						
ndufab1a						
						
CDCP1	cdcp1	ortholog_one2many	24.0654	24.8792	50	0
slc39a4	slc39a4	ortholog_one2one	71.8121	15.113	0	0
						
						
						
pomgnt1						
5S_rRNA						
MAP4K4	map4k4	ortholog_one2one	72.6038	64.7897	0	0
						
hhex						
mpeg1.1						
						
						
5S_rRNA						
gig2h		ortholog_many2many	49.0323	51.3514	0	0
gig2h		ortholog_many2many	50.9677	41.7989	0	0
gig2h		ortholog_many2many	50.9677	44.1341	0	0
gig2h		ortholog_many2many	47.0968	38.2199	0	0
man1b1b						
5S_rRNA						
wasf3a	wasf3	ortholog_one2many	66.0508	55	25	0
						
						
akap12b						
5S_rRNA						
						
						
5S_rRNA						
5S_rRNA						
BPHL	bphl	ortholog_one2one	57.4007	49.3789	0	0
						
valopb						
						
						
5S_rRNA						
C1QTNF9		ortholog_one2many	35.1032	36.9565	0	0
C1QTNF9	c1qtnf9b	ortholog_one2many	38.6431	28.8546	25	0
CCKBR	cckbr	ortholog_one2many	66.1578	57.9065	0	0
5S_rRNA						
pa2g4b						
						
5S_rRNA						
						
						
5S_rRNA						
						
						
						
5S_rRNA						
INTS4	ints4	ortholog_one2one	76.0981	76.8834	50	1
						
5S_rRNA						
						
						
TMEM101	tmem101	ortholog_one2one	72.1569	72.1569	0	0
5S_rRNA						
5S_rRNA						
						
ponzr5						
						
	c1orf43	ortholog_one2many	55.2	25.9398	0	0
5S_rRNA						
						
						
						
5S_rRNA						
GINS4						
adamts15a						
						
cyp1c1	cyp1c1	ortholog_one2many	60.8031	60.687	0	0
ptrh2						
5S_rRNA						
						
snord79.1	SNORD79	ortholog_one2many	68.6747	72.1519		0
TMEM26	tmem26	ortholog_one2many	45.8746	38.9356	75	1
STC2	stc2	ortholog_one2many	44.7284	45.4545	50	1
zgc:194114						
	rbbp6	ortholog_one2many	45.6647	3.78897	0	0
SNORA73	SNORA73	ortholog_many2many	77.8281	77.4775		0
SNORA73	SNORA73	ortholog_many2many	78.733	78.3784		0
SNORA73	SNORA73	ortholog_many2many	37.1041	68.9076		0
SNORA73	SNORA73	ortholog_many2many	78.2805	77.9279		0
SNORA73	SNORA73	ortholog_many2many	80.543	80.1802		0
SNORA73	SNORA73	ortholog_many2many	78.2805	77.9279		0
SNORA73	SNORA73	ortholog_many2many	78.733	78.3784		0
slc2a1a						
	PSD	ortholog_one2many	56.9024	34.2799	0	0
si:dkey-111e8.4						
						
5S_rRNA						
	pstk	ortholog_one2many	29.2614	27.5401	25	0
						
						
gramd2aa						
U6						
C2CD4C	c2cd4c	ortholog_one2one	60.3325	57.9909	0	0
						
fbxo10						
TMEM19	tmem19	ortholog_one2one	70.8171	54.1667	0	0
BAIAP2	baiap2	ortholog_one2many	59.1022	42.0959	25	0
MCHR2	mchr2	ortholog_one2many	60.3448	61.4035	0	0
						
						
		ortholog_many2many	75.2941	70.3297		0
		ortholog_many2many	64.7059	65.4762		0
		ortholog_many2many	77.6471	71.7391		0
						
COL10A1						
						
						
rap1gapa						
CDR2L	cdr2l	ortholog_one2one	57.1121	58.4989	0	0
PDPR	pdpr	ortholog_one2one	72.5424	74.2197	0	0
U6						
5S_rRNA						
						
						
						
exo1						
STON1	ston1	ortholog_one2one	36.4353	32.3529	25	0
						
ccr12b.1		ortholog_one2many	34.7305	34.3195	0	0
ccdc181						
dre-mir-430a-15						
						
U1						
ASMT	asmt	ortholog_one2one	59.0116	59.0116	0	0
5S_rRNA						
DLG4	DLG4	ortholog_one2many	35.0993	40.874	0	0
casp22						
5S_rRNA						
						
nrl						
						
5S_rRNA						
						
JMJD6	jmjd6	ortholog_one2one	81.6377	81.6377	50	1
5S_rRNA						
						
	osbpl10	ortholog_one2many	65.3846	44.2708	0	0
appl2	tubgcp6	ortholog_one2one	39.4517	37.2748	0	0
						
5S_rRNA						
smc2						
	rnps1	ortholog_one2many	83.3922	74.2138	0	0
5S_rRNA						
						
						
						
5S_rRNA						
DGKI	dgki	ortholog_one2one	74.5902	49.863	50	1
						
zgc:174719		ortholog_one2many	11.6105	3.28042	0	0
5S_rRNA						
	drd1c	ortholog_one2many	73.2283	60	75	1
camsap3	camsap3	ortholog_one2many	45.5634	48.5736	0	0
						
gig2i						
5S_rRNA						
mtbl						
						
						
5S_rRNA						
						
						
5S_rRNA						
CSF3R	csf3r	ortholog_one2one	28.0247	27.5485	0	0
5S_rRNA						
pex11a						
						
unm_sa38659						
RNaseP_nuc	RNaseP_nuc	ortholog_one2many	40.604	36.2275		0
EFR3A	efr3a	ortholog_one2one	77.9793	73.0583	50	1
						
						
TRIP10						
5S_rRNA						
						
chmp2ba						
tubb4bl	tubb4a	ortholog_one2many	96.8468	96.4126	0	0
5S_rRNA						
zgc:171566						
						
						
						
5S_rRNA						
itln1						
						
						
5S_rRNA						
CACNG2	cacng2	ortholog_one2many	85.9813	85.9813	0	0
						
tulp3						
						
5S_rRNA						
						
dctpp1						
5S_rRNA						
alx3	alx4	ortholog_one2many	30.8219	11.9681	0	0
clic2						
5S_rRNA						
						
crk						
						
TALDO1	taldo1	ortholog_one2many	72.7273	61.3569	0	0
TALDO1		ortholog_one2many	34.965	57.1429	0	0
						
5S_rRNA						
						
BNIP3L	bnip3l	ortholog_one2many	55.3648	60.2804	25	0
	fig4	ortholog_one2many	79.4872	10.5923	0	0
						
gig2g		ortholog_many2many	49.6774	52.027	0	0
gig2g		ortholog_many2many	51.6129	42.328	0	0
