Gene name	White-tufted-ear marmoset gene name	White-tufted-ear marmoset homology type	%id. target White-tufted-ear marmoset gene identical to query gene	%id. query gene identical to target White-tufted-ear marmoset gene	White-tufted-ear marmoset Gene-order conservation score	White-tufted-ear marmoset Whole-genome alignment coverage	White-tufted-ear marmoset orthology confidence [0 low, 1 high]
mml-mir-1227							
Y_RNA							
ZNF18	ZNF18	ortholog_one2one	93.9891	94.5055	100	0.00	1
Metazoa_SRP							
NPDC1	NPDC1	ortholog_one2one	80.3571	83.0769	100	0.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	88.5135	88.5135		0.00	0
SUGP1	SUGP1	ortholog_one2one	77.6762	92.2481	100	100.00	1
Metazoa_SRP							
ZNF609	ZNF609	ortholog_one2one	96.9547	97.0234	100	0.00	1
							
Y_RNA							
SF3A2	SF3A2	ortholog_one2one	94.3983	96.8085	100	0.00	1
TIMM29	C19orf52	ortholog_one2one	91.9231	91.9231	100	100.00	1
SHROOM4	SHROOM4	ortholog_one2one	93.7959	94.4258	75	54.09	1
							
Metazoa_SRP							
							
FUT7	FUT7	ortholog_one2one	87.1345	87.1345	100	0.00	1
U7	U7	ortholog_one2one	77.7778	79.0323		0.00	0
FUBP3	FUBP3	ortholog_one2one	92.6229	98.7762	100	99.89	1
Metazoa_SRP							
CXCR5	CXCR5	ortholog_one2one	93.2796	93.2796	75	100.00	1
U6							
PRR29	PRR29	ortholog_one2one	65.625	65.8537	100	0.00	1
Metazoa_SRP							
U6							
Y_RNA	Y_RNA	ortholog_one2one	96.0784	96.0784		0.00	0
U6	U6	ortholog_one2one	89.1089	89.1089		0.00	0
U6							
							
ICAM2	ICAM2	ortholog_one2one	82.1818	80.1418	100	0.00	1
OAZ2	OAZ2	ortholog_one2one	87.5706	82.0106	100	0.00	1
BMP15	BMP15	ortholog_one2one	89.313	89.5408	50	0.00	0
AMH	AMH	ortholog_one2one	87.1658	83.3049	100	0.00	1
LRP1	LRP1	ortholog_one2one	98.7064	99.0757	100	100.00	1
SULT1A3	SULT1A3	ortholog_one2one	42.5629	61.794	100	0.00	0
RFX2	RFX2	ortholog_one2one	95.6581	97.5104	100	79.42	1
							
JSRP1	JSRP1	ortholog_one2one	81.5864	87.8049	100	0.00	1
GPR137	GPR137	ortholog_one2one	86.2288	97.6019	100	0.00	1
MAU2	MAU2	ortholog_one2one	99.8366	99.6737	100	100.00	1
ERN1	ERN1	ortholog_one2one	97.4438	97.3442	100	61.00	1
RBPMS2	RBPMS2	ortholog_one2one	95.2153	95.2153	100	89.69	1
ABCA2							
LETMD1	LETMD1	ortholog_one2one	70.7944	81.2332	75	0.00	1
MYO5A	MYO5A	ortholog_one2one	98.5083	98.5083	100	99.94	1
OAZ1	OAZ1	ortholog_one2one	94.7368	94.7368	100	0.00	1
UBXN6	UBXN6	ortholog_one2one	77.5824	64.2987	100	100.00	1
OGT	OGT	ortholog_one2one	100	100	75	60.06	1
PEAK3	PEAK3	ortholog_one2one	75.3321	84.8291	100	0.00	1
LINGO3	LINGO3	ortholog_one2one	96.6216	96.6216	100	0.00	1
SMARCA4	SMARCA4	ortholog_one2one	99.7618	99.5838	100	100.00	1
PIF1	PIF1	ortholog_one2one	84.017	92.6677	75	100.00	1
RGS11	RGS11	ortholog_one2one	72.4074	83.9056	100	0.00	1
U6							
Metazoa_SRP							
Metazoa_SRP							
							
Y_RNA							
Metazoa_SRP							
SNORD104	SNORD104	ortholog_one2one	92.8571	92.8571		100.00	1
							
	SNORA50C	ortholog_one2many	90.9774	89.6296		100.00	1
LSM7	LSM7	ortholog_one2one	94.3925	98.0583	100	0.00	1
ZNF627	ZNF441	ortholog_one2one	76.8575	91.0534	75	0.00	1
RBX1	RBX1	ortholog_one2one	100	100	75	0.00	1
ACSBG2	ACSBG2	ortholog_one2one	87.7551	83.9339	100	0.00	1
							
HDGFL2	HDGFL2	ortholog_one2one	92.7941	93.8988	100	100.00	1
BOLA2B	BOLA2B	ortholog_one2one	90.1316	90.1316	100	0.00	1
TEX2	TEX2	ortholog_one2one	96.6282	96.6282	100	35.22	1
GATAD2A	GATAD2A	ortholog_one2one	96.875	94.9464	100	88.37	1
TMPRSS9	TMPRSS9	ortholog_one2many	91.5069	91.5069	100	0.00	1
XPNPEP3	XPNPEP3	ortholog_one2one	92.8846	95.2663	100	0.00	1
BAD	BAD	ortholog_one2one	93.4132	93.4132	100	0.00	1
CORO1A	CORO1A	ortholog_one2one	98.2646	98.2646	100	10.21	1
MLLT1	MLLT1	ortholog_one2one	97.6661	86.7624	100	49.10	1
PLIN4	PLIN4	ortholog_one2one	65.4559	53.1288	100	100.00	1
ARHGDIG	ARHGDIG	ortholog_one2one	95.1111	51.9417	100	0.00	1
LMNB2	LMNB2	ortholog_one2one	94.9045	95.9742	100	0.00	1
PLCB3	PLCB3	ortholog_one2one	95.5357	86.7802	100	0.00	1
ANKDD1A	ANKDD1A	ortholog_one2one	70.2303	81.1787	75	0.00	1
PLIN5	PLIN5	ortholog_one2one	89.8268	90.4139	100	100.00	1
mml-mir-1232							
PDIA2							
U2							
MAPK3	MAPK3	ortholog_one2one	99.4723	98.6911	100	0.00	1
LRG1	LRG1	ortholog_one2one	75.9791	81.9718	100	100.00	1
mml-mir-640							
CLIC3	CLIC3	ortholog_one2one	95.7627	95.7627	100	0.00	1
Metazoa_SRP							
							
							
							
Metazoa_SRP							
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	88.5135	88.5135		0.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	71.6216	35.3333		0.00	0
PPIG	PPIG	ortholog_one2one	98.0106	98.4021	100	0.84	1
ACER1	ACER1	ortholog_one2one	90.1515	90.1515	100	0.00	1
GADD45B	GADD45B	ortholog_one2one	90	52.3636	100	0.00	1
TSSK6							
MYDGF	MYDGF	ortholog_one2one	68.7805	81.5029	75	0.00	1
	TMEM69	ortholog_one2many	83.3333	82.3293	0	0.00	0
PAXX	PAXX	ortholog_one2one	87.7451	87.7451	100	0.00	1
GDPD3	GDPD3	ortholog_one2one	90.8805	90.8805	100	0.00	1
ADGRG2	ADGRG2	ortholog_one2one	92.6254	92.4436	50	65.56	0
PPP1R14B	PPP1R14B	ortholog_one2many	100	100	100	0.00	1
							
CLPP	CLPP	ortholog_one2one	92.7798	94.1392	100	0.00	1
Metazoa_SRP							
							
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	72.9097	78.4173		100.00	1
U6	U6	ortholog_one2one	84.2105	74.0741		0.00	0
Metazoa_SRP							
GNG7	GNG7	ortholog_one2one	98.5294	98.5294	100	12.35	1
PTGDS	PTGDS	ortholog_one2one	64.7368	40.7285	100	0.00	0
Metazoa_SRP							
AXIN1	AXIN1	ortholog_one2one	95.5017	95.5017	100	81.45	1
ALKBH7	ALKBH7	ortholog_one2one	78.3582	72.4138	100	0.00	1
Metazoa_SRP							
YPEL3	YPEL3	ortholog_one2one	37.5	57.9832	100	0.00	0
FKBP2	FKBP2	ortholog_one2one	41.7755	93.5673	100	0.00	0
SCEL	SCEL	ortholog_one2one	86.2309	86.2309	75	0.00	1
PRMT3	PRMT3	ortholog_one2one	95.421	94.4444	50	31.88	0
MIR7850							
SEMA6B	SEMA6B	ortholog_one2one	91.4557	97.7452	75	87.04	1
PSPN	PSPN	ortholog_one2one	90.3846	90.3846	100	0.00	1
LCN12	LCN12	ortholog_one2one	83.3333	83.7696	100	0.00	1
TBX6	TBX6	ortholog_one2one	95.843	95.4023	100	0.00	1
GTF2F1							
VEGFB	VEGFB	ortholog_one2one	68.599	75.5319	100	0.00	1
PDHA1		ortholog_one2many	32.7103	81.8713	0	0.00	0
PDHA1		ortholog_one2many	97.8972	98.3568	50	0.00	0
Metazoa_SRP							
LDLR	LDLR	ortholog_one2one	76.5795	80.8976	100	100.00	1
TNFAIP8L1	TNFAIP8L1	ortholog_one2one	42.446	95.1613	75	0.00	0
GCNA							
C8G	C8G	ortholog_one2one	90.099	86.2559	75	0.00	1
mml-mir-6790							
							
PPP4C	PPP4C	ortholog_one2one	100	100	100	0.00	1
							
Y_RNA	Y_RNA	ortholog_one2one	89.1304	88.172		0.00	0
Metazoa_SRP							
DNAJC4	DNAJC4	ortholog_one2one	59.0551	60	100	0.00	1
							
MRPL28	MRPL28	ortholog_one2one	92.5781	92.5781	100	0.00	1
CXCR3	CXCR3	ortholog_one2one	94.2935	94.5504	50	0.00	0
Y_RNA	Y_RNA	ortholog_one2one	93.0693	92.1569		0.00	0
KHSRP	KHSRP	ortholog_one2many	100	100	100	0.00	1
FBXW5	FBXW5	ortholog_one2one	95.583	95.2465	75	0.00	1
		ortholog_one2many	51.9455	52.0468	0	0.00	0
							
Metazoa_SRP							
PGAP6	TMEM8	ortholog_one2one	88.1971	87.7419	100	62.78	1
ASS1							
TFCP2L1	TFCP2L1	ortholog_one2one	76.3006	79.5181	75	0.00	1
DPP9	DPP9	ortholog_one2one	89.5947	89.7914	75	0.00	1
		ortholog_one2many	56.25	36.8852	0	0.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	83.1081	83.1081		0.00	0
MAP3K15		ortholog_one2one	17.441	92.7125	25	30.61	0
Metazoa_SRP							
		ortholog_many2many	79.3878	67.1848	0	0.00	0
		ortholog_many2many	79.898	64.4444	0	0.00	0
		ortholog_many2many	41.8367	58.156	0	0.00	0
		ortholog_many2many	52.449	69.932	0	0.00	0
		ortholog_many2many	80.3061	66.7515	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	79.898	61.46	0	0.00	0
		ortholog_many2many	34.0816	52.0249	0	0.00	0
		ortholog_many2many	79.4898	60.7644	0	0.00	0
		ortholog_many2many	75.6122	72.434	0	0.00	0
		ortholog_many2many	62.0408	69.8851	0	0.00	0
		ortholog_many2many	67.0408	63.4783	0	0.00	0
		ortholog_many2many	80	61.5385	0	0.00	0
		ortholog_many2many	21.4286	77.4908	0	0.00	0
		ortholog_many2many	79.898	61.46	0	0.00	0
		ortholog_many2many	79.2857	67.624	0	0.00	0
		ortholog_many2many	69.6939	71.5183	0	0.00	0
		ortholog_many2many	79.5918	61.2245	0	0.00	0
		ortholog_many2many	52.7551	68.8415	0	0.00	0
		ortholog_many2many	79.6939	61.303	0	0.00	0
		ortholog_many2many	79.2857	60.989	0	0.00	0
		ortholog_many2many	52.7551	77.6276	0	0.00	0
		ortholog_many2many	79.5918	61.2245	0	0.00	0
		ortholog_many2many	61.5306	79.5515	0	0.00	0
		ortholog_many2many	79.5918	61.1765	0	0.00	0
		ortholog_many2many	79.3878	67.1848	0	0.00	0
		ortholog_many2many	79.6939	61.303	0	0.00	0
		ortholog_many2many	79.6939	61.303	0	0.00	0
		ortholog_many2many	79.4898	61.146	0	0.00	0
		ortholog_many2many	79.4898	61.146	0	0.00	0
		ortholog_many2many	78.9796	60.7535	0	0.00	0
		ortholog_many2many	33.3673	51.2539	0	0.00	0
		ortholog_many2many	79.6939	61.303	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	46.8367	59.2258	0	0.00	0
		ortholog_many2many	34.1837	38.9082	0	0.00	0
		ortholog_many2many	76.2245	63.1445	0	0.00	0
		ortholog_many2many	79.2857	50.9508	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	52.551	55.6757	0	0.00	0
		ortholog_many2many	80.102	61.617	0	0.00	0
		ortholog_many2many	79.898	61.46	0	0.00	0
		ortholog_many2many	47.1429	59.6899	0	0.00	0
		ortholog_many2many	79.6939	61.303	0	0.00	0
		ortholog_many2many	78.6735	60.5181	0	0.00	0
		ortholog_many2many	63.6735	69.7987	0	0.00	0
		ortholog_many2many	52.2449	73.8817	0	0.00	0
		ortholog_many2many	79.2857	60.989	0	0.00	0
		ortholog_many2many	39.2857	52.6676	0	0.00	0
		ortholog_many2many	79.3878	67.8291	0	0.00	0
		ortholog_many2many	79.898	61.46	0	0.00	0
		ortholog_many2many	52.7551	59.289	0	0.00	0
		ortholog_many2many	79.4898	61.146	0	0.00	0
		ortholog_many2many	79.7959	60.1538	0	0.00	0
		ortholog_many2many	80.102	61.617	0	0.00	0
		ortholog_many2many	79.5918	61.2245	0	0.00	0
		ortholog_many2many	44.4898	52.2156	0	0.00	0
		ortholog_many2many	76.8367	40.7247	0	0.00	0
		ortholog_many2many	80	60.8696	0	0.00	0
		ortholog_many2many	50.2041	60.0733	0	0.00	0
		ortholog_many2many	42.8571	60.6936	0	0.00	0
		ortholog_many2many	79.6939	61.303	0	0.00	0
		ortholog_many2many	37.449	55.4381	0	0.00	0
		ortholog_many2many	79.898	61.46	0	0.00	0
		ortholog_many2many	79.5918	61.2245	0	0.00	0
		ortholog_many2many	79.6939	61.303	0	0.00	0
		ortholog_many2many	79.5918	61.2245	0	0.00	0
		ortholog_many2many	79.4898	61.146	0	0.00	0
		ortholog_many2many	39.4898	56.9118	0	0.00	0
		ortholog_many2many	60.2041	70.8283	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	78.8775	60.675	0	0.00	0
		ortholog_many2many	79.2857	69.0053	0	0.00	0
		ortholog_many2many	40	57.6471	0	0.00	0
		ortholog_many2many	80.4082	61.8524	0	0.00	0
		ortholog_many2many	79.898	61.3636	0	0.00	0
		ortholog_many2many	65.5102	67.6502	0	0.00	0
		ortholog_many2many	79.2857	60.989	0	0.00	0
		ortholog_many2many	79.2857	63.6885	0	0.00	0
		ortholog_many2many	79.2857	60.989	0	0.00	0
		ortholog_many2many	14.2857	72.9167	0	0.00	0
		ortholog_many2many	77.0408	60.0636	0	0.00	0
		ortholog_many2many	45.2041	58.2895	0	0.00	0
		ortholog_many2many	80	71.4676	0	0.00	0
		ortholog_many2many	44.6939	59.1892	0	0.00	0
		ortholog_many2many	79.5918	61.2245	0	0.00	0
		ortholog_many2many	44.898	59.4595	0	0.00	0
		ortholog_many2many	52.9592	61.5658	0	0.00	0
		ortholog_many2many	41.5306	56.6852	0	0.00	0
		ortholog_many2many	79.4898	61.146	0	0.00	0
		ortholog_many2many	79.4898	61.194	0	0.00	0
		ortholog_many2many	80.102	61.617	0	0.00	0
		ortholog_many2many	79.6939	59.8926	0	0.00	0
		ortholog_many2many	79.5918	61.2245	0	0.00	0
		ortholog_many2many	79.0816	66.9257	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	37.551	54.5994	0	0.00	0
		ortholog_many2many	79.4898	61.146	0	0.00	0
		ortholog_many2many	77.9592	72.6236	0	0.00	0
		ortholog_many2many	52.7551	60.5386	0	0.00	0
		ortholog_many2many	67.0408	72.677	0	0.00	0
		ortholog_many2many	79.5918	61.2726	0	0.00	0
		ortholog_many2many	79.3878	64.7255	0	0.00	0
		ortholog_many2many	80.102	58.1051	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	60.9184	63.0412	0	0.00	0
		ortholog_many2many	40.102	55.8239	0	0.00	0
		ortholog_many2many	79.3878	61.2116	0	0.00	0
		ortholog_many2many	80	61.5385	0	0.00	0
		ortholog_many2many	79.3878	62.8433	0	0.00	0
		ortholog_many2many	79.6939	61.303	0	0.00	0
		ortholog_many2many	79.4898	61.146	0	0.00	0
		ortholog_many2many	79.6939	61.303	0	0.00	0
		ortholog_many2many	80	61.5385	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	37.2449	53.7555	0	0.00	0
		ortholog_many2many	79.2857	65.5696	0	0.00	0
		ortholog_many2many	80.2041	61.6954	0	0.00	0
		ortholog_many2many	79.6939	61.303	0	0.00	0
		ortholog_many2many	79.7959	57.7548	0	0.00	0
		ortholog_many2many	79.5918	62.8525	0	0.00	0
		ortholog_many2many	80	61.5385	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	43.7755	80.6391	0	0.00	0
		ortholog_many2many	78.5714	61.9968	0	0.00	0
		ortholog_many2many	76.3265	62.0747	0	0.00	0
		ortholog_many2many	66.6327	64.1454	0	0.00	0
		ortholog_many2many	44.0816	58.3784	0	0.00	0
		ortholog_many2many	79.4898	61.146	0	0.00	0
		ortholog_many2many	79.6939	61.3511	0	0.00	0
		ortholog_many2many	80.102	61.617	0	0.00	0
		ortholog_many2many	79.6939	61.303	0	0.00	0
		ortholog_many2many	45.4082	59.973	0	0.00	0
		ortholog_many2many	79.898	61.46	0	0.00	0
		ortholog_many2many	79.898	61.46	0	0.00	0
		ortholog_many2many	49.2857	75.5869	0	0.00	0
		ortholog_many2many	78.2653	67.2807	0	0.00	0
		ortholog_many2many	58.6735	78.3379	0	0.00	0
		ortholog_many2many	43.5714	58.8966	0	0.00	0
		ortholog_many2many	79.5918	68.6016	0	0.00	0
		ortholog_many2many	80	61.5385	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	79.2857	60.9412	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	79.1837	60.9105	0	0.00	0
		ortholog_many2many	42.0408	58.4397	0	0.00	0
		ortholog_many2many	52.9592	73.7216	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	80.2041	59.6811	0	0.00	0
		ortholog_many2many	48.8776	60.864	0	0.00	0
		ortholog_many2many	71.6327	73.431	0	0.00	0
		ortholog_many2many	79.898	61.46	0	0.00	0
		ortholog_many2many	16.1224	83.1579	0	0.00	0
		ortholog_many2many	79.2857	60.989	0	0.00	0
		ortholog_many2many	52.551	60.9467	0	0.00	0
		ortholog_many2many	20.6122	81.7814	0	0.00	0
		ortholog_many2many	79.1837	60.9105	0	0.00	0
		ortholog_many2many	41.6327	56.9038	0	0.00	0
		ortholog_many2many	66.9388	76.4569	0	0.00	0
		ortholog_many2many	80	61.5385	0	0.00	0
		ortholog_many2many	79.5918	62.6003	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	18.0612	82.3256	0	0.00	0
		ortholog_many2many	76.8367	62.4378	0	0.00	0
		ortholog_many2many	79.898	61.46	0	0.00	0
		ortholog_many2many	79.5918	62.7514	0	0.00	0
		ortholog_many2many	39.6939	57.2059	0	0.00	0
		ortholog_many2many	79.4898	61.146	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	79.6939	61.303	0	0.00	0
		ortholog_many2many	39.2857	54.4554	0	0.00	0
		ortholog_many2many	80.2041	69.2511	0	0.00	0
		ortholog_many2many	76.9388	64.1156	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	79.3878	61.0675	0	0.00	0
		ortholog_many2many	79.4898	61.146	0	0.00	0
		ortholog_many2many	79.1837	60.9105	0	0.00	0
		ortholog_many2many	79.6939	59.9846	0	0.00	0
		ortholog_many2many	79.6939	61.303	0	0.00	0
		ortholog_many2many	9.08163	70.6349	0	0.00	0
		ortholog_many2many	79.1837	59.6006	0	0.00	0
		ortholog_many2many	37.449	55.4381	0	0.00	0
		ortholog_many2many	79.898	61.46	0	0.00	0
		ortholog_many2many	79.4898	61.146	0	0.00	0
		ortholog_many2many	58.4694	70.9158	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	35.2041	53.0769	0	0.00	0
		ortholog_many2many	44.0816	56.25	0	0.00	0
		ortholog_many2many	39.7959	57.0175	0	0.00	0
		ortholog_many2many	79.4898	65.2429	0	0.00	0
		ortholog_many2many	79.6939	62.2311	0	0.00	0
		ortholog_many2many	53.6735	70.0399	0	0.00	0
		ortholog_many2many	79.2857	68.822	0	0.00	0
		ortholog_many2many	70.7143	77.2575	0	0.00	0
		ortholog_many2many	79.7959	61.4297	0	0.00	0
		ortholog_many2many	65.7143	62.1022	0	0.00	0
		ortholog_many2many	20.4082	85.8369	0	0.00	0
		ortholog_many2many	79.3878	61.0675	0	0.00	0
		ortholog_many2many	40.3061	56.9164	0	0.00	0
		ortholog_many2many	52.449	55.5676	0	0.00	0
		ortholog_many2many	79.3878	61.0675	0	0.00	0
		ortholog_many2many	79.898	61.46	0	0.00	0
		ortholog_many2many	79.4898	67.8571	0	0.00	0
		ortholog_many2many	38.8776	53.5112	0	0.00	0
		ortholog_many2many	79.2857	60.989	0	0.00	0
		ortholog_many2many	79.898	61.46	0	0.00	0
		ortholog_many2many	76.5306	63.8842	0	0.00	0
		ortholog_many2many	80	61.5385	0	0.00	0
		ortholog_many2many	79.6939	61.303	0	0.00	0
		ortholog_many2many	79.5918	61.2245	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	59.1837	62.635	0	0.00	0
		ortholog_many2many	79.4898	61.146	0	0.00	0
		ortholog_many2many	79.3878	61.0675	0	0.00	0
		ortholog_many2many	79.3878	65.5434	0	0.00	0
		ortholog_many2many	80	61.5385	0	0.00	0
		ortholog_many2many	79.898	61.46	0	0.00	0
		ortholog_many2many	38.2653	50.3356	0	0.00	0
		ortholog_many2many	79.898	61.46	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	42.3469	78.7476	0	0.00	0
		ortholog_many2many	79.6939	61.303	0	0.00	0
		ortholog_many2many	79.3878	61.0675	0	0.00	0
		ortholog_many2many	80	61.5385	0	0.00	0
		ortholog_many2many	79.5918	61.2245	0	0.00	0
		ortholog_many2many	79.898	61.46	0	0.00	0
		ortholog_many2many	80.102	61.617	0	0.00	0
		ortholog_many2many	66.4286	64.5193	0	0.00	0
		ortholog_many2many	42.1429	59	0	0.00	0
		ortholog_many2many	41.1224	55.13	0	0.00	0
		ortholog_many2many	79.4898	67.2712	0	0.00	0
		ortholog_many2many	78.6735	60.5181	0	0.00	0
		ortholog_many2many	68.6735	69.31	0	0.00	0
		ortholog_many2many	79.5918	61.1285	0	0.00	0
		ortholog_many2many	79.898	65.6879	0	0.00	0
		ortholog_many2many	51.7347	60.6459	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	79.5918	68.2415	0	0.00	0
		ortholog_many2many	79.0816	60.9277	0	0.00	0
		ortholog_many2many	80	61.5385	0	0.00	0
		ortholog_many2many	79.3878	71.3761	0	0.00	0
		ortholog_many2many	51.4286	61.0169	0	0.00	0
		ortholog_many2many	80	61.2022	0	0.00	0
		ortholog_many2many	13.8776	80	0	0.00	0
		ortholog_many2many	79.3878	61.0675	0	0.00	0
		ortholog_many2many	79.5918	61.2245	0	0.00	0
		ortholog_many2many	66.0204	64.1229	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	79.1837	60.9105	0	0.00	0
		ortholog_many2many	79.4898	61.146	0	0.00	0
		ortholog_many2many	79.898	61.46	0	0.00	0
		ortholog_many2many	79.3878	61.0675	0	0.00	0
		ortholog_many2many	79.898	61.46	0	0.00	0
		ortholog_many2many	79.3878	61.0675	0	0.00	0
		ortholog_many2many	52.7551	78.811	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	52.3469	73.3906	0	0.00	0
		ortholog_many2many	80	61.5385	0	0.00	0
		ortholog_many2many	80	61.5385	0	0.00	0
		ortholog_many2many	52.8571	61.2293	0	0.00	0
		ortholog_many2many	79.4898	60.9546	0	0.00	0
		ortholog_many2many	39.4898	56.087	0	0.00	0
		ortholog_many2many	62.551	72.1176	0	0.00	0
		ortholog_many2many	76.9388	62.7288	0	0.00	0
		ortholog_many2many	79.3878	61.0675	0	0.00	0
		ortholog_many2many	79.898	62.8411	0	0.00	0
		ortholog_many2many	44.7959	60.7192	0	0.00	0
		ortholog_many2many	80	61.5385	0	0.00	0
		ortholog_many2many	78.2653	62.3577	0	0.00	0
		ortholog_many2many	41.7347	58.0142	0	0.00	0
		ortholog_many2many	79.2857	60.989	0	0.00	0
		ortholog_many2many	80.102	61.617	0	0.00	0
		ortholog_many2many	79.6939	61.303	0	0.00	0
		ortholog_many2many	79.7959	61.3815	0	0.00	0
		ortholog_many2many	80	61.5385	0	0.00	0
		ortholog_many2many	79.0816	59.9845	0	0.00	0
		ortholog_many2many	79.3878	61.0675	0	0.00	0
		ortholog_many2many	80.2041	59.1422	0	0.00	0
		ortholog_many2many	44.3878	53.7701	0	0.00	0
		ortholog_many2many	80.102	61.617	0	0.00	0
		ortholog_many2many	52.6531	59.6532	0	0.00	0
		ortholog_many2many	79.5918	61.2245	0	0.00	0
		ortholog_many2many	80	61.5385	0	0.00	0
		ortholog_many2many	52.9592	75.2174	0	0.00	0
		ortholog_many2many	79.7959	60.0614	0	0.00	0
		ortholog_many2many	53.5714	74.048	0	0.00	0
		ortholog_many2many	41.6327	82.2581	0	0.00	0
NUDT22	NUDT22	ortholog_one2one	73.9884	84.4884	100	0.00	1
SLC25A41							
TRAF2	TRAF2	ortholog_one2one	94.5419	96.8064	0	0.00	0
		ortholog_one2one	48.2353	55.4054	0	0.00	0
Metazoa_SRP							
ABCD2	ABCD2	ortholog_one2one	93.9277	98.2432	75	100.00	1
Metazoa_SRP							
		ortholog_one2one	89.2157	65.942		0.00	0
DECR2	NME4	ortholog_one2one	33.82	71.6495	100	100.00	0
TRPT1	TRPT1	ortholog_one2one	67.9365	83.9216	100	0.00	1
							
SPG21		ortholog_one2many	50	98.4556	0	0.00	0
SPG21	SPG21	ortholog_one2many	56.8627	94.1558	75	0.00	1
							
Y_RNA	Y_RNA	ortholog_one2one	87.2549	87.2549		0.00	0
		ortholog_many2many	90.7285	90.7285	0	0.00	0
		ortholog_many2many	91.3907	91.3907	0	0.00	0
SLC25A23	SLC25A23	ortholog_one2one	92.6148	99.1453	100	0.00	1
							
ALDOA							
EDF1		ortholog_one2many	63.9752	61.3095	0	0.00	0
EDF1		ortholog_one2many	63.9752	62.0482	0	0.00	0
							
GLI2	GLI2	ortholog_one2one	95.2199	94.1992	100	59.12	1
							
HMCN2	HMCN2	ortholog_one2one	91.2635	90.2709	100	0.00	1
							
REDIC1	C12orf40	ortholog_one2one	61.562	84.2767	75	51.24	1
mml-mir-7-3	MIR7-3	ortholog_one2one	58.1818	95.5224		100.00	1
FERMT3	FERMT3	ortholog_one2one	87.5	97.6012	100	0.00	1
							
MTFMT	MTFMT	ortholog_one2one	67.5603	56.6292	100	0.00	1
RAB11FIP3	RAB11FIP3	ortholog_one2one	80.2095	92.9825	100	57.69	1
Metazoa_SRP							
Y_RNA							
		ortholog_one2one	81.3726	60.1449	100	0.00	1
MAMDC4							
Metazoa_SRP							
							
SLC51B	SLC51B	ortholog_one2one	93.0769	93.0769	100	0.00	1
TLCD3B	TLCD3B	ortholog_one2one	78.6408	88.6861	100	85.62	1
Y_RNA							
BPIFA2	BPIFA2	ortholog_one2one	77.9116	77.9116	100	0.00	1
							
CRB3	CRB3	ortholog_one2one	87.8049	85.0394	100	0.00	1
PHPT1	PHPT1	ortholog_one2one	97.6	97.6	75	0.00	1
Y_RNA							
CAPN15	SOLH	ortholog_one2one	88.3016	94.6147	100	0.00	1
RASL12	RASL12	ortholog_one2one	97.7444	97.7444	100	0.00	1
							
AJM1	AJM1	ortholog_one2one	95.9016	95.9016	50	0.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	84.8485	86.0068		0.00	0
PRR35	PRR35	ortholog_one2one	85.9895	85.8392	100	0.00	1
							
C6H16orf92	C16orf92	ortholog_one2one	42.3729	75.7576	100	100.00	0
							
							
							
							
							
INHBB	INHBB	ortholog_one2one	98.7715	98.7715	100	0.00	1
							
STIP1	STIP1	ortholog_one2one	90.5085	98.3425	75	0.00	1
