Gene name	Macaque gene name	Macaque homology type	%id. target Macaque gene identical to query gene	%id. query gene identical to target Macaque gene	Macaque Gene-order conservation score	Macaque Whole-genome alignment coverage	Macaque orthology confidence [0 low, 1 high]
							
							
TXNL4A	TXNL4A	ortholog_one2one	100	100	100	100.00	1
							
NSF	NSF	ortholog_one2one	99.0604	95.9688	100	100.00	1
							
IGF2BP1	IGF2BP1	ortholog_one2one	100	100	100	100.00	1
Metazoa_SRP							
FBXW8	FBXW8	ortholog_one2one	84.8185	85.9532	100	100.00	1
RARA	RARA	ortholog_one2one	81.4471	95.0216	100	100.00	1
5S_rRNA	5S_rRNA	ortholog_one2one	99.1667	99.1667		100.00	1
							
							
HSBP1L1	HSBP1L1	ortholog_one2one	100	98.6487	100	100.00	1
LRRC8E	LRRC8E	ortholog_one2one	99.8744	99.8744	100	100.00	1
RGCC	RGCC	ortholog_one2one	97.7941	82.0988	100	100.00	1
IPO5	IPO5	ortholog_one2one	83.7405	100	100	100.00	1
							
CD70	CD70	ortholog_one2one	96.3158	57.9114	100	100.00	1
RNU6-826P	U6	ortholog_one2one	99.0654	99.0654		100.00	1
SMCHD1	SMCHD1	ortholog_one2one	100	100	100	100.00	1
							
	GJD3	ortholog_one2one	48.4	82.5939	100	100.00	0
	TMEM59L	ortholog_one2one	44.9393	33.79	100	35.48	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
FOLH1	FOLH1	ortholog_one2one	99.8667	99.8667	100	100.00	1
C13orf42	C17H13orf42	ortholog_one2one	99.6923	99.6923	100	100.00	1
TNFSF14	TNFSF14	ortholog_one2one	99.5833	99.5833	100	100.00	1
							
							
SCAMP4	SCAMP4	ortholog_one2one	56.391	59.5238	100	100.00	1
SLC66A2	SLC66A2	ortholog_one2one	77.1704	88.5609	100	100.00	1
GIP	GIP	ortholog_one2one	98.6928	98.6928	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
LDLRAD4	LDLRAD4	ortholog_one2one	100	100	100	100.00	1
TESC	TESC	ortholog_one2one	100	100	100	100.00	1
B3GLCT	B3GLCT	ortholog_one2one	77.6034	93.7931	100	100.00	1
		ortholog_one2one	99.0385	99.0385		100.00	1
MAP2K7							
RNU1-42P	U1	ortholog_one2one	99.375	99.375		100.00	1
VWA8	VWA8	ortholog_one2one	99.7316	97.5328	100	100.00	1
	C3	ortholog_one2one	99.7849	27.9014	100	100.00	0
FAM124A	FAM124A	ortholog_one2one	83.8039	96.9072	100	100.00	1
							
TOP2A	TOP2A	ortholog_one2one	99.9347	99.9347	100	100.00	1
SNF8	SNF8	ortholog_one2one	100	100	75	100.00	1
							
FAM210A	FAM210A	ortholog_one2one	99.6324	99.6324	75	100.00	1
STK25	STK25	ortholog_one2one	100	96.5201	100	100.00	1
UBE2Z	UBE2Z	ortholog_one2one	96.3277	100	50	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
RN7SL362P	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
KLHL26	KLHL26	ortholog_one2one	92.3288	52.0062	75	100.00	1
							
IGFBP4	IGFBP4	ortholog_one2one	85.9375	85.2713	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	92.8082	93.1272		100.00	1
							
FBXO21	FBXO21	ortholog_one2one	93.6578	99.686	100	100.00	1
							
							
RNMT	RNMT	ortholog_one2one	92.4453	97.6891	50	100.00	1
TNS4	TNS4	ortholog_one2one	99.581	99.581	100	100.00	1
		ortholog_one2one	40.9722	46.8254	100	100.00	0
							
		ortholog_one2one	99.2593	99.2593	0	0.00	0
							
							
SERPINE3	SERPINE3	ortholog_one2one	99.7549	99.7549	100	100.00	1
							
CRTC1	CRTC1	ortholog_one2one	99.7442	60	100	100.00	1
GPR108	GPR108	ortholog_one2one	99.812	98.3333	100	100.00	1
							
							
							
							
							
RN7SL515P	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
CCR7	CCR7	ortholog_one2one	89.0736	99.2064	100	100.00	1
RNU6-74P	U6	ortholog_one2one	99.0654	99.0654		100.00	1
							
							
							
PLPP2							
SNAPC2	SNAPC2	ortholog_one2one	85.9649	88.2883	100	100.00	1
							
BOK	BOK	ortholog_one2one	93.8053	100	100	100.00	1
BTBD2		ortholog_one2one	23.6074	19.0578	100	98.02	0
							
							
CTDP1	CTDP1	ortholog_one2one	90.5755	87.7221	100	100.00	1
	COMP	ortholog_one2one	100	25.6275	100	0.00	0
TRIM77	TRIM77	ortholog_one2one	99.3333	99.3333	100	100.00	1
MIER2	MIER2	ortholog_one2one	72.5086	61.6058	50	98.50	1
THAP4	THAP4	ortholog_one2one	100	100	100	100.00	1
RXFP2	RXFP2	ortholog_one2one	99.7344	99.7344	100	100.00	1
MKNK2	MKNK2	ortholog_one2one	99.7854	100	100	100.00	1
INTS6	INTS6	ortholog_one2one	94.4134	95.2649	100	100.00	1
TIMM44	TIMM44	ortholog_one2one	99.7793	99.7793	100	100.00	1
							
							
SVEP1	SVEP1	ortholog_one2one	99.8558	96.9756	75	100.00	1
		ortholog_one2one	99.2248	99.2248	100	0.00	1
		ortholog_one2one	99.2188	99.2188		100.00	1
NOS1	NOS1	ortholog_one2one	99.8638	99.8638	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3711	99.3711		100.00	1
							
CRHR1	CRHR1	ortholog_one2one	100	100	100	100.00	1
							
	UPF1	ortholog_one2many	99.1936	32.6838	75	81.08	0
ATG4B	ATG4B	ortholog_one2one	89.375	79.5918	100	100.00	1
							
TRIP10	TRIP10	ortholog_one2one	98.8353	99.4975	100	100.00	1
	SHC2	ortholog_one2one	94.2857	75.9202	75	100.00	1
							
	UPF1	ortholog_one2many	96.1432	30.9123	75	55.15	0
FARP1	FARP1	ortholog_one2one	99.8084	99.8084	100	100.00	1
ELAVL1	ELAVL1	ortholog_one2one	100	100	100	100.00	1
							
SMARCE1	SMARCE1	ortholog_one2one	99.4937	95.6204	100	100.00	1
							
		ortholog_one2many	98.8938	98.8938	100	100.00	1
DGKH	DGKH	ortholog_one2one	92.2615	98.7138	100	100.00	1
SPPL2C	SPPL2C	ortholog_one2one	99.7076	99.8536	100	100.00	1
DTYMK	DTYMK	ortholog_one2one	90.1288	99.0566	100	100.00	1
							
							
Metazoa_SRP							
CERS1	CERS1	ortholog_one2one	93.3884	96.8571	100	25.26	1
							
CCL25							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
							
							
	MOB3A	ortholog_one2one	44.3497	68.4211	100	100.00	0
		ortholog_one2many	91.6667	85.177	0	100.00	1
							
ING5	ING5	ortholog_one2one	100	100	100	100.00	1
WDFY2	WDFY2	ortholog_one2one	83.871	69.5652	100	100.00	1
		ortholog_one2one	98.6637	98.6637	75	100.00	1
		ortholog_one2one	19.0184	57.9439	100	95.37	0
ACOD1	ACOD1	ortholog_one2one	99.3763	99.3763	100	100.00	1
SH2D3A	SH2D3A	ortholog_one2one	94.8849	61.3223	100	100.00	1
							
D2HGDH	D2HGDH	ortholog_one2one	81.3953	58.1181	100	100.00	1
IZUMO4	IZUMO4	ortholog_one2one	93.6073	93.6073	100	100.00	1
MADCAM1	MADCAM1	ortholog_one2one	81.383	58.9595	100	100.00	1
		ortholog_one2one	95.9551	96.8254	75	100.00	1
KSR2	KSR2	ortholog_one2one	97.9843	92.1053	100	100.00	1
FBN3	FBN3	ortholog_one2one	95.4808	97.9236	100	100.00	1
GDF1	GDF1	ortholog_one2one	67.7914	59.7297	100	0.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
FRY	FRY	ortholog_one2one	99.9672	96.7957	100	100.00	1
GAL3ST2	GAL3ST2	ortholog_one2one	92.1914	90.5941	100	100.00	1
		ortholog_one2one	99.1936	99.1936	100	100.00	1
		ortholog_one2one	79.4118	89.404	0	0.00	0
U7	U7	ortholog_one2one	100	100		100.00	1
CALCOCO2	CALCOCO2	ortholog_one2one	100	100	0	100.00	1
MAPT	MAPT	ortholog_one2one	79.8969	75.3341	75	100.00	1
Metazoa_SRP							
		ortholog_one2one	88.8889	88.1356		100.00	1
							
CLN5	CLN5	ortholog_one2one	100	94.4444	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	97.479	97.479		100.00	1
							
		ortholog_one2one	99.182	99.182	75	100.00	1
							
							
NEU4	NEU4	ortholog_one2one	98.994	100	100	100.00	1
NFATC1	NFATC1	ortholog_one2one	86.2559	57.9003	100	100.00	1
RFC5	RFC5	ortholog_one2one	100	100	100	100.00	1
							
Metazoa_SRP							
							
							
RN7SL320P	Metazoa_SRP	ortholog_one2one	99.6575	99.6575		100.00	1
							
							
							
EMILIN2	EMILIN2	ortholog_one2one	91.5888	81.2155	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	91.453	91.453		0.00	0
							
RNY1P6	Y_RNA	ortholog_one2one	100	100		100.00	1
	CDC34	ortholog_one2one	43.6538	96.1864	100	71.97	0
KRT222	KRT222	ortholog_one2one	100	100	100	100.00	1
RN7SL413P	Metazoa_SRP	ortholog_one2one	99.3311	99.3311		100.00	1
COPE	COPE	ortholog_one2one	98.7879	98.4894	75	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.1453	99.1453		100.00	1
AP3D1	AP3D1	ortholog_one2one	100	99.9177	100	100.00	1
							
FBXL3	FBXL3	ortholog_one2one	90.4863	100	100	100.00	1
GZMM	GZMM	ortholog_one2one	91.3876	65.1877	100	0.00	1
DHRS12	DHRS12	ortholog_one2one	99.3651	99.0506	100	100.00	1
KRT24	KRT24	ortholog_one2one	99.8084	99.8084	100	100.00	1
	WSB2	ortholog_one2one	98.2801	98.0392	100	100.00	1
VAV1	VAV1	ortholog_one2one	96.6777	94.0733	100	100.00	1
POLRMT	POLRMT	ortholog_one2one	94.5566	87.7036	100	57.14	1
ZAR1L	ZAR1L	ortholog_one2one	99.3355	93.1464	100	100.00	1
LPIN2	LPIN2	ortholog_one2one	99.8928	99.8928	100	100.00	1
KRT25	KRT25	ortholog_one2one	100	100	100	100.00	1
							
STK24	STK24	ortholog_one2one	88.1974	92.7765	100	100.00	1
CERS4	CERS4	ortholog_one2one	95.1178	94.958	100	100.00	1
TMEM272	TMEM272	ortholog_one2one	100	100	100	100.00	1
KRT26	KRT26	ortholog_one2one	99.1453	99.1453	100	100.00	1
NAALAD2	NAALAD2	ortholog_one2one	91.7067	98.4516	75	100.00	1
							
RNF126	RNF126	ortholog_one2one	100	68.1055	100	100.00	1
DDX49	DDX49	ortholog_one2one	94.4099	93.4426	100	100.00	1
CCDC70	CCDC70	ortholog_one2one	100	100	100	100.00	1
	FSTL3	ortholog_one2one	38.2134	35.3211	100	100.00	0
KRT27	KRT27	ortholog_one2one	100	100	100	100.00	1
Metazoa_SRP							
BRCA2	BRCA2	ortholog_one2one	97.3178	98.8451	100	100.00	1
							
PRSS57							
							
							
SNORA70	SNORA70	ortholog_one2one	99.2308	99.2308		100.00	1
ATP9B	ATP9B	ortholog_one2one	96.3835	99.9128	100	100.00	1
VSIG10	VSIG10	ortholog_one2one	84.5528	97.0149	100	100.00	1
KANSL1	KANSL1	ortholog_one2one	100	100	75	100.00	1
HOMER3	HOMER3	ortholog_one2one	98.1763	89.4737	100	100.00	1
PALM	PALM	ortholog_one2one	90.678	59.4444	100	100.00	1
KRT28	KRT28	ortholog_one2one	100	100	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	97.6744	98		100.00	1
		ortholog_one2one	27.7778	58.1395	0	0.00	0
SUGP2	SUGP2	ortholog_one2one	99.4958	54.6125	100	100.00	1
							
KRT10	KRT10	ortholog_one2one	98.4266	99.646	100	100.00	1
	DOT1L	ortholog_one2one	68.0851	10.823	100	100.00	0
AKAP11	AKAP11	ortholog_one2one	99.3151	99.2628	100	100.00	1
MYOM1	MYOM1	ortholog_one2one	99.1662	99.5218	100	100.00	1
TAOK3	TAOK3	ortholog_one2one	95.733	90.7676	100	100.00	1
RN7SL60P	Metazoa_SRP	ortholog_one2one	99.6667	99.6667		100.00	1
U6	U6	ortholog_one2one	100	100		100.00	1
							
							
RNU6-1039P	U6	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	80.3571	66.1765	100	100.00	1
		ortholog_one2one	61.5385	44.1379	0	0.00	0
	PLEKHJ1	ortholog_one2one	49.7872	78.5235	100	100.00	0
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
SLC15A1	SLC15A1	ortholog_one2one	99.1525	98.5955	100	100.00	1
CD320	CD320	ortholog_one2one	96.0486	96.0486	100	100.00	1
							
KRT12	KRT12	ortholog_one2one	99.798	99.798	100	100.00	1
		ortholog_one2one	47.8261	91.6667	0	0.00	0
							
CHORDC1	CHORDC1	ortholog_one2one	95.1807	94.6108	75	100.00	1
ATP7B	ATP7B	ortholog_one2one	93.5215	95.2319	75	100.00	1
		ortholog_one2one	90.3226	82.3529	100	100.00	1
							
		ortholog_one2one	100	100	75	100.00	1
KRT20	KRT20	ortholog_one2one	100	100	100	100.00	1
							
		ortholog_one2one	17.1429	58.8235	0	0.00	0
							
SF3A2	SF3A2	ortholog_one2one	78.9899	81.1203	100	100.00	1
Metazoa_SRP							
							
TXNDC8	TXNDC8	ortholog_one2one	61.4286	74.7826	75	100.00	1
TNFSF11	TNFSF11	ortholog_one2one	99.6845	99.6845	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
RPS28	RPS28	ortholog_one2one	100	100	100	100.00	1
KRT23	KRT23	ortholog_one2one	99.763	99.763	100	100.00	1
Metazoa_SRP							
		ortholog_one2one	100	100	100	100.00	1
ARMC6	ARMC6	ortholog_one2one	73.8725	88.29	75	100.00	1
							
							
MYCBP2	MYCBP2	ortholog_one2one	99.9785	99.2525	100	100.00	1
							
ADGRE1	ADGRE1	ortholog_one2one	99.4631	93.0905	100	100.00	1
							
TTLL6	TTLL6	ortholog_one2one	99.8876	99.8876	50	100.00	1
							
YJU2B							
PEBP1							
FAM216B	FAM216B	ortholog_one2one	99.2806	99.2806	100	100.00	1
		ortholog_one2one	48.5185	50.9397	75	100.00	0
	N4BP2L1	ortholog_one2one	74.375	31.0705	100	100.00	0
							
RNU7-25P	U7	ortholog_one2one	100	100		100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
ANGPTL4	ANGPTL4	ortholog_one2one	99.3865	99.3865	100	100.00	1
ATP5F1A	ATP5F1A	ortholog_one2one	97.7011	95.5056	100	100.00	1
OAZ1	OAZ1	ortholog_one2one	63.0037	75.4386	75	100.00	1
							
MRI1	MRI1	ortholog_one2one	74.942	54.5608	100	100.00	1
Metazoa_SRP							
RN7SL125P	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	100	100		100.00	1
MYL12B	MYL12B	ortholog_one2one	67.2316	51.2931	100	100.00	1
	TXN	ortholog_one2one	100	100	0	0.00	0
FAT3	FAT3	ortholog_one2one	99.9566	99.9566	100	100.00	1
							
HOXB13	HOXB13	ortholog_one2one	99.6528	99.6528	100	100.00	1
		ortholog_one2one	99.359	99.359	100	100.00	1
							
							
SUDS3	SUDS3	ortholog_one2one	93.8356	83.5366	100	100.00	1
							
EPSTI1	EPSTI1	ortholog_one2one	99.511	99.511	100	100.00	1
ZSWIM4	ZSWIM4	ortholog_one2one	92.8355	82.7338	100	100.00	1
C9orf152	C15H9orf152	ortholog_one2one	80.7531	65.2027	75	100.00	1
		ortholog_one2one	100	100		100.00	1
							
PRAC1	PRAC1	ortholog_one2one	100	100	100	100.00	1
							
		ortholog_one2one	99.1525	99.1525	100	100.00	1
							
							
		ortholog_one2many	39.0977	49.0566	0	0.00	0
		ortholog_one2many	33.0827	34.375	0	0.00	0
MIR24-2	MIR24-2	ortholog_one2one	76.7123	100		100.00	1
							
DOCK9	DOCK9	ortholog_one2one	98.2979	98.2514	100	100.00	1
MIR27A	mml-mir-27a	ortholog_one2one	100	100		100.00	1
TMEM161A	TMEM161A	ortholog_one2one	94.4444	99.3737	100	100.00	1
							
UTP14C	UTP14C	ortholog_one2one	99.2208	99.2208	75	100.00	1
MIR23A	mml-mir-23a	ortholog_one2one	100	100		100.00	1
MIR196A1	mml-mir-196a-1	ortholog_one2one	100	100		100.00	1
TGIF1	TGIF1	ortholog_one2one	85.5769	77.6163	100	100.00	1
		ortholog_one2one	39.3939	47.7064	0	0.00	0
MIR181C	mml-mir-181c	ortholog_one2one	100	100		100.00	1
HOXB9	HOXB9	ortholog_one2one	99.1968	98.8	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
	mml-mir-181d	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	98.4733	98.4733		100.00	1
HOXB8	HOXB8	ortholog_one2one	99.5885	100	100	100.00	1
MARCHF2	MARCHF2	ortholog_one2one	99.5935	91.0781	100	100.00	1
		ortholog_one2one	59.6639	64.5455	0	0.00	0
	N4BP2L2	ortholog_one2one	96.6073	96.2806	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.2883	99.2883		100.00	1
HOXB7	HOXB7	ortholog_one2one	99.5392	99.5392	100	100.00	1
NANOS3	NANOS3	ortholog_one2one	100	100	100	100.00	1
ALG11	ALG11	ortholog_one2one	99.177	97.9675	75	100.00	1
PALM2AKAP2	PALM2AKAP2	ortholog_one2one	98.58	99.3223	100	100.00	1
		ortholog_one2one	98.8889	98.8889	50	100.00	1
							
							
LSM7	LSM7	ortholog_one2one	98.0583	94.3925	50	100.00	1
HOXB6	HOXB6	ortholog_one2one	100	100	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	100	100		100.00	1
SRRM4	SRRM4	ortholog_one2one	100	99.6769	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	99.2982	99.2982		0.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2many	99.2982	99.2982		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	65.6566	65	0	0.00	0
		ortholog_one2one	96.6184	96.1538	100	100.00	1
	SLC25A42	ortholog_one2one	51.634	49.6855	100	100.00	0
NEK5	NEK5	ortholog_one2one	79.4872	96.3277	75	100.00	1
HOXB5	HOXB5	ortholog_one2one	96.2406	95.1673	75	100.00	1
							
DNAJC15	DNAJC15	ortholog_one2one	75.3165	79.3333	100	100.00	1
							
SPPL2B		ortholog_one2one	20.6452	78.0488	50	97.64	0
BRME1		ortholog_one2many	18.0758	68.1319	100	100.00	0
BRME1	BRME1	ortholog_one2many	80.3207	83.3586	100	100.00	1
RNY4P37	Y_RNA	ortholog_one2one	98.9474	98.9474		100.00	1
DLGAP1	DLGAP1	ortholog_one2one	93.2227	68.9867	100	100.00	1
ZNF557	ZNF557	ortholog_one2one	97.7612	98.7437	100	100.00	1
	EFCAB13	ortholog_one2one	17.2583	14.4913	75	0.00	0
MIR10A	mml-mir-10a	ortholog_one2one	100	100		100.00	1
MTNR1B		ortholog_one2one	21.8232	89.7727	100	100.00	0
							
HOXB4	HOXB4	ortholog_one2one	100	99.6016	100	100.00	1
							
							
HNRNPM	HNRNPM	ortholog_one2one	99.4498	99.0411	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	48.3051	15.4054	100	100.00	0
RN7SL508P	Metazoa_SRP	ortholog_one2one	99.67	99.67		100.00	1
							
		ortholog_one2one	78.5908	64.588	50	100.00	1
HSPB8	HSPB8	ortholog_one2one	100	100	100	100.00	1
MEF2B	BORCS8	ortholog_one2one	99.5192	84.4898	75	100.00	1
NEK3	NEK3	ortholog_one2one	99.2064	91.9118	50	100.00	1
SLC36A4	SLC36A4	ortholog_one2one	99.8016	99.8016	100	100.00	1
PSTPIP2	PSTPIP2	ortholog_one2one	92.219	95.8084	100	100.00	1
							
							
		ortholog_one2many	46.516	86.9718	50	91.45	0
	TMPRSS9	ortholog_one2many	99.435	48.2192	50	95.58	0
							
							
CCDC60	CCDC60	ortholog_one2one	100	100	100	100.00	1
	mml-mir-3927	ortholog_one2one	100	100		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
HOXB2	HOXB2	ortholog_one2one	99.4382	99.4382	75	100.00	1
INSR	INSR	ortholog_one2one	89.6576	98.2799	100	100.00	1
CC2D1A	CC2D1A	ortholog_one2one	94.1243	85	100	100.00	1
HOXB1	HOXB1	ortholog_one2one	100	100	100	100.00	1
TMEM233	TMEM233	ortholog_one2one	94.6903	98.1651	100	100.00	1
RN7SL39P	Metazoa_SRP	ortholog_one2one	99.6667	99.6667		100.00	1
DEUP1	DEUP1	ortholog_one2one	97.541	98.6733	100	100.00	1
U7	U7	ortholog_one2one	100	100		0.00	0
PTPN3	PTPN3	ortholog_one2one	97.6378	85.9406	100	100.00	1
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
							
							
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.1453	99.1453		100.00	1
							
							
		ortholog_one2one	85	78.3109	50	74.80	0
		ortholog_one2one	100	100		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
							
EFCAB3	EFCAB3	ortholog_one2one	99.7951	99.7951	75	100.00	1
RNU6-831P	U6	ortholog_one2one	100	100		100.00	1
SKAP1	SKAP1	ortholog_one2one	100	78.5558	100	100.00	1
RFXANK	RFXANK	ortholog_one2one	100	99.6815	100	100.00	1
							
							
							
							
		ortholog_one2one	12.4668	42.7273	0	0.00	0
Metazoa_SRP							
RNU7-52P	U7	ortholog_one2one	100	100		100.00	1
							
U2	U2	ortholog_one2many	79.1304	81.25		100.00	1
U3	U3	ortholog_one2one	100	100		100.00	1
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
							
PRKAB1	PRKAB1	ortholog_one2one	100	100	100	100.00	1
							
AKAIN1	AKAIN1	ortholog_one2one	100	100	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	97.9381	97.9381		100.00	1
		ortholog_one2many	43.6508	44.7154	0	0.00	0
		ortholog_one2many	42.8571	35.5263	0	0.00	0
RN7SL223P	Metazoa_SRP	ortholog_one2one	99.6599	99.6599		100.00	1
							
RNU6-1152P	U6	ortholog_one2one	100	100		100.00	1
							
		ortholog_one2one	92.4528	72.4138	100	100.00	1
							
STXBP4	STXBP4	ortholog_one2one	100	100	100	100.00	1
							
							
PDS5B	PDS5B	ortholog_one2one	100	100	100	100.00	1
CKAP2	CKAP2	ortholog_one2one	99.7067	99.7067	75	100.00	1
							
ZBTB14	ZBTB14	ortholog_one2one	100	100	100	100.00	1
Metazoa_SRP							
							
							
							
							
							
							
CEP295	CEP295	ortholog_one2one	97.3256	96.5398	100	100.00	1
	CIT	ortholog_one2one	100	22.6079	100	100.00	0
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
EPG5	EPG5	ortholog_one2one	99.8447	99.7673	100	100.00	1
							
							
VPS36	VPS36	ortholog_one2one	98.2188	100	75	100.00	1
							
SNX11	SNX11	ortholog_one2one	71.5847	95.9707	100	100.00	1
							
NR2C2AP	NR2C2AP	ortholog_one2one	100	100	100	100.00	1
EPB41L4B	EPB41L4B	ortholog_one2one	88.5496	89.3289	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	100	100		100.00	1
							
							
							
		ortholog_one2one	32.636	43.0939	0	0.00	0
							
THSD1	THSD1	ortholog_one2one	99.2966	99.2966	50	100.00	1
MYO1F	MYO1F	ortholog_one2one	99.9093	99.9093	100	100.00	1
							
							
BICDL1	BICDL1	ortholog_one2one	78.223	84.0824	100	100.00	1
NCAN	NCAN	ortholog_one2one	99.393	99.2424	100	100.00	1
							
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	98.6487	98.6487		100.00	1
EPB41L3	EPB41L3	ortholog_one2one	99.8772	52.384	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	98.6487	98.6487		100.00	1
RNY4P24	Y_RNA	ortholog_one2one	100	100		100.00	1
							
							
							
ZNF506	ZNF506	ortholog_one2one	96.0861	99.7967	75	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.7305	99.7305		100.00	1
							
COX11	COX11	ortholog_one2one	99.6377	99.6377	100	100.00	1
FFAR2	FFAR2	ortholog_one2one	99.3939	99.3939	100	100.00	1
U6	U6	ortholog_one2one	100	100		100.00	1
							
							
							
							
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	99.3243	99.3243		100.00	1
							
Y_RNA	Y_RNA	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	100	100		100.00	1
		ortholog_one2one	100	100		100.00	1
RNU6-83P	U6	ortholog_one2one	99.0385	99.0385		100.00	1
							
RLN3	RLN3	ortholog_one2one	100	100	100	100.00	1
HAPLN4	HAPLN4	ortholog_one2one	79.8781	97.7612	100	100.00	1
							
		ortholog_one2one	100	100		100.00	1
							
U2	U2	ortholog_one2many	80	82.1429		100.00	1
							
KRTDAP	KRTDAP	ortholog_one2one	100	100	100	100.00	1
							
							
							
							
							
							
							
RAB35	RAB35	ortholog_one2one	72.9958	65.0376	100	100.00	1
							
							
TOM1L1	TOM1L1	ortholog_one2one	100	100	75	100.00	1
							
TAF1D	TAF1D	ortholog_one2one	91.5825	87.1795	100	100.00	1
IL27RA	IL27RA	ortholog_one2one	94.2953	87.6755	100	100.00	1
		ortholog_one2one	99.4536	99.4536	100	100.00	1
TM6SF2	TM6SF2	ortholog_one2one	99.2042	99.2042	100	100.00	1
							
							
PEX11G	PEX11G	ortholog_one2one	94.9458	95.6364	100	100.00	1
RNU6-655P	U6	ortholog_one2one	99.0654	99.0654		100.00	1
							
							
SNORA25	SNORA25	ortholog_one2one	100	100		100.00	1
		ortholog_one2one	98.9899	98.9899	100	100.00	1
UBAC2	UBAC2	ortholog_one2one	91.8478	79.3427	100	100.00	1
		ortholog_one2one	100	100		100.00	1
							
SUGT1	SUGT1	ortholog_one2one	87.2063	83.2918	50	100.00	1
SNORD6	SNORD6	ortholog_one2one	100	100		100.00	1
RNY1P4	Y_RNA	ortholog_one2one	96.2963	90.4348		100.00	1
MISP3	MISP3	ortholog_one2one	59.4444	55.2972	100	100.00	1
							
SNORA1	SNORA1	ortholog_one2one	99.2647	99.2647		100.00	1
SAXO5	SAXO5	ortholog_one2one	83.2311	76.3602	100	100.00	1
Metazoa_SRP	Metazoa_SRP	ortholog_one2one	95.2703	95.9184		100.00	1
SNORA8		ortholog_one2one	100	100		100.00	1
RNU6-984P	U6	ortholog_one2one	99.0566	99.0566		100.00	1
ZNF93	ZNF93	ortholog_one2one	92.8471	93.9007	75	98.48	1
							
SNORD5	SNORD5	ortholog_one2one	100	100		100.00	1
							
CBX1	CBX1	ortholog_one2one	100	100	100	100.00	1
